Time,Z,X,Y
87.39,4.929535,12.911449,-1.644172
87.4,4.935888,12.912456,-1.654751
87.41,4.690807,12.918149,-1.631475
87.42,3.622048,12.77677,-1.49858
87.43,1.81753,12.323133,-1.32044
87.44,-0.094441,11.032026,-0.964249
87.45,-1.808871,8.917216,-0.773136
87.46,-2.945114,6.340671,-0.70927
87.47,-3.183546,4.504292,-0.679241
87.48,-2.905601,4.124256,-0.62789
87.49,-2.670601,4.888941,-0.671968
87.5,-2.808481,5.904177,-0.748384
87.51,-2.993292,6.293025,-0.761264
87.52,-3.003178,6.156514,-0.730408
87.53,-2.865417,5.779468,-0.74206
87.54,-2.579993,5.442473,-0.716346
87.55,-2.218168,5.050868,-0.652652
87.56,-2.11632,4.781952,-0.695419
87.57,-2.166526,4.870152,-0.686746
87.58,-2.365638,5.167418,-0.739115
87.59,-2.46391,5.233191,-0.752162
87.6,-2.434544,5.274983,-0.746421
87.61,-2.488457,5.170355,-0.752249
87.62,-2.510498,5.158253,-0.747145
87.63,-2.50005,5.156379,-0.744864
87.64,-2.488273,5.151366,-0.733518
87.65,-2.496033,5.150906,-0.735899
87.66,-2.492399,5.154169,-0.7439
87.67,-2.499372,5.147951,-0.747248
87.68,-2.496599,5.141185,-0.743247
87.69,-2.496865,5.138511,-0.736898
87.7,-2.497061,5.15445,-0.73987
87.71,-2.497074,5.150961,-0.740238
87.72,-2.497582,5.141444,-0.743837
87.73,-2.502713,5.142391,-0.745147
87.74,-2.501051,5.147363,-0.739927
87.75,-2.496301,5.136179,-0.733269
87.76,-2.499076,5.137962,-0.739105
87.77,-2.502208,5.14364,-0.750079
87.78,-2.499826,5.150351,-0.743851
87.79,-2.498725,5.140637,-0.74068
87.8,-2.501319,5.138459,-0.741862
87.81,-2.502141,5.14269,-0.745988
87.82,-2.503837,5.145809,-0.744428
87.83,-2.501574,5.14851,-0.747993
87.84,-2.504025,5.139853,-0.741707
87.85,-2.500925,5.131484,-0.737062
87.86,-2.498513,5.143627,-0.739825
87.87,-2.500953,5.146413,-0.741058
87.88,-2.497739,5.139713,-0.741816
87.89,-2.495824,5.13904,-0.736784
87.9,-2.495872,5.134006,-0.736609
87.91,-2.495734,5.142684,-0.737371
87.92,-2.497034,5.138548,-0.739546
87.93,-2.490666,5.144692,-0.743642
87.94,-2.490714,5.146913,-0.743342
87.95,-2.494387,5.144976,-0.737795
87.96,-2.492343,5.156444,-0.740855
87.97,-2.429504,5.270818,-0.747386
87.98,-2.432628,5.269653,-0.74281
87.99,-2.493915,5.152728,-0.734412
88,-2.491275,5.143912,-0.73877
88.01,-2.492661,5.1463,-0.741329
88.02,-2.49459,5.14256,-0.739622
88.03,-2.493951,5.138012,-0.735565
88.04,-2.494323,5.131551,-0.740278
88.05,-2.4994,5.136418,-0.739875
88.06,-2.497489,5.132625,-0.741945
88.07,-2.498962,5.131876,-0.737768
88.08,-2.49842,5.125908,-0.735682
88.09,-2.499064,5.12395,-0.738384
88.1,-2.499579,5.137643,-0.741171
88.11,-2.498533,5.12585,-0.733393
88.12,-2.49559,5.132078,-0.737489
88.13,-2.496431,5.127298,-0.732767
88.14,-2.498018,5.126873,-0.73531
88.15,-2.501077,5.131782,-0.74173
88.16,-2.500681,5.118617,-0.738695
88.17,-2.503761,5.118983,-0.736169
88.18,-2.509349,5.115042,-0.738038
88.19,-2.501764,5.128754,-0.739536
88.2,-2.504061,5.135808,-0.741123
88.21,-2.450621,5.235398,-0.748532
88.22,-2.446287,5.239396,-0.743353
88.23,-2.443975,5.2381,-0.739677
88.24,-2.509191,5.118441,-0.728741
88.25,-2.508595,5.11856,-0.733956
88.26,-2.447297,5.233146,-0.743304
88.27,-2.506335,5.108622,-0.737414
88.28,-2.50724,5.105287,-0.732007
88.29,-2.509049,5.105246,-0.736617
88.3,-2.512279,5.117026,-0.738213
88.31,-2.516373,5.113809,-0.74191
88.32,-2.507328,5.114289,-0.740276
88.33,-2.508501,5.115384,-0.731804
88.34,-2.44473,5.228045,-0.740659
88.35,-2.447886,5.23302,-0.744973
88.36,-2.507525,5.111347,-0.742016
88.37,-2.509042,5.110817,-0.741595
88.38,-2.445605,5.230123,-0.750557
88.39,-2.443882,5.229301,-0.745978
88.4,-2.505692,5.118284,-0.735817
88.41,-2.504524,5.113744,-0.736538
88.42,-2.508812,5.113114,-0.739695
88.43,-2.511988,5.108902,-0.737661
88.44,-2.509614,5.110787,-0.733707
88.45,-2.511361,5.108666,-0.734785
88.46,-2.511909,5.105389,-0.734745
88.47,-2.515433,5.104455,-0.73433
88.48,-2.517057,5.099088,-0.742162
88.49,-2.4581,5.21122,-0.74802
88.5,-2.515696,5.094678,-0.734081
88.51,-2.518239,5.098861,-0.741134
88.52,-2.516832,5.102979,-0.736683
88.53,-2.462065,5.209021,-0.746519
88.54,-2.519999,5.094382,-0.744366
88.55,-2.520354,5.094388,-0.739966
88.56,-2.522413,5.09058,-0.734876
88.57,-2.520175,5.092181,-0.738857
88.58,-2.521142,5.094328,-0.73845
88.59,-2.521517,5.08685,-0.741418
88.6,-2.52103,5.086025,-0.741271
88.61,-2.522308,5.088864,-0.737294
88.62,-2.523746,5.081401,-0.736007
88.63,-2.517556,5.088367,-0.734914
88.64,-2.5211,5.090309,-0.740141
88.65,-2.518121,5.09536,-0.739822
88.66,-2.520361,5.093516,-0.741271
88.67,-2.458503,5.217707,-0.745442
88.68,-2.517528,5.099946,-0.738463
88.69,-2.520596,5.099173,-0.742161
88.7,-2.517923,5.100239,-0.738762
88.71,-2.515997,5.097968,-0.741104
88.72,-2.449268,5.217295,-0.742972
88.73,-2.453953,5.219224,-0.737094
88.74,-2.473583,5.253209,-0.730449
88.75,-2.564386,5.779661,-0.672565
88.76,-2.042582,7.596975,-0.725331
88.77,-0.568176,10.03274,-0.913791
88.78,1.425938,11.890998,-1.164501
88.79,3.76078,13.362152,-1.559309
88.8,6.210734,14.453804,-2.060863
88.81,8.518033,14.756888,-2.465086
88.82,10.262871,14.281672,-2.574249
88.83,11.079467,13.636435,-2.46157
88.84,11.235784,13.456341,-2.459625
88.85,11.155139,13.465768,-2.463317
88.86,11.09668,13.471608,-2.459832
88.87,11.219062,13.389917,-2.394039
88.88,11.415353,13.316843,-2.472873
88.89,11.553074,13.224787,-2.4476
88.9,11.649694,13.068621,-2.418559
88.91,11.690863,13.049207,-2.363857
88.92,11.750555,13.027914,-2.426879
88.93,11.774861,12.991456,-2.42426
88.94,11.761899,12.982395,-2.364381
88.95,11.780135,12.968348,-2.365401
88.96,11.875478,12.921582,-2.400751
88.97,11.952963,12.844841,-2.394524
88.98,11.974864,12.867931,-2.380444
88.99,11.961926,12.832367,-2.394346
89,11.96206,12.815181,-2.388325
89.01,11.966679,12.820768,-2.390892
89.02,11.970716,12.825744,-2.382743
89.03,11.981468,12.84496,-2.372477
89.04,11.970032,12.828888,-2.388059
89.05,11.969575,12.834729,-2.385054
89.06,11.968837,12.826921,-2.378909
89.07,11.964579,12.82538,-2.3823
89.08,11.962635,12.835412,-2.395213
89.09,11.961457,12.82932,-2.38922
89.1,11.965815,12.834897,-2.398591
89.11,11.964157,12.825278,-2.395194
89.12,11.960949,12.830581,-2.398334
89.13,11.977962,12.858549,-2.39007
89.14,11.96288,12.814853,-2.398155
89.15,11.966573,12.820104,-2.398969
89.16,11.967032,12.822837,-2.400666
89.17,11.962405,12.820692,-2.398539
89.18,11.956983,12.818015,-2.393934
89.19,11.957194,12.819221,-2.395346
89.2,11.959639,12.830368,-2.387734
89.21,11.962859,12.829959,-2.390428
89.22,11.959192,12.82144,-2.391855
89.23,11.971531,12.851807,-2.384439
89.24,11.959909,12.823871,-2.398334
89.25,11.960008,12.83036,-2.396066
89.26,11.962298,12.822376,-2.395474
89.27,11.962253,12.831471,-2.39435
89.28,11.962318,12.835464,-2.401694
89.29,11.9615,12.827976,-2.394587
89.3,11.957726,12.833595,-2.394829
89.31,11.963473,12.829974,-2.399665
89.32,11.960297,12.826196,-2.395072
89.33,11.978297,12.854153,-2.384461
89.34,11.962966,12.836287,-2.396829
89.35,11.964277,12.827239,-2.395152
89.36,11.965397,12.833504,-2.394788
89.37,11.966358,12.826435,-2.383364
89.38,11.966814,12.824318,-2.394855
89.39,11.967641,12.826764,-2.384353
89.4,11.962405,12.824984,-2.392476
89.41,11.961569,12.823257,-2.398587
89.42,11.959845,12.81961,-2.395421
89.43,11.962814,12.835074,-2.392571
89.44,11.962802,12.831846,-2.39138
89.45,11.962224,12.823567,-2.391689
89.46,11.959414,12.818863,-2.388886
89.47,11.960112,12.827532,-2.391922
89.48,11.961052,12.832109,-2.393543
89.49,11.96361,12.831316,-2.389652
89.5,11.962893,12.827272,-2.38536
89.51,11.962873,12.822074,-2.384001
89.52,11.965786,12.831632,-2.395262
89.53,11.963636,12.833096,-2.38962
89.54,12.009925,12.742211,-2.378339
89.55,12.733179,11.870043,-2.325096
89.56,13.899387,10.382244,-1.872914
89.57,14.752192,8.183105,-1.267069
89.58,14.96808,5.512013,-0.370337
89.59,14.22567,2.556994,0.615599
89.6,12.581711,0.427709,1.202109
89.61,10.762702,-0.32953,1.082911
89.62,9.920153,-0.03043,0.806744
89.63,10.409726,0.180112,0.847168
89.64,11.32363,0.402184,0.96205
89.65,11.428563,0.994038,0.758189
89.66,11.214103,1.447334,0.663502
89.67,11.186513,1.274095,0.734695
89.68,11.30417,1.054717,0.74123
89.69,11.311333,0.955477,0.752251
89.7,11.272324,0.853933,0.772072
89.71,11.268618,0.818323,0.783537
89.72,11.272336,0.880418,0.761664
89.73,11.297215,0.873671,0.754894
89.74,11.286155,0.819026,0.76655
89.75,11.264748,0.869367,0.749034
89.76,11.289651,0.852916,0.752613
89.77,11.27233,0.770013,0.803454
89.78,11.256139,0.532467,0.855145
89.79,11.246692,0.284991,0.928054
89.8,11.231663,0.190673,0.948107
89.81,11.222438,0.222299,0.933501
89.82,11.24048,0.229409,0.942962
89.83,11.236924,0.209149,0.947803
89.84,11.220747,0.21949,0.932089
89.85,11.238729,0.237356,0.932961
89.86,11.241658,0.219827,0.950825
89.87,11.231907,0.240872,0.940159
89.88,11.236988,0.28133,0.930396
89.89,11.251059,0.306957,0.911267
89.9,11.24244,0.305289,0.917356
89.91,11.237732,0.303759,0.924809
89.92,11.24926,0.360053,0.915315
89.93,11.259423,0.394249,0.898175
89.94,11.253605,0.406368,0.887782
89.95,11.245856,0.421618,0.876906
89.96,11.245521,0.45606,0.871991
89.97,11.281597,0.425354,0.859385
89.98,11.223606,0.515435,0.865331
89.99,11.261915,0.451305,0.852665
90,11.207117,0.506364,0.855326
90.01,11.201825,0.481398,0.860768
90.02,11.233683,0.448869,0.852359
90.03,11.247515,0.45327,0.852387
90.04,11.210695,0.487058,0.862701
90.05,11.208416,0.492329,0.86137
90.06,11.196624,0.507246,0.855417
90.07,11.194503,0.517514,0.854679
90.08,11.238547,0.45421,0.852686
90.09,11.216992,0.489998,0.876597
90.1,11.195907,0.517842,0.858212
90.11,11.211108,0.493036,0.863339
90.12,11.19864,0.510866,0.857394
90.13,11.196035,0.515247,0.852047
90.14,11.195983,0.509412,0.853838
90.15,11.195661,0.511207,0.850734
90.16,11.20738,0.494009,0.860402
90.17,11.194964,0.516717,0.853212
90.18,11.20563,0.49745,0.86108
90.19,11.205,0.490724,0.854541
90.2,11.209262,0.483279,0.853472
90.21,11.196469,0.514297,0.845782
90.22,11.209404,0.496488,0.860865
90.23,11.206846,0.493538,0.860758
90.24,11.19447,0.506966,0.848052
90.25,11.203201,0.48628,0.8572
90.26,11.195161,0.482717,0.859134
90.27,11.17178,0.496573,0.853858
90.28,11.151066,0.485379,0.847511
90.29,11.140261,0.477527,0.846437
90.3,11.1602,0.460683,0.854141
90.31,11.149235,0.484307,0.845574
90.32,11.144782,0.480287,0.85107
90.33,11.146798,0.481375,0.855596
90.34,11.143912,0.490824,0.852139
90.35,11.146931,0.491023,0.850354
90.36,11.145252,0.491453,0.854392
90.37,11.148727,0.495296,0.856465
90.38,11.147853,0.492022,0.855143
90.39,11.149038,0.483948,0.848581
90.4,11.145299,0.484291,0.847765
90.41,11.148151,0.497762,0.849135
90.42,11.160127,0.472887,0.862497
90.43,11.147168,0.492406,0.85086
90.44,11.142818,0.496086,0.852686
90.45,11.126984,0.495644,0.848856
90.46,11.116096,0.48798,0.846801
90.47,11.122929,0.488158,0.853517
90.48,11.126069,0.493552,0.850747
90.49,11.119215,0.504963,0.848416
90.5,11.11722,0.482963,0.848445
90.51,11.115265,0.487249,0.848665
90.52,11.113123,0.500458,0.838986
90.53,11.109224,0.495808,0.841241
90.54,11.109906,0.488895,0.85057
90.55,11.108878,0.484326,0.845755
90.56,11.096998,0.491631,0.839834
90.57,11.0034,0.318981,0.885431
90.58,10.355267,-0.317193,0.943044
90.59,9.080381,-1.185507,0.977849
90.6,7.545958,-1.697444,0.837328
90.61,6.079981,-1.417024,0.572832
90.62,5.283477,-0.720722,0.289121
90.63,5.270312,-0.38783,0.320332
90.64,5.507785,-0.203091,0.343868
90.65,5.542557,-0.068062,0.324042
90.66,5.488823,-0.009803,0.327399
90.67,5.539652,-0.065801,0.344469
90.68,5.560144,-0.002669,0.336921
90.69,5.492117,0.030118,0.27738
90.7,5.528259,-0.053791,0.336942
90.71,5.552444,-0.016084,0.337187
90.72,5.537248,-0.002717,0.332998
90.73,5.534487,-0.064285,0.335899
90.74,5.541936,-0.035569,0.323219
90.75,5.546217,-0.008797,0.318292
90.76,5.541642,-0.037809,0.327193
90.77,5.528611,-0.028609,0.332755
90.78,5.535467,-0.011508,0.330368
90.79,5.554113,-0.033,0.324604
90.8,5.528933,-0.022635,0.325272
90.81,5.532901,-0.023119,0.325931
90.82,5.550841,-0.021762,0.33037
90.83,5.530694,-0.013558,0.336659
90.84,5.52947,-0.025084,0.334222
90.85,5.546659,-0.030065,0.326962
90.86,5.535845,-0.022907,0.326154
90.87,5.531234,-0.029306,0.331587
90.88,5.543143,-0.031275,0.329106
90.89,5.512179,0.006357,0.276789
90.9,5.531743,-0.033247,0.328203
90.91,5.542498,-0.037858,0.328018
90.92,5.534419,-0.007726,0.328516
90.93,5.536756,-0.026116,0.326209
90.94,5.541973,-0.029664,0.330915
90.95,5.51271,0.019243,0.285607
90.96,5.536987,-0.01128,0.337818
90.97,5.540426,-0.015531,0.330196
90.98,5.535481,-0.017675,0.325231
90.99,5.516116,0.025667,0.293113
91,5.5387,-0.023772,0.329718
91.01,5.533006,-0.010629,0.331011
91.02,5.541966,-0.014684,0.330413
91.03,5.534681,-0.022985,0.332096
91.04,5.535424,-0.026047,0.330555
91.05,5.520532,0.008994,0.282714
91.06,5.536948,-0.020892,0.329088
91.07,5.536469,-0.014781,0.329827
91.08,5.508421,-0.026513,0.33604
91.09,4.906223,0.011847,0.228738
91.1,3.414299,-0.1299,0.088481
91.11,1.700076,0.432828,-0.126548
91.12,0.096328,1.719603,-0.417921
91.13,-0.84101,3.456644,-0.578299
91.14,-0.897767,5.640397,-0.712755
91.15,-0.345129,7.167293,-0.869541
91.16,1.166584,8.146781,-0.938137
91.17,2.623413,7.776656,-0.806149
91.18,3.450109,7.073481,-0.722737
91.19,3.639875,6.580504,-0.689324
91.2,3.72678,6.200676,-0.619684
91.21,3.798845,6.316697,-0.683447
91.22,3.542647,6.80745,-0.761706
91.23,3.13249,7.02317,-0.786495
91.24,2.854778,7.300503,-0.817323
91.25,2.846244,7.478114,-0.878124
91.26,2.932642,7.486919,-0.871483
91.27,2.928609,7.389319,-0.833478
91.28,2.865183,7.461808,-0.864746
91.29,2.9208,7.536623,-0.849739
91.3,2.957898,7.396677,-0.804741
91.31,2.879015,7.483005,-0.863012
91.32,2.867671,7.489164,-0.870037
91.33,2.940511,7.504052,-0.841113
91.34,2.897822,7.479208,-0.85988
91.35,2.882089,7.483485,-0.865267
91.36,2.931522,7.483119,-0.83526
91.37,2.907993,7.440093,-0.860198
91.38,2.905119,7.450871,-0.859719
91.39,2.912582,7.421781,-0.85219
91.4,2.953394,7.436979,-0.803706
91.41,2.909342,7.423967,-0.862209
91.42,2.912804,7.412177,-0.859474
91.43,2.905287,7.425113,-0.853074
91.44,2.93677,7.481515,-0.842897
91.45,2.91598,7.414972,-0.854763
91.46,2.931667,7.378893,-0.8117
91.47,2.925777,7.395215,-0.814169
91.48,2.912736,7.408237,-0.862244
91.49,2.908801,7.420655,-0.858841
91.5,2.939424,7.36849,-0.80928
91.51,2.926474,7.4024,-0.846984
91.52,2.924914,7.392111,-0.851975
91.53,2.950998,7.438866,-0.840964
91.54,2.934798,7.379741,-0.852344
91.55,2.934054,7.38286,-0.852509
91.56,2.936735,7.38772,-0.854213
91.57,2.983093,7.403723,-0.808791
91.58,2.933885,7.384001,-0.849449
91.59,2.932081,7.389111,-0.857312
91.6,2.962749,7.43398,-0.840716
91.61,2.936384,7.382253,-0.855756
91.62,2.941743,7.372787,-0.858283
91.63,2.936963,7.369262,-0.849868
91.64,2.94308,7.364188,-0.862803
91.65,2.945924,7.368935,-0.860975
91.66,2.964382,7.329635,-0.819283
91.67,2.945615,7.36102,-0.863678
91.68,2.97444,7.418719,-0.842013
91.69,2.950306,7.360642,-0.855244
91.7,2.949299,7.35533,-0.853101
91.71,2.951407,7.349134,-0.85528
91.72,2.981766,7.401802,-0.843544
91.73,2.951663,7.342643,-0.854923
91.74,2.954298,7.353291,-0.861652
91.75,2.98333,7.394854,-0.841787
91.76,2.978275,7.299771,-0.812309
91.77,2.961933,7.323427,-0.853457
91.78,2.959532,7.318285,-0.853024
91.79,2.960677,7.320663,-0.856984
91.8,2.966696,7.324049,-0.85111
91.81,2.968414,7.32415,-0.846404
91.82,2.989774,7.283195,-0.808389
91.83,2.993483,7.270321,-0.8043
91.84,2.971643,7.294307,-0.845498
91.85,2.997286,7.356545,-0.829017
91.86,2.997433,7.269421,-0.80515
91.87,2.998136,7.26683,-0.803392
91.88,2.976393,7.294426,-0.840547
91.89,3.001354,7.332406,-0.829726
91.9,3.004444,7.244783,-0.796147
91.91,2.98626,7.283803,-0.843165
91.92,3.034659,7.302908,-0.789448
91.93,3.03608,7.292789,-0.786042
91.94,2.989353,7.283533,-0.843745
91.95,2.988966,7.266406,-0.838452
91.96,3.033991,7.215069,-0.848931
91.97,3.008237,7.235553,-0.784583
91.98,2.98562,7.259856,-0.825456
91.99,2.980917,7.241523,-0.823894
92,3.062597,7.24761,-0.832606
92.01,2.989262,7.246348,-0.825935
92.02,3.030246,7.170791,-0.837185
92.03,3.060397,7.233302,-0.828931
92.04,2.992252,7.243848,-0.829001
92.05,2.98815,7.242732,-0.824592
92.06,3.037738,7.195794,-0.833925
92.07,2.989779,7.23848,-0.824209
92.08,2.994965,7.245147,-0.826587
92.09,2.99163,7.248594,-0.824647
92.1,3.041338,7.198748,-0.84246
92.11,2.995411,7.253313,-0.822946
92.12,2.996795,7.256853,-0.824084
92.13,3.035343,7.187643,-0.84638
92.14,2.991317,7.24189,-0.826035
92.15,2.998904,7.257081,-0.830741
92.16,3.036433,7.189649,-0.844512
92.17,3.033653,7.18871,-0.840434
92.18,2.995339,7.245299,-0.829754
92.19,2.995048,7.23563,-0.829445
92.2,3.038986,7.187148,-0.847463
92.21,3.029666,7.301429,-0.82333
92.22,3.039908,7.187746,-0.845065
92.23,2.99394,7.237959,-0.831034
92.24,2.988676,7.239345,-0.828273
92.25,3.014201,7.291303,-0.813595
92.26,2.996703,7.251535,-0.838114
92.27,3.036888,7.173076,-0.840528
92.28,3.014062,7.284641,-0.818941
92.29,2.984603,7.265247,-0.811272
92.3,3.057482,7.495844,-0.805621
92.31,3.771145,7.750627,-0.852121
92.32,4.962778,7.8625,-0.890396
92.33,6.153133,7.880102,-0.908393
92.34,7.154699,7.728081,-0.931347
92.35,8.356149,7.135775,-0.824166
92.36,9.71999,6.706424,-0.663512
92.37,10.519626,6.519695,-0.680296
92.38,10.467087,6.520931,-0.67097
92.39,10.175735,6.510321,-0.684814
92.4,10.125456,6.534517,-0.660347
92.41,10.274523,6.521368,-0.716113
92.42,10.389889,6.504251,-0.660176
92.43,10.36713,6.469427,-0.657073
92.44,10.376271,6.443064,-0.645976
92.45,10.619491,6.360963,-0.597749
92.46,10.993234,6.176743,-0.566301
92.47,11.102215,6.116381,-0.561077
92.48,11.070184,6.144636,-0.554281
92.49,11.081468,6.138833,-0.539422
92.5,11.108968,6.109126,-0.560288
92.51,11.116792,6.099245,-0.55874
92.52,11.082052,6.141438,-0.541694
92.53,11.070221,6.132905,-0.550624
92.54,11.116946,6.081676,-0.554178
92.55,11.07272,6.123085,-0.54101
92.56,11.113067,6.100809,-0.552124
92.57,11.1197,6.101651,-0.5506
92.58,11.08044,6.126256,-0.550344
92.59,11.104953,6.077831,-0.552403
92.6,11.112102,6.087064,-0.555456
92.61,11.121092,6.096669,-0.556426
92.62,11.10652,6.089724,-0.556919
92.63,11.10854,6.089308,-0.553072
92.64,11.109045,6.088032,-0.557899
92.65,11.073236,6.12893,-0.5492
92.66,11.105206,6.091724,-0.554411
92.67,11.111375,6.099266,-0.5585
92.68,11.076546,6.140949,-0.542894
92.69,11.106324,6.092811,-0.557308
92.7,11.077568,6.137409,-0.547358
92.71,11.082117,6.154091,-0.543257
92.72,11.111664,6.110113,-0.55873
92.73,11.101642,6.089107,-0.558097
92.74,11.1004,6.081031,-0.559908
92.75,11.04803,6.101666,-0.545114
92.76,11.031731,6.089215,-0.538914
92.77,11.06958,6.058906,-0.543107
92.78,11.038669,6.102065,-0.534713
92.79,11.032612,6.09138,-0.536681
92.8,11.029179,6.09566,-0.540031
92.81,11.031478,6.093348,-0.541125
92.82,11.030994,6.087726,-0.534838
92.83,11.06369,6.036229,-0.541617
92.84,11.0606,6.045691,-0.543297
92.85,11.025601,6.080174,-0.535389
92.86,11.004518,6.060829,-0.526094
92.87,11.019643,6.006439,-0.529535
92.88,11.027725,6.013842,-0.533541
92.89,11.033072,6.012116,-0.532729
92.9,11.022392,6.004391,-0.527381
92.91,10.987014,6.05955,-0.52489
92.92,10.981602,6.05337,-0.520568
92.93,10.971801,6.007107,-0.460642
92.94,10.93557,5.995837,-0.52148
92.95,10.943861,6.00412,-0.527947
92.96,10.961895,5.987864,-0.468949
92.97,10.925577,5.985191,-0.527085
92.98,10.973466,5.97712,-0.532297
92.99,10.964373,5.954442,-0.539277
93,10.973976,5.976848,-0.532697
93.01,10.957738,5.943422,-0.540793
93.02,10.945154,6.02028,-0.521879
93.03,10.946055,6.017027,-0.515833
93.04,10.931149,5.991954,-0.517931
93.05,10.975415,5.973154,-0.532994
93.06,10.941063,6.013931,-0.525364
93.07,10.936332,6.01101,-0.522101
93.08,10.941482,6.011238,-0.528935
93.09,10.976384,5.975713,-0.538393
93.1,10.931176,5.981998,-0.532201
93.11,10.925083,5.984736,-0.530703
93.12,10.925018,5.986348,-0.534925
93.13,10.923963,5.983187,-0.531092
93.14,10.957241,5.937406,-0.535141
93.15,10.937849,6.016912,-0.516436
93.16,10.927801,5.984219,-0.527278
93.17,10.922734,5.98,-0.530705
93.18,10.940556,6.010905,-0.523694
93.19,10.942012,6.017098,-0.520141
93.2,10.957953,5.955077,-0.538244
