Time,X,Y,Z,W
5.04,-0.054277,-0.002039,-0.130801,-0.98992
5.05,-0.054343,-0.002052,-0.130775,-0.989919
5.06,-0.054314,-0.002065,-0.13077,-0.989922
5.07,-0.054359,-0.002099,-0.130767,-0.98992
5.08,-0.054363,-0.002032,-0.13077,-0.989919
5.09,-0.054295,-0.002061,-0.130778,-0.989922
5.1,-0.0543,-0.002081,-0.130804,-0.989918
5.11,-0.054352,-0.00209,-0.130794,-0.989916
5.12,-0.054323,-0.002088,-0.130783,-0.989919
5.13,-0.054361,-0.002128,-0.130815,-0.989913
5.14,-0.054395,-0.002115,-0.130829,-0.989909
5.15,-0.054405,-0.002172,-0.130833,-0.989908
5.16,-0.0543,-0.002113,-0.130821,-0.989916
5.17,-0.054261,-0.002098,-0.130802,-0.98992
5.18,-0.054257,-0.002102,-0.130758,-0.989926
5.19,-0.054292,-0.002134,-0.130808,-0.989918
5.2,-0.054271,-0.00212,-0.130831,-0.989916
5.21,-0.054302,-0.002071,-0.130797,-0.989919
5.22,-0.054255,-0.002064,-0.13079,-0.989922
5.23,-0.054306,-0.002126,-0.130797,-0.989918
5.24,-0.054171,-0.001923,-0.130721,-0.989936
5.25,-0.054343,-0.002137,-0.130791,-0.989917
5.26,-0.054326,-0.002138,-0.130807,-0.989916
5.27,-0.054331,-0.002116,-0.130752,-0.989923
5.28,-0.054363,-0.002063,-0.130728,-0.989925
5.29,-0.054405,-0.002079,-0.130737,-0.989921
5.3,-0.054208,-0.001951,-0.130714,-0.989935
5.31,-0.054335,-0.002045,-0.130808,-0.989915
5.32,-0.054305,-0.002095,-0.130757,-0.989924
5.33,-0.054298,-0.00208,-0.130764,-0.989923
5.34,-0.054292,-0.002062,-0.130757,-0.989925
5.35,-0.054337,-0.00206,-0.130773,-0.98992
5.36,-0.054349,-0.002093,-0.130775,-0.989919
5.37,-0.054338,-0.002077,-0.130782,-0.989919
5.38,-0.05432,-0.002053,-0.13079,-0.989919
5.39,-0.054328,-0.002082,-0.130787,-0.989919
5.4,-0.054346,-0.00208,-0.13081,-0.989915
5.41,-0.05439,-0.002101,-0.130822,-0.989911
5.42,-0.054323,-0.002112,-0.130822,-0.989914
5.43,-0.054353,-0.002134,-0.130815,-0.989913
5.44,-0.054357,-0.002077,-0.130771,-0.989919
5.45,-0.054431,-0.002115,-0.130788,-0.989913
5.46,-0.054318,-0.002146,-0.130804,-0.989917
5.47,-0.054346,-0.002163,-0.13081,-0.989914
5.48,-0.054307,-0.002133,-0.130808,-0.989917
5.49,-0.054333,-0.002095,-0.130831,-0.989913
5.5,-0.05434,-0.002072,-0.130802,-0.989916
5.51,-0.054279,-0.002076,-0.130775,-0.989923
5.52,-0.05436,-0.002066,-0.130795,-0.989916
5.53,-0.054347,-0.002118,-0.130755,-0.989922
5.54,-0.05429,-0.002125,-0.130703,-0.989932
5.55,-0.054316,-0.002032,-0.130705,-0.98993
5.56,-0.054407,-0.002001,-0.130821,-0.98991
5.57,-0.054321,-0.0021,-0.130757,-0.989923
5.58,-0.054319,-0.002085,-0.130763,-0.989922
5.59,-0.054271,-0.00204,-0.130729,-0.989929
5.6,-0.054193,-0.001972,-0.130657,-0.989943
5.61,-0.05429,-0.002118,-0.130742,-0.989927
5.62,-0.054315,-0.002142,-0.130784,-0.98992
5.63,-0.054342,-0.002117,-0.130791,-0.989917
5.64,-0.054372,-0.002131,-0.130789,-0.989916
5.65,-0.054339,-0.0021,-0.130797,-0.989917
5.66,-0.054485,-0.002001,-0.130874,-0.989899
5.67,-0.054451,-0.002161,-0.130816,-0.989908
5.68,-0.054298,-0.00192,-0.130816,-0.989917
5.69,-0.05438,-0.002158,-0.130826,-0.989911
5.7,-0.054264,-0.002011,-0.13076,-0.989926
5.71,-0.054462,-0.002108,-0.130855,-0.989902
5.72,-0.054476,-0.002143,-0.130897,-0.989896
5.73,-0.05442,-0.002148,-0.130867,-0.989903
5.74,-0.054521,-0.002017,-0.130936,-0.989888
5.75,-0.054369,-0.002129,-0.130865,-0.989906
5.76,-0.05433,-0.002028,-0.130847,-0.989911
5.77,-0.054351,-0.001991,-0.130896,-0.989903
5.78,-0.054446,-0.002002,-0.130844,-0.989905
5.79,-0.054489,-0.002008,-0.130864,-0.9899
5.8,-0.054459,-0.001997,-0.130862,-0.989902
5.81,-0.054401,-0.002075,-0.13073,-0.989922
5.82,-0.054201,-0.001856,-0.130672,-0.989941
5.83,-0.054278,-0.002028,-0.130715,-0.989931
5.84,-0.054328,-0.002044,-0.130781,-0.98992
5.85,-0.054331,-0.002044,-0.13081,-0.989915
5.86,-0.05436,-0.00207,-0.130776,-0.989919
5.87,-0.054372,-0.002043,-0.130807,-0.989914
5.88,-0.054332,-0.002077,-0.130832,-0.989913
5.89,-0.054398,-0.002082,-0.130854,-0.989906
5.9,-0.054347,-0.002078,-0.130831,-0.989912
5.91,-0.05425,-0.002094,-0.130813,-0.989919
5.92,-0.054298,-0.002105,-0.130841,-0.989913
5.93,-0.054348,-0.002109,-0.130853,-0.989909
5.94,-0.05436,-0.002116,-0.130841,-0.98991
5.95,-0.054355,-0.002134,-0.130861,-0.989907
5.96,-0.054442,-0.00211,-0.130885,-0.989899
5.97,-0.054344,-0.002098,-0.130888,-0.989904
5.98,-0.0543,-0.002139,-0.130868,-0.989909
5.99,-0.054383,-0.002094,-0.130897,-0.989901
6,-0.054396,-0.002098,-0.130878,-0.989903
6.01,-0.054396,-0.002119,-0.130876,-0.989903
6.02,-0.054425,-0.002153,-0.130907,-0.989897
6.03,-0.054384,-0.002081,-0.130882,-0.989903
6.04,-0.054493,-0.001983,-0.130898,-0.989895
6.05,-0.054461,-0.001987,-0.13088,-0.989899
6.06,-0.054544,-0.001909,-0.130887,-0.989894
6.07,-0.054455,-0.002032,-0.130829,-0.989906
6.08,-0.054434,-0.002,-0.130906,-0.989897
6.09,-0.054269,-0.001891,-0.130743,-0.989928
6.1,-0.054539,-0.001918,-0.130796,-0.989906
6.11,-0.054632,-0.00199,-0.13091,-0.989886
6.12,-0.054559,-0.001948,-0.130906,-0.98989
6.13,-0.054587,-0.001966,-0.1309,-0.98989
6.14,-0.054493,-0.001951,-0.130911,-0.989893
6.15,-0.05426,-0.001862,-0.130697,-0.989935
6.16,-0.054541,-0.001926,-0.13083,-0.989902
6.17,-0.05438,-0.002031,-0.130793,-0.989915
6.18,-0.054512,-0.002006,-0.130923,-0.989891
6.19,-0.054439,-0.002084,-0.13087,-0.989902
6.2,-0.054325,-0.002077,-0.130831,-0.989913
6.21,-0.054255,-0.002015,-0.130686,-0.989936
6.22,-0.054372,-0.001975,-0.130764,-0.98992
6.23,-0.054365,-0.002092,-0.130842,-0.989909
6.24,-0.05435,-0.002095,-0.13083,-0.989912
6.25,-0.054356,-0.002115,-0.130847,-0.989909
6.26,-0.054308,-0.002088,-0.130851,-0.989911
6.27,-0.054325,-0.002074,-0.130789,-0.989919
6.28,-0.054401,-0.002096,-0.130839,-0.989908
6.29,-0.054347,-0.00213,-0.130899,-0.989903
6.3,-0.054436,-0.002134,-0.130847,-0.989905
6.31,-0.054392,-0.002085,-0.130794,-0.989914
6.32,-0.054315,-0.002071,-0.130814,-0.989916
6.33,-0.054303,-0.00206,-0.130818,-0.989916
6.34,-0.054354,-0.002063,-0.130848,-0.989909
6.35,-0.054277,-0.002095,-0.130873,-0.98991
6.36,-0.054311,-0.002075,-0.130829,-0.989914
6.37,-0.054381,-0.001992,-0.13078,-0.989917
6.38,-0.054355,-0.002069,-0.130799,-0.989916
6.39,-0.054442,-0.002058,-0.130822,-0.989908
6.4,-0.054361,-0.002055,-0.130853,-0.989908
6.41,-0.054368,-0.002064,-0.130843,-0.989909
6.42,-0.054357,-0.002017,-0.130833,-0.989911
6.43,-0.054343,-0.002019,-0.130807,-0.989915
6.44,-0.054345,-0.002024,-0.130824,-0.989913
6.45,-0.054332,-0.002111,-0.130852,-0.98991
6.46,-0.054301,-0.002061,-0.130854,-0.989911
6.47,-0.054309,-0.001906,-0.130763,-0.989923
6.48,-0.054315,-0.002042,-0.130793,-0.989919
6.49,-0.054244,-0.002057,-0.130862,-0.989913
6.5,-0.054279,-0.002033,-0.130877,-0.98991
6.51,-0.05428,-0.002139,-0.130859,-0.989912
6.52,-0.054373,-0.001908,-0.130908,-0.989901
6.53,-0.05434,-0.002077,-0.130844,-0.98991
6.54,-0.054346,-0.002105,-0.130839,-0.989911
6.55,-0.054314,-0.002116,-0.130899,-0.989905
6.56,-0.054257,-0.002077,-0.130841,-0.989916
6.57,-0.054461,-0.001974,-0.130891,-0.989898
6.58,-0.054382,-0.00201,-0.13091,-0.9899
6.59,-0.054266,-0.002077,-0.130851,-0.989914
6.6,-0.054311,-0.002055,-0.130875,-0.989908
6.61,-0.054293,-0.002021,-0.130833,-0.989915
6.62,-0.054289,-0.002034,-0.130803,-0.989919
6.63,-0.05433,-0.002007,-0.130758,-0.989923
6.64,-0.054265,-0.002038,-0.130809,-0.989919
6.65,-0.054343,-0.002139,-0.130808,-0.989915
6.66,-0.054337,-0.002058,-0.130782,-0.989919
6.67,-0.054366,-0.002087,-0.130733,-0.989924
6.68,-0.054322,-0.002076,-0.130752,-0.989924
6.69,-0.054295,-0.002082,-0.13077,-0.989923
6.7,-0.054361,-0.002099,-0.130798,-0.989915
6.71,-0.054335,-0.002149,-0.130786,-0.989918
6.72,-0.054265,-0.002143,-0.130726,-0.98993
6.73,-0.054287,-0.002155,-0.130739,-0.989927
6.74,-0.054303,-0.002109,-0.130787,-0.98992
6.75,-0.054317,-0.002176,-0.130824,-0.989914
6.76,-0.05432,-0.002139,-0.130805,-0.989917
6.77,-0.054309,-0.002069,-0.130831,-0.989914
6.78,-0.054296,-0.002102,-0.130821,-0.989916
6.79,-0.054296,-0.002084,-0.130809,-0.989917
6.8,-0.054451,-0.002077,-0.130923,-0.989894
6.81,-0.05437,-0.002136,-0.130834,-0.98991
6.82,-0.054343,-0.002105,-0.130815,-0.989914
6.83,-0.054316,-0.00208,-0.13081,-0.989916
6.84,-0.05447,-0.002014,-0.130849,-0.989903
6.85,-0.054326,-0.002192,-0.130822,-0.989914
6.86,-0.054459,-0.002036,-0.130917,-0.989894
6.87,-0.054389,-0.002112,-0.130814,-0.989912
6.88,-0.054365,-0.002136,-0.13078,-0.989917
6.89,-0.05433,-0.002093,-0.130773,-0.98992
6.9,-0.054394,-0.002097,-0.130734,-0.989922
6.91,-0.054311,-0.002129,-0.130829,-0.989914
6.92,-0.054458,-0.002056,-0.130874,-0.9899
6.93,-0.054317,-0.002077,-0.130824,-0.989914
6.94,-0.054371,-0.002091,-0.13083,-0.989911
6.95,-0.054382,-0.002172,-0.130806,-0.989913
6.96,-0.054323,-0.002072,-0.130801,-0.989917
6.97,-0.054358,-0.002028,-0.130855,-0.989908
6.98,-0.054357,-0.002097,-0.130787,-0.989917
6.99,-0.054355,-0.002069,-0.130792,-0.989917
7,-0.054367,-0.00207,-0.130813,-0.989913
7.01,-0.054252,-0.002024,-0.130828,-0.989918
7.02,-0.054251,-0.00202,-0.130779,-0.989924
7.03,-0.054251,-0.002072,-0.130787,-0.989923
7.04,-0.054304,-0.002036,-0.130806,-0.989918
7.05,-0.05431,-0.002061,-0.130812,-0.989916
7.06,-0.054271,-0.002115,-0.130809,-0.989919
7.07,-0.05431,-0.002055,-0.130809,-0.989917
7.08,-0.054262,-0.002082,-0.130796,-0.989921
7.09,-0.054234,-0.002073,-0.130793,-0.989923
7.1,-0.054231,-0.002042,-0.130779,-0.989925
7.11,-0.054282,-0.00207,-0.130811,-0.989918
7.12,-0.054439,-0.002018,-0.130866,-0.989902
7.13,-0.054314,-0.002111,-0.130846,-0.989911
7.14,-0.05426,-0.002093,-0.1308,-0.989921
7.15,-0.054258,-0.002034,-0.130776,-0.989924
7.16,-0.054273,-0.002065,-0.130769,-0.989924
7.17,-0.054306,-0.002103,-0.130835,-0.989914
7.18,-0.054354,-0.002059,-0.130852,-0.989909
7.19,-0.054402,-0.002095,-0.130839,-0.989908
7.2,-0.054305,-0.002038,-0.130814,-0.989916
7.21,-0.054364,-0.00201,-0.130812,-0.989914
7.22,-0.054522,-0.002026,-0.130895,-0.989894
7.23,-0.054382,-0.002119,-0.130845,-0.989908
7.24,-0.054347,-0.002133,-0.130811,-0.989914
7.25,-0.054372,-0.002076,-0.130746,-0.989922
7.26,-0.054411,-0.002085,-0.130733,-0.989921
7.27,-0.054432,-0.002005,-0.130828,-0.989908
7.28,-0.054293,-0.002062,-0.130802,-0.989919
7.29,-0.054324,-0.002057,-0.130794,-0.989918
7.3,-0.05422,-0.002022,-0.130775,-0.989926
7.31,-0.05428,-0.002068,-0.130795,-0.98992
7.32,-0.054238,-0.002071,-0.130797,-0.989922
7.33,-0.054331,-0.002112,-0.130823,-0.989914
7.34,-0.054288,-0.002126,-0.130801,-0.989919
7.35,-0.054253,-0.002114,-0.130797,-0.989921
7.36,-0.054307,-0.002087,-0.130806,-0.989917
7.37,-0.054283,-0.002116,-0.130848,-0.989913
7.38,-0.054269,-0.002091,-0.130846,-0.989914
7.39,-0.05432,-0.002087,-0.130817,-0.989915
7.4,-0.054311,-0.002084,-0.130839,-0.989913
7.41,-0.054308,-0.002062,-0.130855,-0.989911
7.42,-0.054319,-0.002125,-0.13082,-0.989915
7.43,-0.054311,-0.002063,-0.130831,-0.989914
7.44,-0.054262,-0.002046,-0.130837,-0.989916
7.45,-0.054356,-0.002114,-0.130844,-0.98991
7.46,-0.054377,-0.002151,-0.130819,-0.989912
7.47,-0.054372,-0.002134,-0.130811,-0.989913
7.48,-0.054365,-0.002143,-0.130806,-0.989914
7.49,-0.054212,-0.001977,-0.130718,-0.989934
7.5,-0.054341,-0.002138,-0.130764,-0.989921
7.51,-0.054299,-0.002134,-0.130763,-0.989923
7.52,-0.054467,-0.002076,-0.130788,-0.989911
7.53,-0.054364,-0.002056,-0.1307,-0.989928
7.54,-0.054417,-0.002027,-0.13079,-0.989913
7.55,-0.054224,-0.002094,-0.130749,-0.989929
7.56,-0.054264,-0.002066,-0.13075,-0.989927
7.57,-0.054221,-0.002065,-0.130764,-0.989928
7.58,-0.054288,-0.002053,-0.130728,-0.989929
7.59,-0.05438,-0.00196,-0.130847,-0.989908
7.6,-0.054253,-0.002135,-0.130773,-0.989925
7.61,-0.054338,-0.002119,-0.130807,-0.989915
7.62,-0.054279,-0.002115,-0.130762,-0.989925
7.63,-0.054236,-0.002062,-0.130774,-0.989926
7.64,-0.054287,-0.002137,-0.130762,-0.989924
7.65,-0.054295,-0.002121,-0.130757,-0.989924
7.66,-0.054343,-0.002138,-0.130793,-0.989917
7.67,-0.054275,-0.002114,-0.130809,-0.989919
7.68,-0.054224,-0.002128,-0.130778,-0.989925
7.69,-0.054266,-0.002111,-0.13074,-0.989928
7.7,-0.054322,-0.002139,-0.130769,-0.989921
7.71,-0.054272,-0.002121,-0.130768,-0.989924
7.72,-0.054303,-0.002117,-0.1308,-0.989918
7.73,-0.054326,-0.002108,-0.130784,-0.989919
7.74,-0.054335,-0.002103,-0.130791,-0.989918
7.75,-0.054316,-0.002107,-0.130796,-0.989918
7.76,-0.054358,-0.002094,-0.130797,-0.989916
7.77,-0.054387,-0.002211,-0.130801,-0.989913
7.78,-0.054362,-0.00217,-0.130765,-0.989919
7.79,-0.054309,-0.002088,-0.130773,-0.989922
7.8,-0.054307,-0.002113,-0.130762,-0.989923
7.81,-0.054362,-0.002152,-0.130791,-0.989916
7.82,-0.054257,-0.002131,-0.130785,-0.989923
7.83,-0.054236,-0.002101,-0.130786,-0.989924
7.84,-0.054383,-0.002147,-0.130781,-0.989916
7.85,-0.05435,-0.002144,-0.130755,-0.989922
7.86,-0.054359,-0.002096,-0.130787,-0.989917
7.87,-0.054353,-0.002144,-0.13079,-0.989917
7.88,-0.054336,-0.00211,-0.130788,-0.989918
7.89,-0.054408,-0.002089,-0.130743,-0.98992
7.9,-0.054427,-0.002127,-0.130785,-0.989913
7.91,-0.054406,-0.002143,-0.130774,-0.989916
7.92,-0.054422,-0.002164,-0.130835,-0.989907
7.93,-0.054303,-0.002121,-0.130828,-0.989914
7.94,-0.054477,-0.001961,-0.130911,-0.989894
7.95,-0.054343,-0.002065,-0.130777,-0.989919
7.96,-0.054451,-0.002016,-0.130863,-0.989902
7.97,-0.054331,-0.002049,-0.130836,-0.989912
7.98,-0.054482,-0.002056,-0.130937,-0.98989
7.99,-0.054366,-0.002137,-0.130807,-0.989914
8,-0.054503,-0.001997,-0.130885,-0.989896
8.01,-0.054396,-0.002082,-0.130823,-0.98991
8.02,-0.054358,-0.002038,-0.130869,-0.989906
8.03,-0.054496,-0.002102,-0.130905,-0.989894
8.04,-0.054431,-0.002152,-0.130827,-0.989908
8.05,-0.054343,-0.002101,-0.130819,-0.989914
8.06,-0.054287,-0.002091,-0.130808,-0.989918
8.07,-0.054335,-0.002105,-0.130828,-0.989913
8.08,-0.054319,-0.002079,-0.130786,-0.989919
8.09,-0.054318,-0.002132,-0.130815,-0.989915
8.1,-0.054336,-0.002115,-0.130783,-0.989919
8.11,-0.054312,-0.002104,-0.130781,-0.98992
8.12,-0.054367,-0.002131,-0.130807,-0.989914
8.13,-0.054356,-0.002118,-0.130823,-0.989912
8.14,-0.054303,-0.002147,-0.130809,-0.989917
8.15,-0.054331,-0.002078,-0.13076,-0.989922
8.16,-0.054282,-0.002114,-0.130744,-0.989927
8.17,-0.054356,-0.002125,-0.130793,-0.989916
8.18,-0.054376,-0.002114,-0.130812,-0.989913
8.19,-0.054299,-0.002108,-0.130801,-0.989918
8.2,-0.054329,-0.002138,-0.130787,-0.989919
8.21,-0.054361,-0.002087,-0.130806,-0.989914
8.22,-0.054386,-0.002096,-0.13083,-0.98991
8.23,-0.054319,-0.00208,-0.130821,-0.989915
8.24,-0.054382,-0.002122,-0.130842,-0.989908
8.25,-0.054414,-0.002121,-0.130815,-0.98991
8.26,-0.054423,-0.002093,-0.130837,-0.989907
8.27,-0.054415,-0.002078,-0.130815,-0.98991
8.28,-0.054423,-0.002095,-0.130857,-0.989904
8.29,-0.054397,-0.002113,-0.130844,-0.989907
8.3,-0.054578,-0.002074,-0.130882,-0.989892
8.31,-0.054415,-0.002129,-0.13079,-0.989913
8.32,-0.054524,-0.002049,-0.13086,-0.989898
8.33,-0.054393,-0.002064,-0.130824,-0.98991
8.34,-0.054389,-0.002052,-0.130825,-0.98991
8.35,-0.054336,-0.002118,-0.13082,-0.989914
8.36,-0.05433,-0.002094,-0.130807,-0.989916
8.37,-0.054352,-0.002047,-0.130746,-0.989923
8.38,-0.054342,-0.002021,-0.130754,-0.989922
8.39,-0.054302,-0.002087,-0.130763,-0.989923
8.4,-0.054298,-0.002039,-0.130774,-0.989922
8.41,-0.054284,-0.002025,-0.13077,-0.989923
8.42,-0.05423,-0.001965,-0.130731,-0.989932
8.43,-0.054267,-0.002067,-0.1307,-0.989934
8.44,-0.054397,-0.001977,-0.130841,-0.989908
8.45,-0.054337,-0.002054,-0.13085,-0.98991
8.46,-0.054307,-0.002066,-0.130832,-0.989914
8.47,-0.05431,-0.00205,-0.130799,-0.989918
8.48,-0.05433,-0.002048,-0.130817,-0.989915
8.49,-0.054381,-0.002066,-0.13079,-0.989915
8.5,-0.054363,-0.00212,-0.130832,-0.989911
8.51,-0.054313,-0.002111,-0.130851,-0.989911
8.52,-0.054352,-0.002071,-0.130834,-0.989911
8.53,-0.054358,-0.002088,-0.130832,-0.989911
8.54,-0.054405,-0.002023,-0.130837,-0.989908
8.55,-0.054326,-0.002052,-0.130863,-0.989909
8.56,-0.05429,-0.002037,-0.130859,-0.989911
8.57,-0.054345,-0.002006,-0.130856,-0.989909
8.58,-0.054258,-0.001995,-0.130817,-0.989919
8.59,-0.05433,-0.002004,-0.130815,-0.989915
8.6,-0.05435,-0.002042,-0.130852,-0.989909
8.61,-0.054419,-0.002058,-0.130848,-0.989906
8.62,-0.054382,-0.002072,-0.130836,-0.989909
8.63,-0.05432,-0.002036,-0.130795,-0.989918
8.64,-0.05432,-0.001986,-0.13079,-0.989919
8.65,-0.054332,-0.00208,-0.13078,-0.989919
8.66,-0.054277,-0.002102,-0.130791,-0.989921
8.67,-0.054266,-0.002095,-0.130744,-0.989928
8.68,-0.0544,-0.00205,-0.130702,-0.989926
8.69,-0.054337,-0.00207,-0.13074,-0.989924
8.7,-0.054303,-0.002115,-0.130802,-0.989918
8.71,-0.054295,-0.002099,-0.130756,-0.989925
8.72,-0.054305,-0.002078,-0.130718,-0.989929
8.73,-0.054311,-0.002061,-0.13072,-0.989929
8.74,-0.054323,-0.002079,-0.130708,-0.989929
8.75,-0.054328,-0.002132,-0.130766,-0.989921
8.76,-0.054348,-0.002116,-0.130784,-0.989918
8.77,-0.054324,-0.002126,-0.130795,-0.989918
8.78,-0.054283,-0.002091,-0.130796,-0.98992
8.79,-0.054348,-0.002129,-0.130793,-0.989917
8.8,-0.054313,-0.002138,-0.130798,-0.989918
8.81,-0.054382,-0.002138,-0.130814,-0.989912
8.82,-0.054337,-0.002154,-0.130801,-0.989916
8.83,-0.054364,-0.002172,-0.130786,-0.989917
8.84,-0.054355,-0.002108,-0.130774,-0.989919
8.85,-0.054336,-0.002102,-0.13079,-0.989918
8.86,-0.054349,-0.002125,-0.130834,-0.989911
8.87,-0.054302,-0.002103,-0.130791,-0.989919
8.88,-0.054391,-0.002136,-0.130816,-0.989911
8.89,-0.054382,-0.002126,-0.130816,-0.989912
8.9,-0.054406,-0.002114,-0.130792,-0.989914
8.91,-0.05437,-0.002088,-0.130789,-0.989916
8.92,-0.054332,-0.002091,-0.130798,-0.989917
8.93,-0.054342,-0.002105,-0.130794,-0.989917
8.94,-0.054326,-0.002057,-0.130791,-0.989918
8.95,-0.054317,-0.002077,-0.130775,-0.989921
8.96,-0.054298,-0.002055,-0.130784,-0.989921
8.97,-0.054316,-0.001974,-0.13073,-0.989927
8.98,-0.054232,-0.002059,-0.130759,-0.989928
8.99,-0.054264,-0.00211,-0.130768,-0.989925
9,-0.054313,-0.002068,-0.130796,-0.989918
9.01,-0.054385,-0.002074,-0.130786,-0.989916
9.02,-0.054291,-0.002079,-0.130777,-0.989922
9.03,-0.05433,-0.002075,-0.130799,-0.989917
9.04,-0.054357,-0.002093,-0.130779,-0.989918
9.05,-0.054377,-0.002089,-0.130795,-0.989915
9.06,-0.05435,-0.002063,-0.130797,-0.989916
9.07,-0.054395,-0.002104,-0.130808,-0.989912
9.08,-0.054381,-0.002102,-0.130813,-0.989912
9.09,-0.054351,-0.002147,-0.130818,-0.989913
9.1,-0.054376,-0.002166,-0.130785,-0.989916
9.11,-0.054371,-0.002184,-0.130788,-0.989916
9.12,-0.054395,-0.002162,-0.130786,-0.989915
9.13,-0.054383,-0.002166,-0.130807,-0.989913
9.14,-0.05442,-0.002142,-0.130842,-0.989906
9.15,-0.054339,-0.002132,-0.130801,-0.989916
9.16,-0.054334,-0.002144,-0.130782,-0.989919
9.17,-0.054341,-0.002109,-0.130782,-0.989919
9.18,-0.054346,-0.002121,-0.130786,-0.989918
9.19,-0.054434,-0.002155,-0.130819,-0.989909
9.2,-0.054403,-0.002135,-0.130812,-0.989911
9.21,-0.054397,-0.002139,-0.130795,-0.989914
9.22,-0.054334,-0.002091,-0.130769,-0.989921
9.23,-0.054274,-0.002045,-0.130715,-0.989931
9.24,-0.054266,-0.002056,-0.130728,-0.98993
9.25,-0.054302,-0.002022,-0.13073,-0.989928
9.26,-0.05427,-0.00203,-0.130787,-0.989922
9.27,-0.054266,-0.002059,-0.130777,-0.989923
9.28,-0.054412,-0.001975,-0.130851,-0.989906
9.29,-0.054291,-0.002058,-0.130817,-0.989917
9.3,-0.054287,-0.00204,-0.130797,-0.98992
9.31,-0.054325,-0.002104,-0.130787,-0.989919
9.32,-0.054342,-0.002074,-0.130817,-0.989914
9.33,-0.054435,-0.002074,-0.130824,-0.989908
9.34,-0.054418,-0.002098,-0.130847,-0.989906
9.35,-0.054403,-0.002087,-0.130807,-0.989912
9.36,-0.054368,-0.002041,-0.130852,-0.989908
9.37,-0.054423,-0.002057,-0.130854,-0.989905
9.38,-0.054385,-0.002054,-0.130877,-0.989904
9.39,-0.054402,-0.00209,-0.130852,-0.989906
9.4,-0.054454,-0.002068,-0.130859,-0.989902
9.41,-0.054415,-0.002042,-0.130879,-0.989902
9.42,-0.054369,-0.002028,-0.130857,-0.989907
9.43,-0.054375,-0.002026,-0.130864,-0.989906
9.44,-0.054393,-0.001999,-0.130856,-0.989906
9.45,-0.054391,-0.00211,-0.130811,-0.989912
9.46,-0.054435,-0.002136,-0.130828,-0.989907
9.47,-0.054395,-0.002145,-0.130782,-0.989915
9.48,-0.054394,-0.002118,-0.130824,-0.98991
9.49,-0.054379,-0.002088,-0.130825,-0.989911
9.5,-0.054322,-0.002112,-0.130769,-0.989921
9.51,-0.054336,-0.002119,-0.130802,-0.989916
9.52,-0.054247,-0.002057,-0.130756,-0.989927
9.53,-0.054264,-0.002057,-0.130758,-0.989926
9.54,-0.054237,-0.002057,-0.13078,-0.989925
9.55,-0.054273,-0.00206,-0.130802,-0.98992
9.56,-0.054286,-0.002096,-0.130812,-0.989918
9.57,-0.05429,-0.002082,-0.130797,-0.989919
9.58,-0.05428,-0.002063,-0.130774,-0.989923
9.59,-0.05431,-0.00207,-0.130809,-0.989917
9.6,-0.054346,-0.00207,-0.130794,-0.989917
9.61,-0.054334,-0.002109,-0.130793,-0.989918
9.62,-0.054347,-0.00209,-0.130793,-0.989917
9.63,-0.054334,-0.002143,-0.130784,-0.989919
9.64,-0.054439,-0.002011,-0.130847,-0.989905
9.65,-0.054329,-0.002086,-0.130806,-0.989916
9.66,-0.054346,-0.00214,-0.130836,-0.989911
9.67,-0.054312,-0.002122,-0.130826,-0.989914
9.68,-0.054283,-0.002101,-0.13082,-0.989917
9.69,-0.054304,-0.002081,-0.130804,-0.989918
9.7,-0.054383,-0.002088,-0.130841,-0.989909
9.71,-0.054377,-0.002149,-0.130845,-0.989908
9.72,-0.054254,-0.001944,-0.130776,-0.989924
9.73,-0.054427,-0.002131,-0.130844,-0.989906
9.74,-0.054345,-0.0021,-0.130801,-0.989916
9.75,-0.054385,-0.002072,-0.130825,-0.989911
9.76,-0.054369,-0.002107,-0.130841,-0.989909
9.77,-0.054505,-0.002046,-0.130904,-0.989893
9.78,-0.054325,-0.002103,-0.130816,-0.989915
9.79,-0.054346,-0.002105,-0.130809,-0.989915
9.8,-0.054323,-0.002086,-0.130762,-0.989922
9.81,-0.054349,-0.002116,-0.130829,-0.989912
9.82,-0.054332,-0.002123,-0.130856,-0.989909
9.83,-0.05431,-0.002125,-0.130803,-0.989917
9.84,-0.054269,-0.002076,-0.130777,-0.989923
9.85,-0.054406,-0.002052,-0.13074,-0.989921
9.86,-0.054302,-0.002089,-0.130772,-0.989922
9.87,-0.054349,-0.002172,-0.130786,-0.989917
9.88,-0.054274,-0.002141,-0.130808,-0.989919
9.89,-0.054312,-0.002157,-0.130807,-0.989917
9.9,-0.054263,-0.002057,-0.130768,-0.989925
9.91,-0.054265,-0.00207,-0.130783,-0.989923
9.92,-0.05425,-0.002097,-0.130803,-0.989921
9.93,-0.054275,-0.002097,-0.130838,-0.989915
9.94,-0.05435,-0.002128,-0.130823,-0.989913
