%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque,field.PF_cmd,field.EV_cmd,field.PF_curr,field.EV_curr,field.CPU0,field.CPU1,field.CPU2,field.CPU3,field.t
1680668847615506300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,42.900001525878906,11.100000381469727,0.0,40545.265625
1680668847615562000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,42.900001525878906,11.100000381469727,0.0,40545.27734375
1680668847615568900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,42.900001525878906,11.100000381469727,0.0,40545.28515625
1680668847615597800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,42.900001525878906,11.100000381469727,0.0,40545.296875
1680668847667548800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,42.900001525878906,11.100000381469727,0.0,40545.30859375
1680668847667556600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,9.100000381469727,0.0,40545.3203125
1680668847667586000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,9.100000381469727,0.0,40545.328125
1680668847667658300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,9.100000381469727,0.0,40545.3359375
1680668847667673900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,9.100000381469727,0.0,40545.34765625
1680668847719637700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,9.100000381469727,0.0,40545.35546875
1680668847719646400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,9.100000381469727,0.0,40545.3671875
1680668847719678100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,9.100000381469727,0.0,40545.375
1680668847719728800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,9.100000381469727,0.0,40545.38671875
1680668847719737800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,9.100000381469727,0.0,40545.3984375
1680668847719742600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,9.100000381469727,0.0,40545.40625
1680668847778265600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40545.41796875
1680668847778286900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40545.42578125
1680668847778308100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40545.4375
1680668847778313900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40545.4453125
1680668847778317800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40545.45703125
1680668847835216000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40545.46875
1680668847835270300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40545.4765625
1680668847835275200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40545.48828125
1680668847835342800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40545.49609375
1680668847835349300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40545.5078125
1680668847835368600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,0.0,0.0,40545.515625
1680668847888155600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,0.0,0.0,40545.52734375
1680668847888163600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,0.0,0.0,40545.53515625
1680668847888226000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,0.0,0.0,40545.546875
1680668847888254200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,0.0,0.0,40545.55859375
1680668847888281700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,0.0,0.0,40545.56640625
1680668847943628900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,0.0,0.0,40545.578125
1680668847943654800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,0.0,0.0,40545.5859375
1680668847943662000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,0.0,0.0,40545.59765625
1680668847943666900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,0.0,0.0,40545.60546875
1680668847943732700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,10.0,0.0,40545.6171875
1680668847943761500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,10.0,0.0,40545.62890625
1680668847999487700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,10.0,0.0,40545.63671875
1680668847999495600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,10.0,0.0,40545.6484375
1680668847999499900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,10.0,0.0,40545.65625
1680668847999547800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,10.0,0.0,40545.66796875
1680668847999554100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,10.0,0.0,40545.67578125
1680668847999579500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,10.0,0.0,40545.6875
1680668848051797000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,10.0,0.0,40545.6953125
1680668848051842300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,55.599998474121094,10.0,0.0,40545.70703125
1680668848051868400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40545.71875
1680668848051873700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40545.7265625
1680668848051916300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40545.73828125
1680668848107647600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40545.74609375
1680668848107695400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40545.7578125
1680668848107702100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40545.765625
1680668848107767500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40545.77734375
1680668848107774400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40545.78515625
1680668848107827100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40545.796875
1680668848152826900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40545.80859375
1680668848152859900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40545.81640625
1680668848152868700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,40.0,40.0,0.0,40545.828125
1680668848152944600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,40.0,40.0,0.0,40545.8359375
1680668848206194100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,40.0,40.0,0.0,40545.84765625
1680668848206232200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,40.0,40.0,0.0,40545.85546875
1680668848206261000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,40.0,40.0,0.0,40545.8671875
1680668848206267400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,40.0,40.0,0.0,40545.875
1680668848206319700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,40.0,40.0,0.0,40545.88671875
1680668848260319500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,40.0,40.0,0.0,40545.8984375
1680668848260373100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,40.0,40.0,0.0,40545.90625
1680668848260380300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,40.0,40.0,0.0,40545.91796875
1680668848260407600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40545.92578125
1680668848260438800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40545.9375
1680668848260475600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40545.9453125
1680668848318367500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40545.95703125
1680668848318374500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40545.96875
1680668848318428900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40545.9765625
1680668848318436500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40545.98828125
1680668848318500600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40545.99609375
1680668848372564800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40546.0078125
1680668848372605200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40546.015625
1680668848372611000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,50.0,10.0,0.0,40546.02734375
1680668848372673300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,50.0,10.0,0.0,40546.0390625
1680668848372680400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,50.0,10.0,0.0,40546.046875
1680668848372727000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,50.0,10.0,0.0,40546.05859375
1680668848429980700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,50.0,10.0,0.0,40546.06640625
1680668848429987800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,50.0,10.0,0.0,40546.078125
1680668848430005100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,50.0,10.0,0.0,40546.0859375
1680668848430046800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,50.0,10.0,0.0,40546.09765625
1680668848430068200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,50.0,10.0,0.0,40546.10546875
1680668848485305900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,50.0,10.0,0.0,40546.1171875
1680668848485337000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,40546.125
1680668848485387600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,40546.13671875
1680668848485432600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,40546.1484375
1680668848485439100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,40546.15625
1680668848485489000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,40546.16796875
1680668848541722800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,40546.17578125
1680668848541746400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,40546.1875
1680668848541754200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,40546.1953125
1680668848541759500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,40546.20703125
1680668848541803100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,40546.21875
1680668848541832600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,30.799999237060547,0.0,40546.2265625
1680668848596282700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,30.799999237060547,0.0,40546.23828125
1680668848596319300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,30.799999237060547,0.0,40546.24609375
1680668848596331200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,30.799999237060547,0.0,40546.2578125
1680668848596398300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,30.799999237060547,0.0,40546.265625
1680668848596405200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,30.799999237060547,0.0,40546.27734375
1680668848652176300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,30.799999237060547,0.0,40546.2890625
1680668848652184800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,30.799999237060547,0.0,40546.296875
1680668848652202800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,30.799999237060547,0.0,40546.30859375
1680668848652264400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,30.799999237060547,0.0,40546.31640625
1680668848652271200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.599998474121094,18.200000762939453,0.0,40546.328125
1680668848652312500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.599998474121094,18.200000762939453,0.0,40546.3359375
1680668848700208400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.599998474121094,18.200000762939453,0.0,40546.34765625
1680668848700241700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.599998474121094,18.200000762939453,0.0,40546.35546875
1680668848700258100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.599998474121094,18.200000762939453,0.0,40546.3671875
1680668848700266700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.599998474121094,18.200000762939453,0.0,40546.375
1680668848700286100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.599998474121094,18.200000762939453,0.0,40546.38671875
1680668848751547500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.599998474121094,18.200000762939453,0.0,40546.3984375
1680668848751574300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.599998474121094,18.200000762939453,0.0,40546.40625
1680668848751615100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.599998474121094,18.200000762939453,0.0,40546.41796875
1680668848751631900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,0.0,0.0,40546.42578125
1680668848751639700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,0.0,0.0,40546.4375
1680668848807583900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,0.0,0.0,40546.4453125
1680668848807590800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,0.0,0.0,40546.45703125
1680668848807640200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,0.0,0.0,40546.46875
1680668848807649300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,0.0,0.0,40546.4765625
1680668848807753900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,0.0,0.0,40546.48828125
1680668848859517600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,0.0,0.0,40546.49609375
1680668848859533700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,0.0,0.0,40546.5078125
1680668848859642200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,0.0,0.0,40546.515625
1680668848859660500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,55.599998474121094,0.0,0.0,40546.52734375
1680668848859667400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,55.599998474121094,0.0,0.0,40546.53515625
1680668848859672500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,55.599998474121094,0.0,0.0,40546.546875
1680668848915294800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,55.599998474121094,0.0,0.0,40546.55859375
1680668848915302800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,55.599998474121094,0.0,0.0,40546.56640625
1680668848915338900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,55.599998474121094,0.0,0.0,40546.578125
1680668848915359300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,55.599998474121094,0.0,0.0,40546.5859375
1680668848915373000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,55.599998474121094,0.0,0.0,40546.59765625
1680668848972912500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,55.599998474121094,0.0,0.0,40546.60546875
1680668848972924800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,18.200000762939453,55.599998474121094,0.0,0.0,40546.6171875
1680668848972959300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.62890625
1680668848972967400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.63671875
1680668848973006500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.6484375
1680668848973038000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.65625
1680668849028560000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.66796875
1680668849028570000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.67578125
1680668849028620000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.6875
1680668849028657500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.6953125
1680668849028665200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.70703125
1680668849077320200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.71875
1680668849077333100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,18.200000762939453,0.0,40546.7265625
1680668849077339200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,18.200000762939453,0.0,40546.73828125
1680668849077377200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,18.200000762939453,0.0,40546.74609375
1680668849077425600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,18.200000762939453,0.0,40546.7578125
1680668849131323700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,18.200000762939453,0.0,40546.765625
1680668849131357400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,18.200000762939453,0.0,40546.77734375
1680668849131365600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,18.200000762939453,0.0,40546.78515625
1680668849131370100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,18.200000762939453,0.0,40546.796875
1680668849131430900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,18.200000762939453,0.0,40546.80859375
1680668849191825400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,18.200000762939453,0.0,40546.81640625
1680668849191837800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40546.828125
1680668849191845000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40546.8359375
1680668849191894300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40546.84765625
1680668849191908300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40546.85546875
1680668849191966200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40546.87109375
1680668849191973600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40546.875
1680668849240470400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40546.88671875
1680668849240477800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40546.8984375
1680668849240505600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40546.90625
1680668849240556700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,55.599998474121094,0.0,0.0,40546.91796875
1680668849240564400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.9296875
1680668849297262500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.9375
1680668849297282800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.9453125
1680668849297295200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.95703125
1680668849297332600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.96875
1680668849297346000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.9765625
1680668849352173400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.98828125
1680668849352198100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40546.99609375
1680668849352206800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40547.0078125
1680668849352273100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40547.015625
1680668849352280700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.900001525878906,10.0,0.0,40547.02734375
1680668849352315900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,25.0,52.900001525878906,10.0,0.0,40547.03515625
1680668849412078600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,25.0,52.900001525878906,10.0,0.0,40547.046875
1680668849412086700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,25.0,52.900001525878906,10.0,0.0,40547.05859375
1680668849412117700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,25.0,52.900001525878906,10.0,0.0,40547.06640625
1680668849412168300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,25.0,52.900001525878906,10.0,0.0,40547.078125
1680668849412175600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,25.0,52.900001525878906,10.0,0.0,40547.0859375
1680668849412232800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,25.0,52.900001525878906,10.0,0.0,40547.09765625
1680668849464171900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,25.0,52.900001525878906,10.0,0.0,40547.10546875
1680668849464183500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,25.0,52.900001525878906,10.0,0.0,40547.1171875
1680668849464214300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,25.0,52.900001525878906,10.0,0.0,40547.125
1680668849464220100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.599998474121094,10.0,0.0,40547.13671875
1680668849464241500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.599998474121094,10.0,0.0,40547.1484375
1680668849520316900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.599998474121094,10.0,0.0,40547.15625
1680668849520325100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.599998474121094,10.0,0.0,40547.16796875
1680668849520330100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.599998474121094,10.0,0.0,40547.17578125
1680668849520393100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.599998474121094,10.0,0.0,40547.1875
1680668849520410400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.599998474121094,10.0,0.0,40547.1953125
1680668849520495500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.599998474121094,10.0,0.0,40547.20703125
1680668849575659200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.599998474121094,10.0,0.0,40547.21875
1680668849575666500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,10.0,52.599998474121094,10.0,0.0,40547.2265625
1680668849575702000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40547.23828125
1680668849575774500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40547.24609375
1680668849575780900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40547.2578125
1680668849633630900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40547.265625
1680668849633640900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40547.27734375
1680668849633672900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40547.28515625
1680668849633723200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40547.296875
1680668849633743200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40547.30859375
1680668849633749700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40547.31640625
1680668849699807100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,52.900001525878906,9.100000381469727,0.0,40547.328125
1680668849699838100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,46.70000076293945,0.0,0.0,40547.3359375
1680668849699845400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,46.70000076293945,0.0,0.0,40547.34765625
1680668849699851100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,46.70000076293945,0.0,0.0,40547.35546875
1680668849699915600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,46.70000076293945,0.0,0.0,40547.3671875
