time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
13-18-19-736259,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-745259,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-755297,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-767265,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-776264,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-786264,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-795772,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-804773,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-815772,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-825774,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-835334,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-846421,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-856387,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-865388,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-875421,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-885468,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-896001,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-905003,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-916000,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-925004,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-935036,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-946001,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-955006,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-965038,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-975036,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-985049,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-995525,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-007526,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-017525,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-026524,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-036526,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-045526,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-056524,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-065524,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-076534,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-086533,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-096047,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-106048,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-116047,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-125048,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-135071,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-146047,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-156046,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-166047,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-177051,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-185052,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-195568,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-206569,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-216604,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-225605,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-235610,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-246564,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-256564,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-265566,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-276571,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-286571,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-296081,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-306080,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-316080,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-326080,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-336080,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-346082,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-356081,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-366082,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-376081,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-385087,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-396597,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-405636,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-415638,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-425597,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-435602,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-444636,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-455634,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-466596,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-476601,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-485602,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-495111,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-506110,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-516154,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-527110,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-536112,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-546110,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-555110,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-566109,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-575114,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-585122,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-595172,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-607171,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-615175,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-625210,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-636171,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-645175,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-655209,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-666175,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-675175,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-685214,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-696812,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-704773,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-714861,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-725212,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-737213,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-745250,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-755255,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-766215,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-776214,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-786221,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-796733,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-805734,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-815733,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-825732,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-835732,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-845732,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-856732,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-864733,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-874772,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-885742,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-896257,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-906255,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-916255,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-925258,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-936256,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-946256,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-955290,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-965259,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-975260,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-986264,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-20-996795,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-005810,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-015775,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-025774,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-036774,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-045775,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-055775,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-065775,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-075775,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-085785,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-095404,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-105402,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-117370,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-125402,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-135402,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-145410,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-156407,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-166404,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-175404,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-185412,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-196001,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-205001,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-215001,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-225000,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-236010,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-245002,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-255002,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-265002,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-275962,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-21-284970,8 0,8 0,[0.],[0.],[0.],[0.],0.0
