time,theta,alpha,mx,my,fz,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_accel_x,imu_accel_y,imu_accel_z,Right_Hip_x,Right_Hip_y,Right_Hip_z,Right_Knee_x,Right_Knee_y,Right_Knee_z,Right_Ankle_x,Right_Ankle_y,Right_Ankle_z,Right_Ball_of_Foot_x,Right_Ball_of_Foot_y,Right_Ball_of_Foot_z,Left_Hip_x,Left_Hip_y,Left_Hip_z,Left_Knee_x,Left_Knee_y,Left_Knee_z,Left_Ankle_x,Left_Ankle_y,Left_Ankle_z,Left_Ball_of_Foot_x,Left_Ball_of_Foot_y,Left_Ball_of_Foot_z
12-50-12-672762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.052400827407837,-14.688180923461914,-178.65594482421875,-0.012112385593354702,179.9597930908203,-8.200846672058105,-1.4028277397155762,-154.71775817871094,3.7837514877319336,2.688432282003906e-16,2.901012405474114e-17,-7.118168427193601e-16,-2.0237293243408203,-140.97608947753906,-173.8750457763672,0.04826021566987038,0.14848175644874573,2.8805887699127197,-0.8387364745140076,1.0486303567886353,4.845445156097412,6.221086420668412e-15,-1.810934841889539e-15,-0.710943877696991
12-50-12-683765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.050828456878662,-14.687893867492676,-178.65875244140625,-0.011375569738447666,179.9593048095703,-8.203851699829102,-1.4018656015396118,-154.7184295654297,3.784947156906128,6.208860691214878e-17,-6.242058956442429e-16,-3.474001342231882e-16,-2.02397084236145,-140.97515869140625,-173.87696838378906,0.049788881093263626,0.14836925268173218,2.881312131881714,-0.839548647403717,1.0485254526138306,4.845392227172852,4.266915766299329e-15,9.565423429939014e-16,-0.7098647952079773
12-50-12-692795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.051215887069702,-14.685714721679688,-178.6552734375,-0.011055553331971169,179.95790100097656,-8.202030181884766,-1.4023634195327759,-154.71875,3.7855987548828125,-6.115709698678465e-16,7.984091267962856e-16,-9.05178370951519e-16,-2.0239901542663574,-140.9756622314453,-173.87265014648438,0.052010972052812576,0.14878106117248535,2.8792052268981934,-0.8402020931243896,1.0459269285202026,4.843728065490723,-6.177847506293448e-16,2.9192745681658145e-17,-0.713518500328064
12-50-12-702769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.050379991531372,-14.687241554260254,-178.65528869628906,-0.011292562820017338,179.95843505859375,-8.20192813873291,-1.40071702003479,-154.71826171875,3.7855467796325684,1.116886844579443e-15,1.4467925191287184e-15,1.1043559450368812e-15,-2.02333927154541,-140.97540283203125,-173.87391662597656,0.053460776805877686,0.14946794509887695,2.8761720657348633,-0.842658519744873,1.0472815036773682,4.841207981109619,-5.72759020252148e-15,-5.0859330988231935e-16,-0.7129842638969421
12-50-12-711795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0516469478607178,-14.688450813293457,-178.65316772460938,-0.00997138675302267,179.9583740234375,-8.200130462646484,-1.402166724205017,-154.71873474121094,3.786358118057251,2.372204442547334e-16,8.621713847854252e-16,4.854571343236602e-16,-2.0236799716949463,-140.97389221191406,-173.87428283691406,0.05207318440079689,0.14878076314926147,2.8774876594543457,-0.8418256044387817,1.047488808631897,4.84177303314209,4.309903535405432e-15,1.040472045175582e-16,-0.7121549248695374
12-50-12-722770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0500519275665283,-14.687238693237305,-178.65206909179688,-0.01114174909889698,179.95855712890625,-8.198920249938965,-1.4027013778686523,-154.71966552734375,3.787184715270996,-2.573508228148982e-15,-3.4152903122841344e-16,-5.057586611847736e-16,-2.02462100982666,-140.97474670410156,-173.87481689453125,0.05145145580172539,0.14925836026668549,2.8780431747436523,-0.8419650197029114,1.04665207862854,4.842588901519775,-7.777415758228399e-16,-2.627017893465437e-16,-0.7102398872375488
12-50-12-732292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.050482988357544,-14.687223434448242,-178.651611328125,-0.00990009680390358,179.95883178710938,-8.1986665725708,-1.4028091430664062,-154.7202911376953,3.7863447666168213,-1.8268859545939953e-16,-1.448479279364057e-15,-1.5763733134655758e-17,-2.024852991104126,-140.97467041015625,-173.87469482421875,0.05190793424844742,0.14835526049137115,2.87666392326355,-0.8432008028030396,1.0472073554992676,4.842034339904785,-1.5478061744073589e-15,1.233892058385771e-15,-0.7079912424087524
12-50-12-743291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0524470806121826,-14.686972618103027,-178.6515350341797,-0.006904298905283213,179.95838928222656,-8.198282241821289,-1.4012548923492432,-154.71864318847656,3.7857537269592285,-3.10687322833199e-15,5.2161235186540576e-17,5.042967881969311e-16,-2.0240821838378906,-140.9749298095703,-173.87496948242188,0.05213528126478195,0.14817337691783905,2.8756637573242188,-0.8431978225708008,1.0473262071609497,4.840736389160156,-6.537071214608682e-15,-1.2145833070783987e-15,-0.7072845697402954
12-50-12-752324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0534534454345703,-14.685794830322266,-178.6529998779297,-0.006798427551984787,179.95916748046875,-8.20002269744873,-1.4002968072891235,-154.72027587890625,3.785616397857666,2.440124891153663e-15,7.685810733169623e-16,-4.603859119969985e-16,-2.021536111831665,-140.97427368164062,-173.8760986328125,0.05371229350566864,0.14742511510849,2.876772403717041,-0.8443499803543091,1.0488606691360474,4.841196060180664,7.259522132464346e-15,-6.725119728679188e-16,-0.7062618136405945
12-50-12-762877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.053919553756714,-14.684928894042969,-178.65216064453125,-0.005903159733861685,179.9578857421875,-8.200369834899902,-1.400185465812683,-154.71981811523438,3.7892541885375977,1.1443219241036545e-15,6.640346024340018e-16,-1.418232394562096e-16,-2.0212554931640625,-140.97581481933594,-173.8763885498047,0.05408025532960892,0.1495284140110016,2.8776469230651855,-0.8438098430633545,1.0488157272338867,4.840059280395508,1.3550225767551115e-14,-4.267869948914411e-15,-0.7120184898376465
12-50-12-772874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.054258108139038,-14.684277534484863,-178.65451049804688,-0.005374242551624775,179.958984375,-8.19937801361084,-1.3994710445404053,-154.7223663330078,3.787590503692627,-3.210891997688811e-16,-1.3399231133274722e-15,-7.340646395350271e-16,-2.0218746662139893,-140.9775390625,-173.87733459472656,0.055666085332632065,0.15078943967819214,2.8762311935424805,-0.8479143381118774,1.0490013360977173,4.840941905975342,3.0560151996569145e-16,2.0975544858561597e-15,-0.7109678387641907
12-50-12-782838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0562329292297363,-14.687036514282227,-178.6538848876953,-0.0037324512377381325,179.9611358642578,-8.201272010803223,-1.3974145650863647,-154.72100830078125,3.7886037826538086,-7.640609878730581e-16,-1.5281666567340839e-15,1.7159203371644967e-17,-2.022038221359253,-140.97503662109375,-173.8759002685547,0.0549810528755188,0.15083077549934387,2.8747570514678955,-0.8472548127174377,1.0457643270492554,4.839297771453857,1.158816288369599e-14,3.505151720020988e-15,-0.7129422426223755
12-50-12-791846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.053771495819092,-14.687663078308105,-178.65374755859375,-0.006739766336977482,179.96058654785156,-8.19994831085205,-1.398661494255066,-154.7203826904297,3.7876205444335938,-2.2798605400607555e-15,6.483302410149926e-16,-4.2265072654571747e-16,-2.022710084915161,-140.97511291503906,-173.87643432617188,0.05400533974170685,0.14972606301307678,2.8760385513305664,-0.8472074270248413,1.0478042364120483,4.8408074378967285,2.3322528101011046e-16,2.009636277579426e-15,-0.7112112641334534
12-50-12-802839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.053727388381958,-14.688382148742676,-178.65293884277344,-0.005682193208485842,179.9608612060547,-8.199747085571289,-1.3986449241638184,-154.718994140625,3.786538600921631,2.4144703807636985e-15,1.36446758704006e-15,2.9056282056410577e-16,-2.023041248321533,-140.97512817382812,-173.8756866455078,0.05364774912595749,0.15042586624622345,2.8768181800842285,-0.8449023365974426,1.04735267162323,4.841034889221191,-2.1513847002035914e-15,3.872547390453094e-15,-0.7123332023620605
12-50-12-811839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.052380084991455,-14.688633918762207,-178.65328979492188,-0.007215647958219051,179.9609375,-8.200329780578613,-1.3987796306610107,-154.71913146972656,3.7872347831726074,1.549420195688352e-15,1.1331191192828283e-16,1.2141404147261031e-15,-2.024351119995117,-140.97555541992188,-173.87535095214844,0.05432048812508583,0.15024933218955994,2.87593412399292,-0.8459622859954834,1.0476802587509155,4.841399192810059,-1.6513098947926901e-15,-7.442523812476874e-16,-0.7112568616867065
12-50-12-821887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.052980899810791,-14.687362670898438,-178.6527099609375,-0.005943811032921076,179.9606475830078,-8.19863224029541,-1.3973623514175415,-154.72010803222656,3.7865023612976074,-5.240328146866339e-16,-1.190307978084801e-15,-1.0207466330674995e-16,-2.023026704788208,-140.97723388671875,-173.8756103515625,0.055376216769218445,0.15085895359516144,2.8758904933929443,-0.8466567397117615,1.048110008239746,4.840617656707764,-1.192086810801506e-14,1.64847355202925e-16,-0.7105753421783447
12-50-12-832395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.051361560821533,-14.687378883361816,-178.6543731689453,-0.009188990108668804,179.9603271484375,-8.197789192199707,-1.3998581171035767,-154.72097778320312,3.7854466438293457,2.863476828630809e-15,1.2116378558834403e-15,6.533111123822031e-16,-2.0234181880950928,-140.97840881347656,-173.87680053710938,0.0567641481757164,0.15119563043117523,2.87570858001709,-0.8484044671058655,1.0492277145385742,4.838927745819092,8.065942390996644e-15,1.480077949340497e-15,-0.7130829691886902
12-50-12-842395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0515451431274414,-14.686575889587402,-178.6533660888672,-0.00723572913557291,179.96038818359375,-8.198698043823242,-1.3987224102020264,-154.7226104736328,3.7878847122192383,1.5607492613578782e-15,8.679792250069519e-16,-4.013947788415056e-16,-2.022740125656128,-140.9793701171875,-173.87576293945312,0.05719379335641861,0.15334606170654297,2.8765804767608643,-0.8479670882225037,1.0467948913574219,4.840826511383057,-1.5005088075447444e-16,5.3836668738489746e-15,-0.7128491997718811
12-50-12-852400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.053537368774414,-14.686317443847656,-178.6519317626953,-0.007504278793931007,179.9590301513672,-8.197355270385742,-1.3989555835723877,-154.7207794189453,3.786196231842041,1.6311227703190152e-15,-1.0041333126518579e-15,-1.5117891688198036e-16,-2.020922899246216,-140.9776611328125,-173.87709045410156,0.05651761218905449,0.15109291672706604,2.877324342727661,-0.8497644662857056,1.047791600227356,4.83976936340332,5.7014503422527386e-15,1.5165461058515837e-15,-0.7116042375564575
12-50-12-863394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.053623676300049,-14.683381080627441,-178.6509552001953,-0.005830104928463697,179.96157836914062,-8.200861930847168,-1.397981882095337,-154.7240753173828,3.7892584800720215,2.0845364364898084e-16,-6.778160931836252e-16,-1.1325886119600511e-15,-2.0213217735290527,-140.98007202148438,-173.8756561279297,0.05719735473394394,0.14958754181861877,2.8756022453308105,-0.8506699204444885,1.0482583045959473,4.837603569030762,-4.568642666396704e-16,4.2058828072849205e-15,-0.7118645906448364
12-50-12-873432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0528616905212402,-14.682609558105469,-178.65142822265625,-0.006770612671971321,179.96046447753906,-8.199036598205566,-1.396257758140564,-154.72250366210938,3.787527561187744,-1.6672639721124617e-15,1.1649173978672448e-16,6.974333762420348e-16,-2.0205750465393066,-140.9808349609375,-173.87591552734375,0.05524464324116707,0.14957067370414734,2.8771719932556152,-0.8484888672828674,1.0504120588302612,4.8385329246521,-7.9221204317176e-15,-1.0010604888774561e-15,-0.7140794992446899
12-50-12-883395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05183744430542,-14.682159423828125,-178.65237426757812,-0.008505132980644703,179.9603729248047,-8.199533462524414,-1.3971811532974243,-154.72357177734375,3.78775691986084,2.4543995138972662e-15,-9.89709082713946e-16,-6.333185937281599e-17,-2.0207858085632324,-140.98069763183594,-173.87646484375,0.05479452386498451,0.14980696141719818,2.8763670921325684,-0.8487942218780518,1.049208164215088,4.8372578620910645,-8.126407837936393e-15,-1.0302061514386477e-15,-0.7178252935409546
12-50-12-892430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.049875020980835,-14.683547019958496,-178.65208435058594,-0.008756211027503014,179.96157836914062,-8.200984954833984,-1.3980127573013306,-154.72264099121094,3.7884857654571533,2.938568628745508e-15,1.1760418256706704e-15,8.289585876488737e-16,-2.022000312805176,-140.98046875,-173.87655639648438,0.05572451278567314,0.14942701160907745,2.8774447441101074,-0.8496869802474976,1.049111008644104,4.83910608291626,-1.5673011670840086e-15,4.806584597434041e-15,-0.713549017906189
12-50-12-904394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0477020740509033,-14.683631896972656,-178.6526641845703,-0.008559820242226124,179.9620361328125,-8.200544357299805,-1.3968636989593506,-154.72344970703125,3.787898302078247,4.192459386478859e-17,8.496457262592246e-16,9.348066702390782e-17,-2.0239193439483643,-140.98043823242188,-173.87673950195312,0.056207168847322464,0.14950986206531525,2.87685489654541,-0.8500942587852478,1.0486505031585693,4.838325500488281,-5.2026436510429954e-15,-1.6405868811969243e-15,-0.7123896479606628
12-50-12-912397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.047626495361328,-14.684160232543945,-178.65304565429688,-0.007187327835708857,179.96066284179688,-8.20132827758789,-1.39512038230896,-154.7215118408203,3.7907044887542725,-4.610918080794166e-16,1.477026936664487e-15,5.384332218229043e-16,-2.0248024463653564,-140.98068237304688,-173.8775177001953,0.05709128454327583,0.15055187046527863,2.876865863800049,-0.8504137992858887,1.049324631690979,4.8391499519348145,-1.2059784052463607e-14,2.6626544224409975e-15,-0.7108942270278931
12-50-12-922439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462148189544678,-14.684453010559082,-178.6534423828125,-0.009867516346275806,179.96163940429688,-8.201886177062988,-1.396992564201355,-154.7215576171875,3.7893173694610596,3.1995727258377375e-15,-7.380027604046084e-16,1.1939471492635606e-15,-2.0238959789276123,-140.98080444335938,-173.87762451171875,0.05704502761363983,0.14991551637649536,2.87721586227417,-0.8494521379470825,1.0501588582992554,4.838923931121826,3.3744839706545664e-15,-1.7756073211210488e-15,-0.7099066972732544
12-50-12-932918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0474331378936768,-14.68397045135498,-178.65101623535156,-0.009108755737543106,179.96022033691406,-8.199790000915527,-1.3974231481552124,-154.72036743164062,3.7871243953704834,1.8954867294756475e-15,1.3646306938219657e-16,-7.074803516667733e-16,-2.0238142013549805,-140.979736328125,-173.87588500976562,0.056832194328308105,0.14774399995803833,2.8757286071777344,-0.8512619733810425,1.0512762069702148,4.837791919708252,1.5013273590091473e-15,4.242973533012239e-15,-0.7091169953346252
12-50-12-941920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05161190032959,-14.68317985534668,-178.65267944335938,-0.00922813918441534,179.95909118652344,-8.199596405029297,-1.3997485637664795,-154.72015380859375,3.7884161472320557,-1.313036805273963e-15,1.1154011487899589e-15,-1.1591050313134062e-16,-2.0182485580444336,-140.9810028076172,-173.8792724609375,0.0585077665746212,0.14897753298282623,2.8780112266540527,-0.8506670594215393,1.0492113828659058,4.838375091552734,-4.106117996207888e-15,-8.852224335328853e-16,-0.7078470587730408
12-50-12-952919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0503482818603516,-14.681745529174805,-178.65423583984375,-0.011913524940609932,179.95838928222656,-8.20150375366211,-1.3998336791992188,-154.71978759765625,3.7892885208129883,1.7983364973485523e-15,-6.3101143479851675e-16,-9.687435349617444e-16,-2.01816463470459,-140.98191833496094,-173.87831115722656,0.06011398509144783,0.14897556602954865,2.8771169185638428,-0.8523026704788208,1.0507904291152954,4.837414264678955,-1.0631206870986474e-15,2.0081088654172897e-15,-0.7097816467285156
12-50-12-961919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0484743118286133,-14.682388305664062,-178.65538024902344,-0.013958620838820934,179.95913696289062,-8.20081615447998,-1.39921236038208,-154.72055053710938,3.7894294261932373,-7.849728549122275e-16,-6.897841922722957e-16,-3.533289413374947e-16,-2.0181448459625244,-140.98106384277344,-173.87940979003906,0.05969996005296707,0.1477995663881302,2.877333402633667,-0.8518685698509216,1.051316261291504,4.837460041046143,1.0670543081056963e-15,4.12580092431971e-15,-0.7117273211479187
12-50-12-971921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.049799680709839,-14.682882308959961,-178.6549835205078,-0.012843530625104904,179.95947265625,-8.20064640045166,-1.3989335298538208,-154.7201690673828,3.7896783351898193,-1.057723922554335e-15,8.159765901223398e-16,-7.941633212086143e-16,-2.0173282623291016,-140.9811553955078,-173.87979125976562,0.05959872901439667,0.14861378073692322,2.8765251636505127,-0.8525331616401672,1.0509651899337769,4.836130142211914,-5.035879804387569e-15,1.2710543583971325e-15,-0.7133728861808777
12-50-12-982918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.049576759338379,-14.683504104614258,-178.6553955078125,-0.013483130373060703,179.96011352539062,-8.201491355895996,-1.398327350616455,-154.72039794921875,3.790855884552002,-3.0208223041874784e-15,-1.1738836916001848e-15,-7.348090756165453e-16,-2.0175740718841553,-140.98121643066406,-173.8790740966797,0.0600176602602005,0.14876370131969452,2.875807046890259,-0.8531122803688049,1.050385594367981,4.836177349090576,-1.1751475918124303e-14,-8.008158650367903e-16,-0.7116433382034302
12-50-12-992922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.049787759780884,-14.682652473449707,-178.65438842773438,-0.011896622367203236,179.95851135253906,-8.202072143554688,-1.3980653285980225,-154.71859741210938,3.7918853759765625,5.643391421795258e-16,1.309993839410952e-15,-1.2079267927832824e-15,-2.0183420181274414,-140.98129272460938,-173.8797607421875,0.06029864400625229,0.15011876821517944,2.8754775524139404,-0.8549371361732483,1.049472689628601,4.835792541503906,2.5553353480238777e-15,-1.0609663646764245e-15,-0.7102795243263245
12-50-13-002921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0483176708221436,-14.682626724243164,-178.6511688232422,-0.012655249796807766,179.95864868164062,-8.201622009277344,-1.397201657295227,-154.7178955078125,3.7910733222961426,-2.4113636756714065e-15,-2.595946607377781e-16,1.0000591900546831e-15,-2.019307851791382,-140.98182678222656,-173.876708984375,0.06052820384502411,0.14893470704555511,2.8759875297546387,-0.8553334474563599,1.0485953092575073,4.834928035736084,1.0683361442406e-14,-2.705595181218528e-15,-0.7149971723556519
12-50-13-012304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0483176708221436,-14.682626724243164,-178.6511688232422,-0.012655249796807766,179.95864868164062,-8.201622009277344,-1.397201657295227,-154.7178955078125,3.7910733222961426,-2.4113636756714065e-15,-2.595946607377781e-16,1.0000591900546831e-15,-2.019307851791382,-140.98182678222656,-173.876708984375,0.06052820384502411,0.14893470704555511,2.8759875297546387,-0.8553334474563599,1.0485953092575073,4.834928035736084,1.0683361442406e-14,-2.705595181218528e-15,-0.7149971723556519
12-50-13-022316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.045682191848755,-14.68175220489502,-178.6512908935547,-0.014540787786245346,179.96102905273438,-8.199833869934082,-1.396494746208191,-154.72166442871094,3.789822816848755,1.3012060843414254e-15,1.2818071504949502e-16,1.0075469613084111e-15,-2.0217790603637695,-140.9817352294922,-173.87680053710938,0.05927464738488197,0.14754441380500793,2.8777647018432617,-0.8566457629203796,1.05103600025177,4.834251880645752,-1.659903573438177e-15,1.6242011347114083e-15,-0.7238821387290955
12-50-13-032831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.047079563140869,-14.682107925415039,-178.65081787109375,-0.014134198427200317,179.95985412597656,-8.198040008544922,-1.3976026773452759,-154.71913146972656,3.7910258769989014,-2.0781917361984e-15,-2.3666600825119624e-16,-1.0548768330603765e-15,-2.0205793380737305,-140.98251342773438,-173.87721252441406,0.06054624915122986,0.14956116676330566,2.8760993480682373,-0.8573570251464844,1.0496851205825806,4.834138870239258,-9.449071807930611e-15,2.5561569699827143e-15,-0.7208017706871033
12-50-13-041832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.048555612564087,-14.681100845336914,-178.6499786376953,-0.013875466771423817,179.9597930908203,-8.198197364807129,-1.3972282409667969,-154.71946716308594,3.790728807449341,2.0711120230670118e-15,-2.4851981083154654e-16,-8.863883743847809e-16,-2.019310235977173,-140.9843292236328,-173.8755340576172,0.060573089867830276,0.150406613945961,2.8759448528289795,-0.8562391996383667,1.0518672466278076,4.835124969482422,-1.3355259535400383e-15,5.17553647914849e-15,-0.7186448574066162
12-50-13-052830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.04793643951416,-14.680659294128418,-178.65084838867188,-0.01450545433908701,179.9593963623047,-8.19828987121582,-1.3969110250473022,-154.7196807861328,3.7907028198242188,-2.571278202157098e-15,1.345341583091058e-15,5.877000461670034e-17,-2.0201056003570557,-140.98312377929688,-173.87608337402344,0.060368459671735764,0.14848928153514862,2.875704288482666,-0.8577728867530823,1.0516941547393799,4.836487770080566,1.0619876746525763e-15,-4.912211405901665e-17,-0.7145777940750122
12-50-13-062833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0461761951446533,-14.677886009216309,-178.64990234375,-0.017181243747472763,179.95912170410156,-8.20097827911377,-1.3973278999328613,-154.72035217285156,3.794036388397217,-1.5975730658276933e-15,6.07245490243574e-16,-9.244778048964715e-16,-2.01998233795166,-140.98611450195312,-173.8734130859375,0.06043952330946922,0.14782369136810303,2.8742878437042236,-0.8560670018196106,1.0532199144363403,4.835062026977539,-2.9809352580034774e-16,6.786944663499279e-16,-0.7139405012130737
12-50-13-072833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0461933612823486,-14.677571296691895,-178.6505889892578,-0.017564164474606514,179.9585723876953,-8.199361801147461,-1.3974204063415527,-154.72132873535156,3.791853189468384,2.6778152534056654e-16,-5.608190320694146e-16,7.000040153578332e-16,-2.0189948081970215,-140.98583984375,-173.8739013671875,0.06255584955215454,0.14799764752388,2.875608205795288,-0.8581768274307251,1.0512877702713013,4.834531307220459,6.062180922181137e-15,-4.2918045059654167e-16,-0.7176234126091003
12-50-13-081836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.046160936355591,-14.679717063903809,-178.65003967285156,-0.016866812482476234,179.96141052246094,-8.200839042663574,-1.3975168466567993,-154.7229766845703,3.792072057723999,1.2774684095110973e-15,1.500144053981833e-15,2.3784875741313886e-16,-2.020155429840088,-140.98519897460938,-173.87249755859375,0.062105175107717514,0.14909079670906067,2.873566150665283,-0.8570143580436707,1.051632046699524,4.834310531616211,6.90276212535532e-16,3.378674401463311e-16,-0.716454029083252
12-50-13-091843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0439341068267822,-14.67806625366211,-178.64804077148438,-0.015131299383938313,179.9593963623047,-8.199836730957031,-1.3972653150558472,-154.7234344482422,3.792454719543457,-2.3766124549444044e-15,-2.8429003866387525e-16,1.2723533893008654e-15,-2.0231099128723145,-140.98495483398438,-173.87222290039062,0.060542359948158264,0.14690417051315308,2.8742668628692627,-0.857865035533905,1.0534762144088745,4.836075305938721,5.9105531307766714e-15,5.006150218488364e-15,-0.7120359539985657
12-50-13-101833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.046814203262329,-14.678213119506836,-178.6478729248047,-0.011459005065262318,179.9597930908203,-8.20229434967041,-1.3965717554092407,-154.7221221923828,3.795595169067383,1.0392955561165152e-15,-9.40951642808502e-16,-5.197711801707607e-16,-2.0207722187042236,-140.98435974121094,-173.87527465820312,0.0597284771502018,0.14802421629428864,2.8780136108398438,-0.856204092502594,1.0497326850891113,4.835868835449219,2.2476192897147047e-15,-1.0846106673592076e-16,-0.7131173014640808
12-50-13-113836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0444347858428955,-14.676553726196289,-178.6491241455078,-0.015408325009047985,179.9599151611328,-8.201282501220703,-1.396620273590088,-154.72286987304688,3.794752836227417,1.0943408392267832e-15,-1.2090703931411941e-15,6.46371477324467e-16,-2.0198960304260254,-140.9870147705078,-173.8744659423828,0.06035764887928963,0.14810864627361298,2.876925468444824,-0.8555474281311035,1.051680088043213,4.835541725158691,-2.4197670895411165e-15,-4.240314273074334e-15,-0.7129678726196289
12-50-13-121859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0440821647644043,-14.676982879638672,-178.64962768554688,-0.01538617443293333,179.96060180664062,-8.201642990112305,-1.3963139057159424,-154.72152709960938,3.794862747192383,-7.892221545108063e-16,9.180433191126542e-16,2.263843517605091e-16,-2.0198731422424316,-140.9879150390625,-173.87478637695312,0.06025732681155205,0.14838270843029022,2.876610040664673,-0.8553369045257568,1.0514566898345947,4.8358612060546875,-3.1064355240564964e-15,3.4211550625318048e-15,-0.7103220820426941
12-50-13-133366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0449655055999756,-14.67801570892334,-178.6497802734375,-0.016052110120654106,179.9610595703125,-8.199653625488281,-1.3967829942703247,-154.7211456298828,3.794055461883545,1.9802478341997276e-15,-1.3679323753108038e-15,-1.1155931076316304e-15,-2.017504930496216,-140.9876251220703,-173.87579345703125,0.061361588537693024,0.1479676514863968,2.8758935928344727,-0.8549902439117432,1.0525819063186646,4.835763931274414,2.9179823399954393e-15,-2.916533490139161e-15,-0.7071425914764404
12-50-13-142401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.045780658721924,-14.677448272705078,-178.64981079101562,-0.01629745587706566,179.9595184326172,-8.200284004211426,-1.3978296518325806,-154.71998596191406,3.7956156730651855,1.5619897411091321e-15,2.086853336298345e-16,2.9778615871961284e-16,-2.017118453979492,-140.98727416992188,-173.8751983642578,0.060383301228284836,0.1472199261188507,2.874396562576294,-0.8536208271980286,1.052813172340393,4.835075378417969,-9.58117252528555e-15,-2.853199566123536e-15,-0.7063955664634705
