%time,field.curr_pos1,field.curr_pos2,field.toff,field.t
1683143905859355900,5528,-3542,665,43905.4375
1683143905859370300,5528,-3542,1317,43905.4453125
1683143905859398800,5528,-3542,1713,43905.45703125
1683143905859510000,5528,-3542,-1806,43905.46484375
1683143905904548800,5528,-3542,-683,43905.4765625
1683143905904574300,5528,-3542,-1011,43905.484375
1683143905904612300,5528,-3542,-2439,43905.49609375
1683143905904647100,5528,-3542,2040,43905.5078125
1683143905951263800,5528,-3542,1492,43905.515625
1683143905951322200,5528,-3542,149,43905.52734375
1683143905951340200,5528,-3542,-2415,43905.53515625
1683143905951376100,5528,-3542,1888,43905.546875
1683143905951664100,5528,-3542,1632,43905.5546875
1683143905997610000,5528,-3542,-1667,43905.56640625
1683143905997661300,5528,-3542,1472,43905.57421875
1683143905997696300,5528,-3542,1196,43905.5859375
1683143905997885600,5528,-3542,533,43905.59765625
1683143905997900600,5528,-3542,-2314,43905.60546875
1683143906046655600,5528,-3542,-602,43905.6171875
1683143906046708100,5528,-3542,1205,43905.625
1683143906046745300,5528,-3542,-2426,43905.63671875
1683143906046922400,5528,-3542,1797,43905.64453125
1683143906105348500,5528,-3542,-50,43905.65625
1683143906105404500,5528,-3542,1021,43905.6640625
1683143906105419600,5528,-3542,813,43905.67578125
1683143906105432200,5528,-3542,-1890,43905.6875
1683143906105444600,5528,-3542,-1650,43905.6953125
1683143906105525100,5528,-3542,-1491,43905.70703125
1683143906152087100,5528,-3542,2464,43905.71484375
1683143906152132900,5528,-3542,-1551,43905.7265625
1683143906152385200,5528,-3542,1352,43905.734375
1683143906152398600,5528,-3542,-1231,43905.74609375
1683143906152418500,5528,-3542,324,43905.7578125
1683143906200029600,5528,-3542,944,43905.765625
1683143906200110400,5528,-3542,-383,43905.77734375
1683143906200122000,5528,-3542,-2031,43905.78515625
1683143906200236400,5528,-3542,-1795,43905.796875
1683143906200305000,5528,-3542,-175,43905.8046875
1683143906260393600,5528,-3542,2024,43905.81640625
1683143906260424400,5528,-3542,2376,43905.82421875
1683143906260429300,5528,-3542,-1163,43905.8359375
1683143906260473200,5528,-3542,-1147,43905.84765625
1683143906260675000,5528,-3542,-19,43905.85546875
1683143906261301600,5528,-3542,2456,43905.8671875
1683143906307022400,5528,-3542,-1671,43905.875
1683143906307124000,5528,-3542,532,43905.88671875
1683143906307129300,5528,-3542,-2427,43905.89453125
1683143906307165700,5528,-3542,56,43905.90625
1683143906307650600,5528,-3542,1664,43905.9140625
1683143906354190500,5528,-3542,-1259,43905.92578125
1683143906354313200,5528,-3542,-2479,43905.9375
1683143906354632200,5528,-3542,1752,43905.9453125
1683143906354668900,5528,-3542,2128,43905.95703125
1683143906400266900,5528,-3542,660,43905.96484375
1683143906400300200,5528,-3542,1725,43905.9765625
1683143906400382700,5528,-3542,2029,43905.984375
1683143906400485800,5528,-3542,-1770,43905.99609375
1683143906400698700,5528,-3542,-1326,43906.0078125
1683143906446109000,5528,-3542,2445,43906.015625
1683143906446131100,5528,-3542,-354,43906.02734375
1683143906446134700,5528,-3542,1117,43906.03515625
1683143906446141600,5528,-3542,-822,43906.046875
1683143906492569500,5528,-3542,249,43906.05859375
1683143906492589800,5528,-3542,-1226,43906.06640625
1683143906492593000,5528,-3542,-86,43906.0859375
1683143906492599500,5528,-3542,1765,43906.09765625
1683143906542433900,5528,-3542,165,43906.10546875
1683143906542453100,5528,-3542,-1130,43906.1171875
1683143906542487100,5528,-3542,2273,43906.12890625
1683143906542500300,5528,-3542,1805,43906.13671875
1683143906542829100,5528,-3542,-1486,43906.1484375
1683143906602344000,5528,-3542,2441,43906.15625
1683143906602366500,5528,-3542,2041,43906.16796875
1683143906602370400,5528,-3542,-2222,43906.17578125
1683143906602376400,5528,-3542,1113,43906.1875
1683143906602379900,5528,-3542,2489,43906.1953125
1683143906602383900,5528,-3542,-2374,43906.20703125
1683143906661700000,5528,-3542,-2206,43906.21875
1683143906661723000,5528,-3542,2081,43906.2265625
1683143906661726300,5528,-3542,1517,43906.23828125
1683143906661732100,5528,-3542,-2026,43906.24609375
1683143906661735300,5528,-3542,1633,43906.2578125
1683143906661739200,5528,-3542,-1694,43906.265625
1683143906709037000,5528,-3542,1905,43906.27734375
1683143906709137400,5528,-3542,381,43906.28515625
1683143906709182400,5528,-3542,-1962,43906.296875
1683143906709292800,5528,-3542,-1294,43906.30859375
1683143906709364100,5528,-3542,-2390,43906.31640625
1683143906755614400,5528,-3542,1857,43906.328125
1683143906755665200,5528,-3542,1717,43906.3359375
1683143906755839000,5528,-3542,1721,43906.34765625
1683143906756057100,5528,-3542,1593,43906.35546875
1683143906803364000,5528,-3542,-1502,43906.3671875
1683143906803390400,5528,-3542,-1778,43906.37890625
1683143906803396700,5528,-3542,977,43906.38671875
1683143906803840500,5528,-3542,-490,43906.3984375
1683143906803988300,5528,-3542,-1842,43906.40625
1683143906865292200,5528,-3542,-1850,43906.41796875
1683143906865342900,5528,-3542,2309,43906.42578125
1683143906865357500,5528,-3542,1413,43906.4375
1683143906865685900,5528,-3544,-1246,43906.4453125
1683143906865845200,5528,-3550,-1250,43906.45703125
1683143906865963000,5529,-3552,-810,43906.46875
1683143906916455200,5530,-3553,2005,43906.4765625
1683143906916486700,5530,-3553,-2078,43906.48828125
1683143906916503100,5530,-3554,205,43906.49609375
1683143906916813500,5530,-3553,517,43906.5078125
1683143906916947800,5530,-3553,-1074,43906.515625
1683143906976129600,5530,-3553,-1427,43906.52734375
1683143906976160300,5530,-3552,2113,43906.53515625
1683143906976176400,5530,-3552,1385,43906.546875
1683143906976182500,5530,-3552,-371,43906.55859375
1683143906976186600,5530,-3550,-2355,43906.56640625
1683143906976249700,5529,-3547,-991,43906.578125
1683143906976347300,5529,-3543,-735,43906.5859375
1683143907043413800,5529,-3541,1908,43906.59765625
1683143907043463400,5529,-3542,1732,43906.60546875
1683143907043491300,5529,-3542,208,43906.6171875
1683143907043578900,5529,-3541,-23,43906.62890625
1683143907044096600,5529,-3541,421,43906.63671875
1683143907044226700,5529,-3541,1949,43906.6484375
1683143907104633800,5529,-3541,-1062,43906.65625
1683143907104678800,5529,-3541,-1183,43906.66796875
1683143907104708800,5529,-3541,2220,43906.67578125
1683143907104810300,5529,-3541,-2259,43906.6875
1683143907104833600,5529,-3541,-2255,43906.6953125
1683143907105253500,5529,-3541,1624,43906.70703125
1683143907170929800,5529,-3541,-1127,43906.71875
1683143907170983700,5529,-3542,-871,43906.7265625
1683143907171011200,5529,-3541,-2163,43906.73828125
1683143907171039600,5529,-3542,840,43906.74609375
1683143907171102000,5529,-3542,2376,43906.7578125
1683143907171127600,5529,-3542,2312,43906.765625
1683143907171165800,5528,-3542,1485,43906.77734375
1683143907222586100,5528,-3542,1025,43906.78515625
1683143907222633000,5528,-3542,-1574,43906.796875
1683143907222645000,5528,-3542,2001,43906.80859375
1683143907222679300,5528,-3542,-2122,43906.81640625
1683143907222952300,5528,-3542,1121,43906.828125
1683143907275867600,5528,-3542,-558,43906.8359375
1683143907275916500,5528,-3542,-182,43906.84765625
1683143907275948900,5528,-3542,1497,43906.85546875
1683143907276338000,5528,-3542,1325,43906.8671875
1683143907276498800,5528,-3542,1477,43906.87890625
1683143907332766700,5528,-3542,-2426,43906.88671875
1683143907332810400,5528,-3542,557,43906.8984375
1683143907332829400,5528,-3542,-1314,43906.90625
1683143907333025800,5528,-3542,-1362,43906.91796875
1683143907333336700,5528,-3542,1757,43906.92578125
1683143907333484900,5528,-3542,1653,43906.9375
1683143907379716300,5528,-3542,253,43906.9453125
1683143907379777700,5528,-3542,-2074,43906.95703125
1683143907379914900,5528,-3542,565,43906.96875
1683143907379927800,5528,-3542,-2410,43906.9765625
1683143907380488300,5528,-3542,-930,43906.98828125
1683143907426056700,5528,-3542,289,43906.99609375
1683143907426083000,5528,-3542,-310,43907.0078125
1683143907426088900,5528,-3542,2181,43907.015625
1683143907426159400,5528,-3542,-30,43907.02734375
1683143907488508700,5528,-3542,2497,43907.03515625
1683143907488540100,5528,-3543,1017,43907.046875
1683143907488637000,5528,-3543,281,43907.05859375
1683143907488691100,5528,-3543,-670,43907.06640625
1683143907488701000,5528,-3543,2001,43907.078125
1683143907488723100,5528,-3543,-2102,43907.0859375
1683143907489003600,5528,-3543,-2038,43907.09765625
1683143907561791100,5528,-3543,-1854,43907.10546875
1683143907561838700,5528,-3543,2233,43907.1171875
1683143907561866000,5528,-3543,-462,43907.12890625
1683143907561919100,5528,-3543,2109,43907.13671875
1683143907561960000,5528,-3543,1965,43907.1484375
1683143907562059000,5528,-3543,-2386,43907.15625
1683143907610971700,5528,-3543,1741,43907.16796875
1683143907611088400,5528,-3543,-1026,43907.17578125
1683143907611188700,5528,-3543,-1338,43907.1875
1683143907611262200,5528,-3543,-2210,43907.1953125
1683143907611271000,5528,-3543,-186,43907.20703125
1683143907611296600,5528,-3543,2017,43907.21875
1683143907657492400,5528,-3543,-50,43907.2265625
1683143907657537800,5528,-3543,2389,43907.23828125
1683143907657561200,5528,-3543,-1970,43907.24609375
1683143907657591900,5528,-3543,1257,43907.2578125
1683143907657604600,5528,-3543,1765,43907.265625
1683143907704566800,5528,-3543,2229,43907.27734375
1683143907704624100,5528,-3543,853,43907.28515625
1683143907704635800,5528,-3543,1817,43907.296875
1683143907704831400,5528,-3543,337,43907.30859375
1683143907751447000,5528,-3543,-366,43907.31640625
1683143907751500400,5528,-3543,2321,43907.328125
1683143907751531300,5528,-3543,-2226,43907.3359375
1683143907751627600,5528,-3543,1465,43907.34765625
1683143907751938000,5528,-3543,-710,43907.35546875
1683143907801086200,5528,-3543,213,43907.3671875
1683143907801149900,5528,-3543,-2170,43907.37890625
1683143907801218900,5528,-3543,-278,43907.38671875
1683143907801350100,5528,-3543,1465,43907.3984375
1683143907801371200,5528,-3543,-2194,43907.40625
1683143907860776100,5528,-3543,-2106,43907.41796875
1683143907860804700,5528,-3543,-398,43907.42578125
1683143907860836600,5528,-3543,1361,43907.4375
1683143907860858100,5528,-3543,1961,43907.4453125
1683143907860961200,5528,-3543,65,43907.45703125
1683143907861166600,5528,-3544,-1738,43907.46875
1683143907923781900,5528,-3544,-606,43907.4765625
1683143907923861200,5528,-3544,-1590,43907.48828125
1683143907923901200,5528,-3544,-2326,43907.49609375
1683143907924041200,5528,-3544,565,43907.5078125
1683143907924055500,5528,-3544,377,43907.515625
1683143907924072200,5528,-3544,-1862,43907.52734375
1683143907983151600,5528,-3544,-1926,43907.53515625
1683143907983220100,5528,-3544,1445,43907.546875
1683143907983565000,5528,-3544,-1362,43907.55859375
1683143907983621800,5528,-3544,613,43907.56640625
1683143907983630600,5528,-3544,1969,43907.58203125
1683143907984144400,5528,-3544,1621,43907.5859375
1683143908029465800,5528,-3544,-1386,43907.59765625
1683143908029512900,5528,-3544,1125,43907.60546875
1683143908029527300,5528,-3544,-1514,43907.6171875
1683143908029555500,5528,-3544,-290,43907.62890625
1683143908029842700,5528,-3544,-762,43907.63671875
1683143908077826200,5528,-3544,2421,43907.6484375
1683143908077876500,5528,-3544,1941,43907.65625
1683143908077910700,5528,-3544,-898,43907.66796875
1683143908078073200,5528,-3544,1161,43907.67578125
1683143908078163900,5528,-3544,-1854,43907.6875
1683143908141303500,5528,-3544,-1962,43907.6953125
1683143908141349200,5528,-3544,-1870,43907.70703125
1683143908141363200,5528,-3544,1505,43907.71875
1683143908141687100,5528,-3544,-2238,43907.7265625
1683143908141816500,5528,-3544,-1458,43907.73828125
1683143908142013100,5528,-3544,177,43907.74609375
1683143908201964200,5528,-3544,-1918,43907.7578125
1683143908201993800,5528,-3544,-474,43907.765625
1683143908202002300,5528,-3544,1709,43907.77734375
1683143908202104000,5528,-3544,-1406,43907.78515625
1683143908202113000,5528,-3544,2169,43907.796875
1683143908202172300,5528,-3544,-2306,43907.80859375
1683143908250988400,5528,-3544,-406,43907.81640625
1683143908251035000,5528,-3544,1405,43907.828125
1683143908251045500,5528,-3544,-866,43907.8359375
1683143908251197300,5528,-3544,1401,43907.84765625
1683143908251210600,5528,-3544,2409,43907.85546875
1683143908309420200,5528,-3544,509,43907.8671875
1683143908309463000,5528,-3544,933,43907.87890625
1683143908309489100,5528,-3544,-1710,43907.88671875
1683143908309503400,5528,-3544,-1902,43907.8984375
1683143908309890300,5528,-3544,-2386,43907.90625
1683143908310298800,5528,-3544,-694,43907.91796875
1683143908359302500,5528,-3544,-1582,43907.92578125
1683143908359343900,5528,-3544,593,43907.9375
1683143908359425400,5528,-3544,-754,43907.9453125
1683143908359452600,5528,-3544,2045,43907.95703125
1683143908359543400,5528,-3544,841,43907.96875
1683143908426914000,5528,-3544,2449,43907.9765625
1683143908426962300,5528,-3544,-2494,43907.98828125
1683143908427047400,5528,-3544,-1542,43907.99609375
1683143908427057100,5528,-3544,-2266,43908.0078125
1683143908427061900,5528,-3544,2285,43908.015625
1683143908427064900,5528,-3544,1186,43908.02734375
1683143908427882000,5528,-3544,1694,43908.03515625
1683143908478033000,5528,-3544,1606,43908.046875
1683143908478058300,5528,-3544,1790,43908.05859375
1683143908478083400,5528,-3544,618,43908.06640625
1683143908478097800,5528,-3544,62,43908.078125
1683143908478271100,5528,-3544,-825,43908.0859375
1683143908525171400,5528,-3544,-1465,43908.09765625
1683143908525217200,5528,-3544,2378,43908.10546875
1683143908525246800,5528,-3544,2438,43908.1171875
1683143908525567100,5528,-3544,774,43908.12890625
1683143908571618900,5528,-3544,118,43908.13671875
1683143908571673400,5528,-3544,666,43908.1484375
1683143908571708000,5528,-3544,-2277,43908.15625
1683143908571825800,5528,-3544,1662,43908.16796875
1683143908571954400,5528,-3544,-1961,43908.17578125
1683143908616831700,5528,-3544,326,43908.1875
1683143908616859000,5528,-3544,-69,43908.1953125
1683143908616865100,5528,-3544,802,43908.20703125
1683143908616872200,5528,-3544,798,43908.21875
1683143908617180000,5528,-3544,214,43908.2265625
1683143908662521300,5528,-3544,-1589,43908.23828125
1683143908662549600,5528,-3544,-1701,43908.24609375
1683143908662580700,5528,-3544,-297,43908.2578125
1683143908662595400,5528,-3544,430,43908.265625
1683143908710188700,5528,-3544,-693,43908.27734375
1683143908710217200,5528,-3544,-2021,43908.28515625
1683143908710224300,5528,-3544,1734,43908.296875
1683143908710445600,5528,-3544,-1585,43908.30859375
1683143908710601500,5528,-3544,898,43908.31640625
1683143908771274900,5528,-3544,1098,43908.328125
1683143908771516400,5528,-3544,-1121,43908.3359375
1683143908771622400,5528,-3544,606,43908.34765625
