%time,field.curr_pos1,field.curr_pos2,field.toff,field.t
1683145651184706800,2653,-1825,-513,45650.73046875
1683145651184878700,2653,-1825,-13,45650.73828125
1683145651231217700,2653,-1825,-17,45650.75
1683145651231275600,2653,-1825,94,45650.76171875
1683145651231288900,2653,-1825,-145,45650.76953125
1683145651231477100,2653,-1825,23,45650.78125
1683145651231697600,2653,-1825,-89,45650.7890625
1683145651279615700,2653,-1825,186,45650.80078125
1683145651279642900,2653,-1825,-149,45650.80859375
1683145651279649000,2653,-1825,43,45650.8203125
1683145651279731400,2653,-1825,-77,45650.828125
1683145651324870300,2653,-1825,54,45650.83984375
1683145651324912000,2653,-1825,-17,45650.8515625
1683145651324923300,2653,-1825,130,45650.859375
1683145651324930200,2653,-1825,-253,45650.87109375
1683145651324934700,2653,-1825,-177,45650.87890625
1683145651370627600,2653,-1825,-57,45650.890625
1683145651370669000,2653,-1825,154,45650.8984375
1683145651370690500,2653,-1825,-129,45650.91015625
1683145651370724600,2653,-1825,23,45650.921875
1683145651370736200,2653,-1825,-49,45650.9296875
1683145651418285300,2653,-1825,39,45650.94140625
1683145651418329700,2653,-1825,-257,45650.94921875
1683145651418357000,2653,-1825,190,45650.9609375
1683145651418416200,2653,-1825,-545,45650.96875
1683145651464028500,2653,-1825,23,45650.98046875
1683145651464101200,2653,-1825,-21,45650.98828125
1683145651464112500,2653,-1825,90,45651.0
1683145651464124100,2653,-1825,-517,45651.01171875
1683145651464464200,2653,-1825,62,45651.01953125
1683145651510499200,2653,-1825,-29,45651.03125
1683145651510527600,2653,-1825,186,45651.0390625
1683145651510542300,2653,-1825,-5,45651.05078125
1683145651510594000,2653,-1825,19,45651.05859375
1683145651510649300,2653,-1825,-89,45651.0703125
1683145651557581200,2653,-1825,-25,45651.078125
1683145651557608500,2653,-1825,106,45651.08984375
1683145651557645100,2653,-1825,-137,45651.1015625
1683145651557723100,2653,-1825,7,45651.109375
1683145651604367300,2653,-1825,58,45651.12109375
1683145651604408800,2653,-1825,19,45651.12890625
1683145651604429200,2653,-1825,-301,45651.140625
1683145651604435400,2653,-1825,-289,45651.1484375
1683145651604674300,2653,-1825,62,45651.16015625
1683145651650268200,2653,-1825,-25,45651.171875
1683145651650298900,2653,-1825,154,45651.1796875
1683145651650328800,2653,-1825,-117,45651.19140625
1683145651650332900,2653,-1825,-61,45651.19921875
1683145651650578700,2653,-1825,-177,45651.2109375
1683145651697887600,2653,-1825,146,45651.21875
1683145651698027500,2653,-1825,-189,45651.23046875
1683145651698085300,2653,-1825,19,45651.23828125
1683145651698142700,2653,-1825,-285,45651.25
1683145651742425000,2653,-1825,198,45651.26171875
1683145651742473300,2653,-1825,-137,45651.26953125
1683145651742487300,2653,-1825,3,45651.28125
1683145651742849300,2653,-1825,-257,45651.2890625
1683145651743035600,2653,-1825,166,45651.30078125
1683145651790059100,2653,-1825,-445,45651.30859375
1683145651790085300,2653,-1825,31,45651.3203125
1683145651790091200,2653,-1825,-65,45651.328125
1683145651790134900,2653,-1825,182,45651.33984375
1683145651790163600,2653,-1825,-377,45651.3515625
1683145651835992000,2653,-1825,23,45651.359375
1683145651836023100,2653,-1825,27,45651.37109375
1683145651836051600,2653,-1825,-5,45651.37890625
1683145651836092700,2653,-1825,142,45651.390625
1683145651883435700,2653,-1825,-321,45651.3984375
1683145651883484500,2653,-1825,-9,45651.41015625
1683145651883573300,2653,-1825,-21,45651.421875
1683145651883579800,2653,-1825,3,45651.4296875
1683145651883585000,2653,-1825,19,45651.44140625
1683145651929080700,2653,-1825,-625,45651.44921875
1683145651929132900,2653,-1825,118,45651.4609375
1683145651929157100,2653,-1825,-489,45651.46875
1683145651929275100,2653,-1825,102,45651.48046875
1683145651975445400,2653,-1825,-105,45651.48828125
1683145651975492300,2653,-1825,-117,45651.5
1683145651975526500,2653,-1825,-33,45651.51171875
1683145651975550800,2653,-1825,-89,45651.51953125
1683145651975564600,2653,-1825,182,45651.53125
1683145652022025900,2653,-1825,-105,45651.5390625
1683145652022077000,2653,-1825,15,45651.55078125
1683145652022092300,2653,-1825,-53,45651.55859375
1683145652022122200,2653,-1825,178,45651.5703125
1683145652022229800,2653,-1825,-97,45651.578125
1683145652069267600,2653,-1825,-5,45651.58984375
1683145652069295800,2653,-1825,-21,45651.6015625
1683145652069303800,2653,-1825,182,45651.609375
1683145652069336900,2653,-1825,-169,45651.62109375
1683145652116168700,2653,-1825,-45,45651.62890625
1683145652116203500,2653,-1825,-9,45651.640625
1683145652116210000,2653,-1825,-113,45651.6484375
1683145652116215500,2653,-1825,-385,45651.66015625
1683145652116521200,2653,-1825,-161,45651.671875
1683145652176855400,2653,-1825,-377,45651.6796875
1683145652176881800,2653,-1825,11,45651.69140625
1683145652176908800,2653,-1825,-69,45651.69921875
1683145652176937400,2653,-1825,90,45651.7109375
1683145652177154700,2653,-1825,-105,45651.71875
1683145652177680100,2653,-1825,-25,45651.73046875
1683145652223250300,2653,-1825,-13,45651.73828125
1683145652223296800,2653,-1825,-101,45651.75
1683145652223330300,2653,-1825,43,45651.76171875
1683145652223436400,2653,-1825,-265,45651.76953125
1683145652223628600,2653,-1825,11,45651.78125
1683145652269438500,2653,-1825,-37,45651.7890625
1683145652269464200,2653,-1825,190,45651.80078125
1683145652269523800,2653,-1825,-9,45651.80859375
1683145652269539500,2653,-1825,-181,45651.8203125
1683145652315978200,2653,-1825,218,45651.828125
1683145652316013800,2653,-1825,-193,45651.83984375
1683145652316036400,2653,-1825,-5,45651.8515625
1683145652316045000,2653,-1825,23,45651.859375
1683145652316049700,2653,-1825,166,45651.87109375
1683145652363856100,2653,-1825,-181,45651.87890625
1683145652363912000,2653,-1825,-29,45651.890625
1683145652363930000,2653,-1825,-61,45651.8984375
1683145652363937200,2653,-1825,114,45651.91015625
1683145652364044400,2653,-1825,-357,45651.921875
1683145652425593200,2653,-1825,2940,45651.9296875
1683145652425618400,2653,-1825,148,45651.94140625
1683145652425657200,2653,-1825,-135,45651.94921875
1683145652425697100,2653,-1825,224,45651.9609375
1683145652425756600,2653,-1825,192,45651.96875
1683145652426094500,2653,-1825,100,45651.98046875
1683145652471925600,2653,-1825,-179,45651.98828125
1683145652471972800,2653,-1825,228,45652.0
1683145652472067900,2653,-1825,-151,45652.01171875
1683145652472073700,2653,-1825,224,45652.01953125
1683145652472819200,2653,-1825,-139,45652.03125
1683145652518145200,2653,-1825,184,45652.0390625
1683145652518191800,2653,-1825,-207,45652.05078125
1683145652518347200,2653,-1825,192,45652.05859375
1683145652518669300,2653,-1825,3615,45652.0703125
1683145652564977000,2653,-1825,40,45652.078125
1683145652565059700,2653,-1825,-312,45652.08984375
1683145652565123300,2653,-1825,8,45652.1015625
1683145652565130600,2653,-1825,-320,45652.109375
1683145652565340000,2653,-1825,-20,45652.12109375
1683145652611442600,2653,-1825,-316,45652.12890625
1683145652611493500,2653,-1825,36,45652.140625
1683145652611530900,2653,-1825,-352,45652.1484375
1683145652611624900,2653,-1825,47,45652.16015625
1683145652611910800,2653,-1825,-308,45652.171875
1683145652657971100,2653,-1825,-188,45652.1796875
1683145652658017800,2653,-1825,-340,45652.19140625
1683145652658049100,2653,-1825,32,45652.19921875
1683145652658250300,2653,-1825,-272,45652.2109375
1683145652719944100,2653,-1825,55,45652.21875
1683145652719974700,2653,-1825,-416,45652.23046875
1683145652719980600,2653,-1825,40,45652.23828125
1683145652719986100,2653,-1825,-264,45652.25
1683145652720029300,2653,-1825,32,45652.26171875
1683145652720180300,2653,-1825,-344,45652.26953125
1683145652765128600,2653,-1825,63,45652.28125
1683145652765196100,2653,-1825,-328,45652.2890625
1683145652765287100,2653,-1825,-12,45652.30078125
1683145652765529000,2653,-1825,-268,45652.30859375
1683145652765705300,2653,-1825,67,45652.3203125
1683145652814167100,2653,-1825,-364,45652.328125
1683145652814223400,2653,-1825,63,45652.33984375
1683145652814236900,2653,-1825,-256,45652.3515625
1683145652814251600,2653,-1825,91,45652.359375
1683145652814276500,2653,-1825,-292,45652.37109375
1683145652874594000,2653,-1825,55,45652.37890625
1683145652874637100,2653,-1825,-312,45652.390625
1683145652874674700,2653,-1825,-52,45652.3984375
1683145652874780500,2653,-1825,-320,45652.41015625
1683145652874909200,2653,-1825,55,45652.421875
1683145652875522000,2653,-1825,-304,45652.4296875
1683145652920969500,2653,-1825,-240,45652.44140625
1683145652920997400,2653,-1825,-256,45652.44921875
1683145652921000800,2653,-1825,171,45652.4609375
1683145652921027400,2653,-1825,-560,45652.46875
1683145652921301500,2653,-1825,32,45652.48046875
1683145653050935200,2653,-1825,-324,45652.48828125
1683145653050958700,2653,-1825,75,45652.5
1683145653050962300,2653,-1825,-324,45652.51171875
1683145653050965600,2653,-1825,71,45652.51953125
1683145653050968900,2653,-1825,-268,45652.53125
1683145653050972100,2653,-1825,4,45652.5390625
1683145653050984600,2653,-1825,-244,45652.55078125
1683145653050988000,2653,-1825,-28,45652.55859375
1683145653051003600,2653,-1825,-248,45652.5703125
1683145653051218100,2653,-1825,51,45652.578125
1683145653051253100,2653,-1825,-316,45652.58984375
1683145653051352100,2653,-1825,40,45652.6015625
1683145653051408400,2653,-1825,-344,45652.609375
1683145653183107300,2653,-1825,32,45652.62109375
1683145653183128200,2653,-1825,-256,45652.62890625
1683145653183131700,2653,-1825,79,45652.640625
1683145653183134600,2653,-1825,-232,45652.6484375
1683145653183137600,2653,-1825,-32,45652.66015625
1683145653183146900,2653,-1825,-280,45652.671875
1683145653183149800,2653,-1825,-44,45652.6796875
1683145653183153800,2653,-1825,-316,45652.69140625
1683145653183182500,2653,-1825,-280,45652.69921875
1683145653183233400,2653,-1825,-256,45652.7109375
1683145653183255200,2653,-1825,55,45652.71875
1683145653183392900,2653,-1825,-292,45652.73046875
1683145653183543600,2653,-1825,36,45652.73828125
1683145653314023500,2653,-1825,-388,45652.75
1683145653314069700,2653,-1825,63,45652.76171875
1683145653314099000,2653,-1825,-268,45652.76953125
1683145653314167200,2653,-1825,47,45652.78125
1683145653314173400,2653,-1825,-312,45652.7890625
1683145653314272400,2653,-1825,75,45652.80078125
1683145653314295700,2653,-1825,-320,45652.80859375
1683145653314315100,2653,-1825,0,45652.8203125
1683145653314321100,2653,-1825,-272,45652.828125
1683145653314340400,2653,-1825,63,45652.83984375
1683145653314844600,2653,-1825,-376,45652.8515625
1683145653315249200,2653,-1825,36,45652.859375
1683145653315577300,2653,-1825,-396,45652.87109375
1683145653443969100,2653,-1825,67,45652.87890625
1683145653444021600,2653,-1825,-352,45652.890625
1683145653444047600,2653,-1825,67,45652.8984375
1683145653444159200,2653,-1825,-264,45652.91015625
1683145653444228700,2653,-1825,12,45652.921875
1683145653444263800,2653,-1825,-316,45652.9296875
1683145653444303100,2653,-1825,40,45652.94140625
1683145653444315600,2653,-1825,-328,45652.94921875
1683145653444319200,2653,-1825,-384,45652.9609375
1683145653444321800,2653,-1825,183,45652.96875
1683145653444522300,2653,-1825,495,45652.98046875
1683145653444905400,2653,-1825,-232,45652.98828125
1683145653445368200,2653,-1825,75,45653.0
1683145653576562800,2653,-1825,-364,45653.01171875
1683145653576586200,2653,-1825,75,45653.01953125
1683145653576610300,2653,-1825,-348,45653.03125
1683145653576716400,2653,-1825,0,45653.0390625
1683145653576739700,2653,-1825,-180,45653.05078125
1683145653576747400,2653,-1825,59,45653.05859375
1683145653576752600,2653,-1825,-276,45653.0703125
1683145653576755800,2653,-1825,40,45653.078125
1683145653577080800,2653,-1825,-113,45653.08984375
1683145653577279800,2653,-1825,-4,45653.1015625
1683145653577300600,2653,-1825,-293,45653.109375
1683145653577586400,2653,-1825,58,45653.12109375
1683145653577664500,2653,-1825,-265,45653.12890625
1683145653715484600,2653,-1825,54,45653.140625
1683145653715524400,2653,-1825,-281,45653.1484375
1683145653715534300,2653,-1825,210,45653.16015625
1683145653715559700,2653,-1825,-461,45653.171875
1683145653715570200,2653,-1825,23,45653.1796875
1683145653715669800,2653,-1825,-297,45653.19140625
1683145653715679500,2653,-1825,66,45653.19921875
1683145653715683900,2653,-1825,-313,45653.2109375
1683145653715687400,2653,-1825,-137,45653.21875
1683145653715690600,2653,-1825,-325,45653.23046875
1683145653715693500,2653,-1825,23,45653.23828125
1683145653715703600,2653,-1825,-217,45653.25
1683145653716141400,2653,-1825,106,45653.26171875
1683145653716341900,2653,-1825,-169,45653.26953125
1683145653847805000,2653,-1825,54,45653.28125
1683145653847859200,2653,-1825,-285,45653.2890625
1683145653847894100,2653,-1825,58,45653.30078125
1683145653847904100,2653,-1825,-281,45653.30859375
1683145653847931200,2653,-1825,94,45653.3203125
1683145653847965300,2653,-1825,-273,45653.328125
1683145653847978600,2653,-1825,43,45653.33984375
1683145653848003100,2653,-1825,-293,45653.3515625
1683145653848171500,2653,-1825,98,45653.359375
1683145653848185700,2653,-1825,-273,45653.37109375
1683145653848531500,2653,-1825,7,45653.37890625
1683145653848549500,2653,-1825,-265,45653.390625
1683145653848553200,2653,-1825,-1,45653.3984375
1683145653940500600,2653,-1825,-229,45653.41015625
1683145653940586900,2653,-1825,-9,45653.421875
1683145653940758900,2653,-1825,-281,45653.4296875
1683145653940860200,2653,-1825,35,45653.44140625
1683145653940870200,2653,-1825,-385,45653.44921875
1683145653940874500,2653,-1825,70,45653.4609375
1683145653941091600,2653,-1825,-245,45653.46875
1683145653941102000,2653,-1825,-149,45653.48046875
1683145653941770900,2653,-1825,-285,45653.48828125
1683145654142368900,2653,-1825,-121,45653.5
1683145654142416200,2653,-1825,-237,45653.51171875
1683145654142640700,2653,-1825,-13,45653.51953125
1683145654142663200,2653,-1825,-293,45653.53125
1683145654142677200,2653,-1825,74,45653.5390625
1683145654142680300,2653,-1825,-9,45653.55078125
1683145654142683500,2653,-1825,62,45653.55859375
1683145654142701600,2653,-1825,-217,45653.5703125
1683145654142812900,2653,-1825,70,45653.578125
1683145654142877900,2653,-1825,-345,45653.58984375
1683145654142883400,2653,-1825,43,45653.6015625
1683145654142889300,2653,-1825,-329,45653.609375
1683145654143050900,2653,-1825,86,45653.62109375
1683145654143065100,2653,-1825,-277,45653.62890625
1683145654143089200,2653,-1825,94,45653.640625
1683145654143098400,2653,-1825,-273,45653.6484375
1683145654143144500,2653,-1825,-21,45653.66015625
1683145654143187000,2653,-1825,-205,45653.671875
1683145654210649100,2653,-1825,-297,45653.6796875
1683145654210672600,2653,-1825,-245,45653.69140625
1683145654210676300,2653,-1825,15,45653.69921875
1683145654210679800,2653,-1825,-325,45653.7109375
1683145654210861200,2653,-1825,35,45653.71875
1683145654210884500,2653,-1825,-337,45653.73046875
1683145654211091100,2653,-1825,-169,45653.73828125
1683145654211192800,2653,-1825,-321,45653.75
1683145654211620000,2653,-1825,110,45653.76171875
1683145654211683000,2653,-1825,-313,45653.76953125
1683145654304590600,2653,-1825,58,45653.78125
1683145654304612700,2653,-1825,-289,45653.7890625
1683145654304615800,2653,-1825,-57,45653.80078125
1683145654304618500,2653,-1825,-301,45653.80859375
1683145654304621300,2653,-1825,54,45653.8203125
1683145654304627400,2653,-1825,-321,45653.828125
1683145654304630400,2653,-1825,90,45653.83984375
1683145654304648000,2653,-1825,-277,45653.8515625
1683145654304754900,2653,-1825,46,45653.859375
1683145654552912000,2653,-1825,-389,45653.87109375
1683145654553016100,2653,-1825,62,45653.87890625
1683145654553048900,2653,-1825,-261,45653.890625
1683145654553060400,2653,-1825,43,45653.8984375
1683145654553188900,2653,-1825,-293,45653.91015625
1683145654553311200,2653,-1825,62,45653.921875
1683145654553333800,2653,-1825,-281,45653.9296875
1683145654553343900,2653,-1825,11,45653.94140625
1683145654553350700,2653,-1825,-265,45653.94921875
1683145654553359800,2653,-1825,7,45653.9609375
1683145654553369700,2653,-1825,-329,45653.96875
1683145654553485000,2653,-1825,39,45653.98046875
1683145654553515300,2653,-1825,-377,45653.98828125
1683145654553614600,2653,-1825,-153,45654.0
1683145654553837500,2653,-1825,-345,45654.01171875
1683145654553974500,2653,-1825,23,45654.01953125
1683145654554490600,2653,-1825,-261,45654.03125
1683145654648756000,2653,-1825,-41,45654.0390625
1683145654648887500,2653,-1825,-301,45654.05078125
1683145654648993900,2653,-1825,66,45654.05859375
1683145654649038600,2653,-1825,-297,45654.0703125
1683145654649081700,2653,-1825,-5,45654.078125
1683145654649126100,2653,-1825,-277,45654.08984375
1683145654649218300,2653,-1825,50,45654.1015625
1683145654649245100,2653,-1825,-329,45654.109375
1683145654649256700,2653,-1825,46,45654.12109375
1683145654649265100,2653,-1825,-285,45654.12890625
1683145654649276800,2653,-1825,82,45654.140625
1683145654649283800,2653,-1825,-373,45654.1484375
1683145654649289000,2653,-1825,31,45654.16015625
1683145654649299700,2653,-1825,-297,45654.171875
1683145654649543200,2653,-1825,-5,45654.1796875
1683145654649795400,2653,-1825,-333,45654.19140625
1683145654649886300,2653,-1825,86,45654.19921875
1683145654859057700,2653,-1825,-277,45654.2109375
1683145654859107300,2653,-1825,-21,45654.21875
1683145654859120200,2653,-1825,-293,45654.23046875
1683145654859137500,2653,-1825,54,45654.23828125
1683145654859152000,2653,-1825,-309,45654.25
1683145654859173700,2653,-1825,-221,45654.26171875
1683145654859214600,2653,-1825,-293,45654.26953125
1683145654859227700,2653,-1825,66,45654.28125
1683145654859239100,2653,-1825,-313,45654.2890625
1683145654859273300,2653,-1825,78,45654.30078125
1683145654859316400,2653,-1825,-345,45654.30859375
1683145654859326500,2653,-1825,54,45654.3203125
1683145654859332600,2653,-1825,-269,45654.328125
1683145654859374700,2653,-1825,46,45654.33984375
1683145654859382500,2653,-1825,-305,45654.3515625
1683145654859498100,2653,-1825,15,45654.359375
1683145654860544800,2653,-1825,-357,45654.37109375
1683145654860692700,2653,-1825,54,45654.37890625
1683145654994092200,2653,-1825,-265,45654.390625
1683145654994301700,2653,-1825,66,45654.3984375
1683145654994425000,2653,-1825,-333,45654.41015625
1683145654994450500,2653,-1825,23,45654.421875
1683145654994458800,2653,-1825,-449,45654.4296875
1683145654994465600,2653,-1825,90,45654.44140625
1683145654994471300,2653,-1825,-285,45654.44921875
1683145654994483100,2653,-1825,66,45654.4609375
1683145654994488600,2653,-1825,102,45654.47265625
1683145654994493700,2653,-1825,174,45654.48046875
1683145654994499300,2653,-1825,-229,45654.48828125
1683145654994509600,2653,-1825,-1,45654.5
1683145654994514300,2653,-1825,-297,45654.51171875
1683145654994518800,2653,-1825,-53,45654.51953125
1683145654994588100,2653,-1825,-297,45654.53125
1683145654994593800,2653,-1825,90,45654.5390625
1683145654995102400,2653,-1825,-325,45654.55078125
1683145655269071700,2653,-1825,118,45654.55859375
1683145655269146600,2653,-1825,-289,45654.5703125
1683145655269314500,2653,-1825,170,45654.578125
1683145655269522500,2653,-1825,-397,45654.58984375
1683145655269572000,2653,-1825,70,45654.6015625
1683145655269578100,2653,-1825,-245,45654.609375
1683145655269615700,2653,-1825,102,45654.62109375
1683145655269628100,2653,-1825,-281,45654.62890625
1683145655269637800,2653,-1825,-37,45654.640625
1683145655269645700,2653,-1825,-141,45654.6484375
1683145655269653900,2653,-1825,-29,45654.66015625
1683145655269663200,2653,-1825,-301,45654.671875
1683145655269669200,2653,-1825,-141,45654.6796875
1683145655269687500,2653,-1825,-317,45654.69140625
1683145655269964800,2653,-1825,-37,45654.69921875
1683145655270146800,2653,-1825,-237,45654.7109375
1683145655270284800,2653,-1825,-93,45654.71875
1683145655339629600,2653,-1825,-277,45654.73046875
1683145655339676700,2653,-1825,7,45654.73828125
1683145655339688500,2653,-1825,-185,45654.75
1683145655339698800,2653,-1825,35,45654.76171875
1683145655339704900,2653,-1825,-133,45654.76953125
1683145655339728000,2653,-1825,-213,45654.78125
1683145655339739200,2653,-1825,-249,45654.7890625
1683145655339753000,2653,-1825,54,45654.80078125
1683145655339777600,2653,-1825,-161,45654.80859375
1683145655339837400,2653,-1825,35,45654.8203125
1683145655339846000,2653,-1825,-413,45654.828125
1683145655339854000,2653,-1825,54,45654.83984375
1683145655339857600,2653,-1825,-257,45654.8515625
1683145655339867500,2653,-1825,-89,45654.859375
1683145655339918800,2653,-1825,-213,45654.87109375
1683145655340276200,2653,-1825,58,45654.87890625
1683145655341024800,2653,-1825,-181,45654.890625
1683145655576368900,2653,-1825,-49,45654.8984375
1683145655576417700,2653,-1825,-229,45654.91015625
1683145655576429700,2653,-1825,11,45654.921875
1683145655576433400,2653,-1825,-181,45654.9296875
1683145655576437500,2653,-1825,-117,45654.94140625
1683145655576464400,2653,-1825,-289,45654.94921875
1683145655576475000,2653,-1825,-37,45654.9609375
1683145655576479400,2653,-1825,-109,45654.96875
1683145655576484000,2653,-1825,-121,45654.98046875
1683145655576489000,2653,-1825,-305,45654.98828125
1683145655576513200,2653,-1825,46,45655.0
1683145655576617900,2653,-1825,-161,45655.01171875
1683145655576628600,2653,-1825,-93,45655.01953125
1683145655576633200,2653,-1825,-305,45655.03125
1683145655576640300,2653,-1825,-145,45655.0390625
1683145655576653700,2653,-1825,-313,45655.05078125
1683145655577513600,2653,-1825,11,45655.05859375
1683145655577658100,2653,-1825,-293,45655.0703125
1683145655688831400,2653,-1825,31,45655.078125
1683145655688878200,2653,-1825,-321,45655.08984375
1683145655688898600,2653,-1825,-1,45655.1015625
1683145655688924600,2653,-1825,-317,45655.109375
1683145655688943500,2653,-1825,50,45655.12109375
1683145655688956900,2653,-1825,-381,45655.12890625
1683145655688962100,2653,-1825,74,45655.140625
1683145655688967100,2653,-1825,-269,45655.1484375
1683145655688987600,2653,-1825,50,45655.16015625
1683145655689091300,2653,-1825,-297,45655.171875
1683145655689296100,2653,-1825,46,45655.1796875
1683145655689308700,2653,-1825,-265,45655.19140625
1683145655689312300,2653,-1825,-21,45655.19921875
1683145655689333100,2653,-1825,-325,45655.2109375
1683145655689525000,2653,-1825,70,45655.21875
1683145655689540600,2653,-1825,-305,45655.23046875
1683145655689950400,2653,-1825,46,45655.23828125
1683145655858974900,2653,-1825,-289,45655.25
1683145655859047200,2653,-1825,39,45655.26171875
1683145655859081500,2653,-1825,-309,45655.26953125
1683145655859090900,2653,-1825,43,45655.28125
1683145655859171100,2653,-1825,-249,45655.2890625
1683145655859207100,2653,-1825,-205,45655.30078125
1683145655859829600,2653,-1825,-273,45655.30859375
1683145655859927300,2653,-1825,7,45655.3203125
1683145655860000300,2653,-1825,-293,45655.328125
1683145655860217600,2653,-1825,-21,45655.33984375
1683145655860313500,2653,-1825,-337,45655.3515625
1683145655860374300,2653,-1825,62,45655.359375
1683145655860386500,2653,-1825,-325,45655.37109375
1683145655860394300,2653,-1825,35,45655.37890625
1683145655860673900,2653,-1825,-261,45655.390625
1683145655861148800,2653,-1825,43,45655.3984375
1683145655861507400,2653,-1825,-345,45655.41015625
1683145656089784300,2653,-1825,39,45655.421875
1683145656089911700,2653,-1825,-257,45655.4296875
1683145656089925800,2653,-1825,78,45655.44140625
1683145656089953300,2653,-1825,-321,45655.44921875
1683145656089969100,2653,-1825,66,45655.4609375
1683145656089976800,2653,-1825,-17,45655.46875
1683145656089982200,2653,-1825,-1,45655.48046875
1683145656090299200,2653,-1825,-353,45655.48828125
1683145656090309500,2653,-1825,23,45655.5
1683145656090571900,2653,-1825,43,45655.51171875
1683145656090701000,2653,-1825,-245,45655.51953125
1683145656090900600,2653,-1825,-21,45655.53125
1683145656090911500,2653,-1825,54,45655.5390625
1683145656090985500,2653,-1825,-329,45655.55078125
1683145656091043300,2653,-1825,-217,45655.55859375
1683145656091122000,2653,-1825,-21,45655.5703125
1683145656091134700,2653,-1825,35,45655.578125
1683145656091236500,2653,-1825,-305,45655.58984375
1683145656204240600,2653,-1825,27,45655.6015625
1683145656204287900,2653,-1825,3,45655.609375
1683145656204394600,2653,-1825,-1,45655.62109375
1683145656204565100,2653,-1825,-89,45655.62890625
1683145656204584800,2653,-1825,50,45655.640625
1683145656204589700,2653,-1825,-277,45655.6484375
1683145656204593700,2653,-1825,66,45655.66015625
1683145656204692700,2653,-1825,-329,45655.671875
1683145656204701100,2653,-1825,-121,45655.6796875
1683145656205003100,2653,-1825,-305,45655.69140625
1683145656205014000,2653,-1825,11,45655.69921875
1683145656205018700,2653,-1825,15,45655.7109375
1683145656205026500,2653,-1825,173,45655.71875
1683145656205030300,2653,-1825,-186,45655.73046875
1683145656205257300,2653,-1825,-82,45655.73828125
1683145656205382700,2653,-1825,-262,45655.75
1683145656205670300,2653,-1825,18,45655.76171875
1683145656396501700,2653,-1825,-266,45655.76953125
1683145656396556200,2653,-1825,-86,45655.78125
1683145656396679900,2653,-1825,-198,45655.7890625
1683145656396705000,2653,-1825,42,45655.80078125
1683145656396710500,2653,-1825,-286,45655.80859375
1683145656396715400,2653,-1825,141,45655.8203125
1683145656397035600,2653,-1825,-526,45655.828125
1683145656397205000,2653,-1825,65,45655.83984375
1683145656397222700,2653,-1825,-278,45655.8515625
1683145656397234200,2653,-1825,101,45655.859375
1683145656397240800,2653,-1825,-466,45655.87109375
1683145656397246400,2653,-1825,34,45655.87890625
1683145656397293800,2653,-1825,-546,45655.890625
1683145656397373700,2653,-1825,161,45655.8984375
1683145656397659200,2653,-1825,-450,45655.91015625
1683145656398066100,2653,-1825,30,45655.921875
1683145656398130800,2653,-1825,-314,45655.9296875
1683145656548210600,2653,-1825,169,45655.94140625
1683145656548255700,2653,-1825,-442,45655.94921875
1683145656548266600,2653,-1825,81,45655.9609375
1683145656548272700,2653,-1825,-221,45655.96875
1683145656548296500,2653,-1825,273,45655.98046875
1683145656548316200,2653,-1825,-250,45655.98828125
1683145656548341300,2653,-1825,-222,45656.0
1683145656548609200,2653,-1825,69,45656.01171875
1683145656548686100,2653,-1825,2,45656.01953125
1683145656548802700,2653,-1825,-38,45656.03125
1683145656548983800,2653,-1825,-258,45656.0390625
1683145656548999400,2653,-1825,-58,45656.05078125
1683145656549151900,2653,-1825,18,45656.05859375
1683145656549382500,2653,-1825,14,45656.0703125
1683145656549727600,2653,-1825,-2,45656.078125
1683145656549755900,2653,-1825,-158,45656.08984375
1683145656550041100,2653,-1825,-2,45656.1015625
1683145656683680800,2653,-1825,-18,45656.109375
1683145656683710500,2653,-1825,-146,45656.12109375
1683145656683727900,2653,-1825,22,45656.12890625
1683145656683776300,2653,-1825,-186,45656.140625
1683145656683803000,2653,-1825,-118,45656.1484375
1683145656683831400,2653,-1825,-294,45656.16015625
1683145656683846900,2653,-1825,34,45656.171875
1683145656683937800,2653,-1825,-234,45656.1796875
1683145656684009200,2653,-1825,-170,45656.19140625
1683145656685106500,2653,-1825,-294,45656.19921875
1683145656685133200,2653,-1825,10,45656.2109375
1683145656685144200,2653,-1825,57,45656.21875
1683145656685149800,2653,-1825,-138,45656.23046875
1683145656685594800,2653,-1825,-278,45656.23828125
1683145656817586300,2653,-1825,34,45656.25
1683145656817631300,2653,-1825,6,45656.26171875
1683145656817642900,2653,-1825,22,45656.26953125
1683145656817650400,2653,-1825,-274,45656.28125
1683145656817654100,2653,-1825,-42,45656.2890625
1683145656817657900,2653,-1825,-70,45656.30078125
1683145656817750600,2653,-1825,-106,45656.30859375
1683145656817968500,2653,-1825,-194,45656.3203125
1683145656817977600,2653,-1825,14,45656.328125
1683145656817980900,2653,-1825,-262,45656.33984375
1683145656817985300,2653,-1825,10,45656.3515625
1683145656818192300,2653,-1825,-254,45656.359375
1683145656818747300,2653,-1825,2,45656.37109375
1683145656909564900,2653,-1825,-294,45656.37890625
1683145656909594700,2653,-1825,18,45656.390625
1683145656909610300,2653,-1825,2,45656.3984375
1683145656909617500,2653,-1825,-206,45656.41015625
1683145656909621400,2653,-1825,-126,45656.421875
1683145656909628000,2653,-1825,-198,45656.4296875
1683145656909687700,2653,-1825,-226,45656.44140625
1683145656909923100,2653,-1825,-186,45656.44921875
1683145656909937500,2653,-1825,109,45656.4609375
1683145656967140300,2653,-1825,18,45656.46875
