Time,X,Y,Z,W
256.59,0.014685,0.003621,-0.077859,-0.99685
256.6,0.014667,0.003595,-0.077859,-0.99685
256.61,0.014625,0.003614,-0.077837,-0.996852
256.62,0.014634,0.003642,-0.077832,-0.996853
256.63,0.014636,0.003617,-0.077786,-0.996856
256.64,0.014628,0.003655,-0.077822,-0.996853
256.65,0.014656,0.00362,-0.077835,-0.996852
256.66,0.014644,0.003598,-0.077834,-0.996852
256.67,0.014665,0.003593,-0.077829,-0.996852
256.68,0.014688,0.003586,-0.077851,-0.99685
256.69,0.01475,0.00355,-0.077861,-0.996849
256.7,0.016381,0.00347,-0.077938,-0.996818
256.71,0.021912,0.002851,-0.079801,-0.996566
256.72,0.033238,0.001578,-0.08443,-0.995874
256.73,0.049662,-0.000759,-0.09263,-0.994461
256.74,0.068679,-0.00373,-0.09901,-0.992707
256.75,0.085233,-0.006213,-0.096512,-0.991656
256.76,0.098022,-0.005823,-0.082095,-0.991775
256.77,0.104694,-0.005458,-0.064231,-0.992413
256.78,0.105348,-0.003272,-0.048111,-0.993266
256.79,0.10498,-0.002634,-0.041489,-0.993605
256.8,0.104872,-0.002823,-0.043077,-0.993548
256.81,0.104508,-0.003538,-0.049154,-0.993302
256.82,0.104948,-0.004346,-0.056889,-0.99284
256.83,0.103482,-0.004327,-0.061518,-0.992718
256.84,0.102373,-0.004382,-0.062317,-0.992783
256.85,0.102466,-0.004055,-0.05888,-0.992984
256.86,0.103794,-0.003602,-0.054096,-0.99312
256.87,0.102907,-0.003311,-0.050289,-0.993413
256.88,0.103014,-0.002939,-0.048096,-0.993512
256.89,0.102916,-0.002839,-0.047178,-0.993567
256.9,0.102922,-0.00293,-0.04756,-0.993547
256.91,0.10296,-0.003078,-0.048709,-0.993487
256.92,0.102669,-0.002946,-0.050566,-0.993425
256.93,0.103713,-0.003513,-0.052661,-0.993206
256.94,0.104049,-0.003683,-0.05333,-0.993135
256.95,0.103896,-0.003587,-0.052863,-0.993176
256.96,0.103045,-0.003011,-0.051539,-0.993336
256.97,0.102917,-0.003304,-0.051014,-0.993376
256.98,0.102888,-0.002975,-0.050856,-0.993388
256.99,0.102877,-0.003285,-0.050988,-0.993381
257,0.102873,-0.002946,-0.051121,-0.993376
257.01,0.102832,-0.002934,-0.051095,-0.993381
257.02,0.102714,-0.002888,-0.050945,-0.993401
257.03,0.102756,-0.002897,-0.051022,-0.993393
257.04,0.102738,-0.002952,-0.051088,-0.993391
257.05,0.102735,-0.003209,-0.051026,-0.993394
257.06,0.102819,-0.003234,-0.051029,-0.993385
257.07,0.102842,-0.003299,-0.051076,-0.99338
257.08,0.102758,-0.002925,-0.051058,-0.993391
257.09,0.102896,-0.003294,-0.051059,-0.993375
257.1,0.102944,-0.003302,-0.051057,-0.99337
257.11,0.102993,-0.003351,-0.05107,-0.993365
257.12,0.102979,-0.003318,-0.051081,-0.993366
257.13,0.103037,-0.003295,-0.051014,-0.993363
257.14,0.10311,-0.003283,-0.051044,-0.993354
257.15,0.103071,-0.002951,-0.051046,-0.993359
257.16,0.103115,-0.002959,-0.05103,-0.993355
257.17,0.103047,-0.002937,-0.051016,-0.993363
257.18,0.103044,-0.003273,-0.05105,-0.993361
257.19,0.102929,-0.002961,-0.051055,-0.993373
257.2,0.102982,-0.003317,-0.051046,-0.993367
257.21,0.102919,-0.003259,-0.050994,-0.993376
257.22,0.102948,-0.003196,-0.050993,-0.993374
257.23,0.102874,-0.002911,-0.051043,-0.99338
257.24,0.102834,-0.003315,-0.051064,-0.993381
257.25,0.103151,-0.003544,-0.051302,-0.993335
257.26,0.103221,-0.003175,-0.051302,-0.993329
257.27,0.102805,-0.003197,-0.051038,-0.993386
257.28,0.102744,-0.002859,-0.050981,-0.993396
257.29,0.102723,-0.002902,-0.051013,-0.993397
257.3,0.102673,-0.002933,-0.051039,-0.993401
257.31,0.103362,-0.003585,-0.051361,-0.99331
257.32,0.10296,-0.003304,-0.051087,-0.993367
257.33,0.102996,-0.003278,-0.051068,-0.993365
257.34,0.102894,-0.002935,-0.051051,-0.993377
257.35,0.102951,-0.00333,-0.051092,-0.993368
257.36,0.102924,-0.002971,-0.051059,-0.993373
257.37,0.103534,-0.003266,-0.05137,-0.993293
257.38,0.103036,-0.002974,-0.051065,-0.993362
257.39,0.103006,-0.002934,-0.051018,-0.993367
257.4,0.102916,-0.002962,-0.051061,-0.993374
257.41,0.102874,-0.002957,-0.051068,-0.993378
257.42,0.103469,-0.003212,-0.051367,-0.9933
257.43,0.102873,-0.002896,-0.051027,-0.993381
257.44,0.102854,-0.002903,-0.050997,-0.993384
257.45,0.102951,-0.003265,-0.051044,-0.99337
257.46,0.102782,-0.00288,-0.051015,-0.993391
257.47,0.102887,-0.00327,-0.051052,-0.993377
257.48,0.102755,-0.003219,-0.050997,-0.993393
257.49,0.102868,-0.003267,-0.051046,-0.993379
257.5,0.102803,-0.002876,-0.051027,-0.993388
257.51,0.102937,-0.00328,-0.051062,-0.993371
257.52,0.102892,-0.003256,-0.051059,-0.993376
257.53,0.103417,-0.003592,-0.051365,-0.993304
257.54,0.10336,-0.003238,-0.051318,-0.993314
257.55,0.103564,-0.003645,-0.051357,-0.993289
257.56,0.103603,-0.003628,-0.051389,-0.993284
257.57,0.103101,-0.003338,-0.051108,-0.993351
257.58,0.103631,-0.003568,-0.051377,-0.993282
257.59,0.103598,-0.003283,-0.051383,-0.993286
257.6,0.103545,-0.003264,-0.051388,-0.993291
257.61,0.103556,-0.003234,-0.051375,-0.993291
257.62,0.103505,-0.003219,-0.051377,-0.993296
257.63,0.102847,-0.002912,-0.051071,-0.993381
257.64,0.103345,-0.003568,-0.051345,-0.993313
257.65,0.103331,-0.003218,-0.051328,-0.993317
257.66,0.102869,-0.002867,-0.051053,-0.99338
257.67,0.102824,-0.002853,-0.051047,-0.993385
257.68,0.103314,-0.003513,-0.051313,-0.993318
257.69,0.102805,-0.003263,-0.051072,-0.993384
257.7,0.102047,-0.002882,-0.05043,-0.993496
257.71,0.097732,-0.003284,-0.050722,-0.993914
257.72,0.082774,-0.003291,-0.051489,-0.995232
257.73,0.054883,-0.000662,-0.04947,-0.997266
257.74,0.019854,0.002695,-0.045876,-0.998746
257.75,-0.014868,0.004813,-0.041659,-0.99901
257.76,-0.039365,0.008057,-0.03841,-0.998454
257.77,-0.043319,0.008309,-0.040003,-0.998226
257.78,-0.03342,0.005982,-0.042751,-0.998509
257.79,-0.024172,0.005158,-0.045194,-0.998673
257.8,-0.021899,0.004637,-0.042451,-0.998848
257.81,-0.023642,0.005033,-0.038607,-0.998962
257.82,-0.024884,0.005131,-0.03501,-0.999064
257.83,-0.029186,0.005697,-0.036377,-0.998896
257.84,-0.034654,0.006338,-0.040571,-0.998555
257.85,-0.038834,0.006831,-0.046174,-0.998155
257.86,-0.039135,0.006661,-0.047546,-0.99808
257.87,-0.036929,0.006571,-0.045872,-0.998243
257.88,-0.034967,0.00638,-0.043241,-0.998432
257.89,-0.033384,0.006155,-0.041562,-0.998559
257.9,-0.031033,0.005706,-0.040835,-0.998668
257.91,-0.029539,0.005353,-0.040438,-0.998731
257.92,-0.030482,0.005623,-0.040707,-0.99869
257.93,-0.032812,0.006284,-0.041582,-0.998576
257.94,-0.034416,0.006451,-0.042833,-0.998468
257.95,-0.035254,0.006534,-0.04385,-0.998395
257.96,-0.035496,0.006528,-0.044237,-0.998369
257.97,-0.035281,0.006505,-0.043999,-0.998387
257.98,-0.034783,0.006405,-0.043582,-0.998424
257.99,-0.034656,0.006399,-0.043589,-0.998428
258,-0.034613,0.006361,-0.043628,-0.998428
258.01,-0.034455,0.006282,-0.043549,-0.998437
258.02,-0.034623,0.006381,-0.043588,-0.998429
258.03,-0.034668,0.006417,-0.043607,-0.998426
258.04,-0.034525,0.006364,-0.043549,-0.998434
258.05,-0.034546,0.006347,-0.04352,-0.998435
258.06,-0.034659,0.006372,-0.043574,-0.998429
258.07,-0.03476,0.006377,-0.043616,-0.998423
258.08,-0.034847,0.006413,-0.043597,-0.998421
258.09,-0.034851,0.006425,-0.043597,-0.998421
258.1,-0.034811,0.00638,-0.043597,-0.998422
258.11,-0.034689,0.006356,-0.04359,-0.998427
258.12,-0.034772,0.006408,-0.043581,-0.998424
258.13,-0.034742,0.006374,-0.043574,-0.998426
258.14,-0.034759,0.006414,-0.043573,-0.998425
258.15,-0.034729,0.006401,-0.043582,-0.998426
258.16,-0.034749,0.006417,-0.043566,-0.998425
258.17,-0.034619,0.00636,-0.043599,-0.998429
258.18,-0.034539,0.006302,-0.043529,-0.998435
258.19,-0.034655,0.006463,-0.043584,-0.998428
258.2,-0.034618,0.006365,-0.043576,-0.99843
258.21,-0.03455,0.006338,-0.043619,-0.998431
258.22,-0.034655,0.006361,-0.043593,-0.998428
258.23,-0.034606,0.006357,-0.043608,-0.998429
258.24,-0.034473,0.006263,-0.043543,-0.998437
258.25,-0.034645,0.006374,-0.043569,-0.998429
258.26,-0.034686,0.006417,-0.043592,-0.998426
258.27,-0.034528,0.006345,-0.043534,-0.998435
258.28,-0.03464,0.006429,-0.043544,-0.99843
258.29,-0.034764,0.00647,-0.043584,-0.998424
258.3,-0.034589,0.006361,-0.043513,-0.998434
258.31,-0.034737,0.006434,-0.043572,-0.998426
258.32,-0.034789,0.006476,-0.043539,-0.998425
258.33,-0.034598,0.00637,-0.04347,-0.998435
258.34,-0.034734,0.006388,-0.043488,-0.99843
258.35,-0.034786,0.00644,-0.043507,-0.998427
258.36,-0.034755,0.006406,-0.043444,-0.998431
258.37,-0.034647,0.006377,-0.043437,-0.998435
258.38,-0.034652,0.006386,-0.043451,-0.998434
258.39,-0.03458,0.006388,-0.043481,-0.998435
258.4,-0.03448,0.00634,-0.043398,-0.998443
258.41,-0.034638,0.006376,-0.043453,-0.998435
258.42,-0.03466,0.006392,-0.043472,-0.998433
258.43,-0.034646,0.00636,-0.043485,-0.998433
258.44,-0.034563,0.006323,-0.043476,-0.998436
258.45,-0.034596,0.006386,-0.04346,-0.998436
258.46,-0.034495,0.00636,-0.043422,-0.998441
258.47,-0.034688,0.006414,-0.043474,-0.998432
258.48,-0.034717,0.006385,-0.043461,-0.998431
258.49,-0.034715,0.006356,-0.043482,-0.998431
258.5,-0.034653,0.006322,-0.043436,-0.998435
258.51,-0.03456,0.006414,-0.043379,-0.99844
258.52,-0.034584,0.006438,-0.043363,-0.99844
258.53,-0.034648,0.006414,-0.043377,-0.998437
258.54,-0.034676,0.006372,-0.043386,-0.998436
258.55,-0.034665,0.00637,-0.043377,-0.998437
258.56,-0.034581,0.00636,-0.043397,-0.998439
258.57,-0.034587,0.006418,-0.043394,-0.998439
258.58,-0.03467,0.006416,-0.043391,-0.998436
258.59,-0.03471,0.006366,-0.043435,-0.998433
258.6,-0.03466,0.006337,-0.043471,-0.998433
258.61,-0.034651,0.006367,-0.043455,-0.998434
258.62,-0.034547,0.006326,-0.043417,-0.998439
258.63,-0.034505,0.006334,-0.043408,-0.998441
258.64,-0.034692,0.006363,-0.043499,-0.998431
258.65,-0.0347,0.006385,-0.043492,-0.998431
258.66,-0.034709,0.006331,-0.043488,-0.998431
258.67,-0.034687,0.00635,-0.043478,-0.998432
258.68,-0.034718,0.006419,-0.043468,-0.998431
258.69,-0.034614,0.006262,-0.043441,-0.998437
258.7,-0.036017,0.00634,-0.044167,-0.998355
258.71,-0.03797,0.006773,-0.052368,-0.997883
258.72,-0.041022,0.008275,-0.069612,-0.996696
258.73,-0.043322,0.009707,-0.09279,-0.994695
258.74,-0.038253,0.01086,-0.112617,-0.992843
258.75,-0.022365,0.009372,-0.126242,-0.991703
258.76,-0.002894,0.0058,-0.131127,-0.991344
258.77,0.012293,0.003816,-0.130924,-0.991309
258.78,0.019526,0.00227,-0.129465,-0.991389
258.79,0.017575,0.002494,-0.129224,-0.991457
258.8,0.012008,0.003757,-0.129357,-0.991518
258.81,0.006015,0.004558,-0.130501,-0.991419
258.82,0.002504,0.005552,-0.130684,-0.991405
258.83,0.001294,0.006017,-0.130094,-0.991483
258.84,0.004461,0.005166,-0.129684,-0.991532
258.85,0.008929,0.0039,-0.129281,-0.99156
258.86,0.012737,0.003298,-0.129276,-0.991521
258.87,0.01474,0.002753,-0.12917,-0.991509
258.88,0.014242,0.003075,-0.129148,-0.991518
258.89,0.011931,0.003878,-0.129383,-0.991515
258.9,0.009468,0.004136,-0.129643,-0.991507
258.91,0.007548,0.004341,-0.129889,-0.99149
258.92,0.006748,0.004562,-0.129945,-0.991488
258.93,0.006951,0.004761,-0.129593,-0.991532
258.94,0.008623,0.004289,-0.129598,-0.99152
258.95,0.010492,0.004105,-0.129649,-0.991496
258.96,0.011788,0.003865,-0.129732,-0.991471
258.97,0.012306,0.00374,-0.129687,-0.991472
258.98,0.012443,0.003678,-0.129629,-0.991478
258.99,0.012226,0.003768,-0.129663,-0.991476
259,0.011683,0.004005,-0.129779,-0.991466
259.01,0.01127,0.004158,-0.129786,-0.991469
259.02,0.011004,0.00418,-0.129925,-0.991454
259.03,0.011028,0.00411,-0.12998,-0.991447
259.04,0.011022,0.004057,-0.129973,-0.991448
259.05,0.011116,0.004064,-0.12996,-0.991449
259.06,0.010989,0.004054,-0.129991,-0.991446
259.07,0.011129,0.004142,-0.129999,-0.991443
259.08,0.011147,0.004151,-0.129979,-0.991445
259.09,0.011012,0.00415,-0.129988,-0.991446
259.1,0.011464,0.003792,-0.130192,-0.991415
259.11,0.011448,0.003749,-0.130173,-0.991418
259.12,0.011005,0.004099,-0.129912,-0.991456
259.13,0.011415,0.003839,-0.13019,-0.991416
259.14,0.010984,0.004162,-0.129926,-0.991454
259.15,0.010909,0.004192,-0.129947,-0.991452
259.16,0.010983,0.004158,-0.129913,-0.991456
259.17,0.010976,0.00417,-0.129905,-0.991457
259.18,0.011026,0.004159,-0.129873,-0.991461
259.19,0.010959,0.004138,-0.129911,-0.991457
259.2,0.01091,0.004164,-0.129912,-0.991457
259.21,0.010889,0.004125,-0.129951,-0.991452
259.22,0.010902,0.004164,-0.129921,-0.991456
259.23,0.010965,0.004161,-0.129898,-0.991458
259.24,0.011417,0.003843,-0.130165,-0.991419
259.25,0.010958,0.004181,-0.129954,-0.991451
259.26,0.010922,0.004171,-0.129952,-0.991451
259.27,0.011376,0.003798,-0.130201,-0.991415
259.28,0.010922,0.004101,-0.130005,-0.991445
259.29,0.011417,0.003745,-0.130247,-0.991409
259.3,0.011025,0.004153,-0.129997,-0.991444
259.31,0.010978,0.004135,-0.129997,-0.991445
259.32,0.011019,0.004146,-0.129992,-0.991445
259.33,0.010977,0.004087,-0.130019,-0.991442
259.34,0.010996,0.004145,-0.130017,-0.991442
259.35,0.010949,0.004181,-0.129993,-0.991446
259.36,0.010963,0.004196,-0.129977,-0.991448
259.37,0.010979,0.004178,-0.129991,-0.991446
259.38,0.011031,0.004174,-0.129899,-0.991457
259.39,0.011098,0.00423,-0.1299,-0.991456
259.4,0.011103,0.00424,-0.129893,-0.991457
259.41,0.011055,0.004175,-0.129889,-0.991458
259.42,0.010928,0.004153,-0.129924,-0.991455
259.43,0.010975,0.004183,-0.129935,-0.991453
259.44,0.011396,0.00388,-0.130182,-0.991417
259.45,0.01099,0.004196,-0.129967,-0.991449
259.46,0.011415,0.003855,-0.130205,-0.991414
259.47,0.011511,0.003828,-0.130244,-0.991408
259.48,0.011525,0.003831,-0.130209,-0.991412
259.49,0.010929,0.00415,-0.129986,-0.991447
259.5,0.011475,0.003805,-0.13021,-0.991413
259.51,0.011488,0.003822,-0.130222,-0.991411
259.52,0.011326,0.003816,-0.130207,-0.991415
259.53,0.011321,0.003796,-0.130243,-0.99141
259.54,0.010978,0.004154,-0.130016,-0.991442
259.55,0.011023,0.004209,-0.129991,-0.991445
259.56,0.011376,0.003874,-0.130193,-0.991416
259.57,0.010838,0.004179,-0.129974,-0.991449
259.58,0.010839,0.004184,-0.129972,-0.99145
259.59,0.010839,0.004196,-0.129985,-0.991448
259.6,0.010878,0.004201,-0.129972,-0.991449
259.61,0.010956,0.004192,-0.130009,-0.991444
259.62,0.01091,0.004215,-0.129938,-0.991453
259.63,0.010907,0.004232,-0.130013,-0.991443
259.64,0.010945,0.004171,-0.130009,-0.991444
259.65,0.010925,0.004181,-0.130032,-0.991441
259.66,0.011002,0.004153,-0.130001,-0.991444
259.67,0.011057,0.004135,-0.130033,-0.991439
259.68,0.011083,0.004181,-0.13004,-0.991438
259.69,0.010916,0.004125,-0.130086,-0.991434
259.7,0.01098,0.004142,-0.13009,-0.991433
259.71,0.012704,0.003496,-0.130215,-0.991398
259.72,0.012573,0.003369,-0.127053,-0.991811
259.73,0.012775,0.003427,-0.115482,-0.993222
259.74,0.016247,0.003863,-0.092104,-0.995609
259.75,0.021724,0.002111,-0.064693,-0.997667
259.76,0.022235,0.001258,-0.03923,-0.998982
259.77,0.011571,0.002164,-0.022792,-0.999671
259.78,-0.004387,0.004156,-0.014872,-0.999871
259.79,-0.013451,0.004809,-0.01196,-0.999826
259.8,-0.011302,0.004192,-0.01259,-0.999848
259.81,-0.005041,0.003297,-0.015505,-0.999862
259.82,-0.001937,0.003378,-0.017974,-0.999831
259.83,0.000147,0.00343,-0.020738,-0.999779
259.84,0.000249,0.00315,-0.02169,-0.99976
259.85,-0.003766,0.003033,-0.019596,-0.999796
259.86,-0.009557,0.003986,-0.016354,-0.999813
259.87,-0.013339,0.00434,-0.014467,-0.999797
259.88,-0.01381,0.004064,-0.014013,-0.999798
259.89,-0.014117,0.004194,-0.013992,-0.999794
259.9,-0.012369,0.003956,-0.014444,-0.999811
259.91,-0.009298,0.003367,-0.015335,-0.999834
259.92,-0.006539,0.0036,-0.016286,-0.99984
259.93,-0.006039,0.003038,-0.016853,-0.999835
259.94,-0.007205,0.003332,-0.016624,-0.99983
259.95,-0.008952,0.003611,-0.015812,-0.999828
259.96,-0.010453,0.003654,-0.014996,-0.999826
259.97,-0.011182,0.003611,-0.014865,-0.999821
259.98,-0.011562,0.003841,-0.015031,-0.999813
259.99,-0.0113,0.003826,-0.015107,-0.999815
260,-0.010584,0.003677,-0.015162,-0.999822
260.01,-0.010141,0.003589,-0.015363,-0.999824
260.02,-0.010106,0.003565,-0.015575,-0.999821
260.03,-0.009924,0.003527,-0.015502,-0.999824
260.04,-0.009855,0.003534,-0.015402,-0.999827
260.05,-0.009884,0.003584,-0.01545,-0.999825
260.06,-0.009715,0.003569,-0.015537,-0.999826
260.07,-0.009753,0.003589,-0.015467,-0.999826
260.08,-0.009762,0.003545,-0.015439,-0.999827
260.09,-0.009715,0.003492,-0.015496,-0.999827
260.1,-0.009722,0.003484,-0.015487,-0.999827
260.11,-0.009608,0.003509,-0.015495,-0.999828
260.12,-0.009497,0.003522,-0.015566,-0.999828
260.13,-0.009623,0.003497,-0.015521,-0.999827
260.14,-0.009755,0.003518,-0.015489,-0.999826
260.15,-0.009661,0.003452,-0.0155,-0.999827
260.16,-0.009477,0.003468,-0.015547,-0.999828
260.17,-0.009555,0.003509,-0.01554,-0.999827
260.18,-0.009698,0.003554,-0.015499,-0.999826
260.19,-0.009757,0.003546,-0.015507,-0.999826
260.2,-0.009807,0.003559,-0.015498,-0.999825
260.21,-0.009813,0.003552,-0.015474,-0.999826
260.22,-0.009731,0.003521,-0.015513,-0.999826
260.23,-0.009778,0.00358,-0.0155,-0.999826
260.24,-0.009701,0.003556,-0.01553,-0.999826
260.25,-0.009843,0.003557,-0.015476,-0.999825
260.26,-0.009957,0.003568,-0.01546,-0.999825
260.27,-0.01036,0.003666,-0.015205,-0.999824
260.28,-0.009748,0.003551,-0.015492,-0.999826
260.29,-0.00975,0.003577,-0.015448,-0.999827
260.3,-0.009767,0.003566,-0.015455,-0.999826
260.31,-0.009746,0.00354,-0.015471,-0.999827
260.32,-0.009654,0.003507,-0.015486,-0.999827
260.33,-0.00964,0.003574,-0.015509,-0.999827
260.34,-0.009728,0.003545,-0.015468,-0.999827
260.35,-0.009718,0.003524,-0.015497,-0.999826
260.36,-0.009734,0.003514,-0.015466,-0.999827
260.37,-0.009698,0.003508,-0.01549,-0.999827
260.38,-0.009667,0.003507,-0.015506,-0.999827
260.39,-0.009825,0.00358,-0.0155,-0.999825
260.4,-0.009838,0.003553,-0.015491,-0.999825
260.41,-0.009725,0.003508,-0.015498,-0.999826
260.42,-0.009721,0.003524,-0.015533,-0.999826
260.43,-0.009686,0.003511,-0.015534,-0.999826
260.44,-0.009635,0.003531,-0.015537,-0.999827
260.45,-0.009699,0.003543,-0.015544,-0.999826
260.46,-0.009839,0.003555,-0.015514,-0.999825
260.47,-0.009738,0.003508,-0.015562,-0.999825
260.48,-0.009693,0.003513,-0.01551,-0.999827
260.49,-0.009648,0.00354,-0.015551,-0.999826
260.5,-0.009641,0.003529,-0.01555,-0.999826
260.51,-0.009706,0.003536,-0.01551,-0.999826
260.52,-0.009623,0.003489,-0.015512,-0.999827
260.53,-0.009677,0.003501,-0.015501,-0.999827
260.54,-0.00972,0.00351,-0.015521,-0.999826
260.55,-0.009529,0.003497,-0.015516,-0.999828
260.56,-0.009449,0.003498,-0.015563,-0.999828
260.57,-0.00959,0.003559,-0.01554,-0.999827
260.58,-0.00961,0.003526,-0.015528,-0.999827
260.59,-0.009754,0.003507,-0.015506,-0.999826
260.6,-0.009792,0.003555,-0.015508,-0.999825
260.61,-0.009772,0.003534,-0.015498,-0.999826
260.62,-0.009824,0.003517,-0.0155,-0.999825
260.63,-0.009887,0.003556,-0.015494,-0.999825
260.64,-0.009921,0.003576,-0.015496,-0.999824
260.65,-0.009919,0.003571,-0.015476,-0.999825
260.66,-0.009926,0.003539,-0.01549,-0.999824
260.67,-0.009878,0.003595,-0.015482,-0.999825
260.68,-0.009802,0.003566,-0.015527,-0.999825
260.69,-0.009834,0.003609,-0.015479,-0.999825
260.7,-0.007846,0.003464,-0.014164,-0.999863
260.71,-0.001287,0.003125,-0.00876,-0.999956
260.72,0.00991,0.002681,-0.001113,-0.999947
260.73,0.019564,0.001924,0.005612,-0.999791
260.74,0.024876,0.001374,0.008768,-0.999651
260.75,0.02352,0.001615,0.009404,-0.999678
260.76,0.018116,0.002442,0.010404,-0.999779
260.77,0.013396,0.003172,0.011786,-0.999836
260.78,0.012607,0.003103,0.011475,-0.99985
260.79,0.01444,0.002484,0.0095,-0.999848
260.8,0.016652,0.002262,0.008027,-0.999827
260.81,0.018767,0.002133,0.00587,-0.999804
260.82,0.019325,0.002336,0.003526,-0.999804
260.83,0.019635,0.00235,0.00277,-0.999801
260.84,0.01907,0.002394,0.00403,-0.999807
260.85,0.018801,0.00234,0.006296,-0.999801
260.86,0.018063,0.002384,0.00713,-0.999809
260.87,0.017588,0.002405,0.007255,-0.999816
260.88,0.017341,0.002561,0.007423,-0.999819
260.89,0.017527,0.002565,0.007504,-0.999815
260.9,0.017606,0.002399,0.007471,-0.999814
260.91,0.017339,0.002606,0.007336,-0.999819
260.92,0.01767,0.002357,0.007472,-0.999813
260.93,0.017474,0.002562,0.007427,-0.999817
260.94,0.01738,0.002565,0.007414,-0.999818
260.95,0.01753,0.00256,0.007325,-0.999816
260.96,0.01748,0.002579,0.007399,-0.999817
260.97,0.017526,0.002595,0.007433,-0.999815
260.98,0.017684,0.002585,0.007361,-0.999813
260.99,0.017611,0.002601,0.007323,-0.999815
261,0.017522,0.00256,0.007332,-0.999816
261.01,0.017588,0.00243,0.007424,-0.999815
261.02,0.017629,0.002597,0.007338,-0.999814
261.03,0.017644,0.002426,0.007422,-0.999814
261.04,0.017548,0.002633,0.007375,-0.999815
261.05,0.017531,0.002613,0.007327,-0.999816
261.06,0.017421,0.00263,0.007391,-0.999817
261.07,0.017413,0.00248,0.007405,-0.999818
261.08,0.017608,0.00243,0.0074,-0.999815
261.09,0.017419,0.002674,0.007378,-0.999817
261.1,0.017462,0.002452,0.007413,-0.999817
261.11,0.017549,0.002469,0.007398,-0.999816
261.12,0.017584,0.002457,0.007408,-0.999815
261.13,0.017689,0.002433,0.0074,-0.999813
261.14,0.017604,0.002455,0.007375,-0.999815
261.15,0.017681,0.002409,0.00739,-0.999813
261.16,0.01764,0.002437,0.007397,-0.999814
261.17,0.017688,0.002455,0.007408,-0.999813
261.18,0.017628,0.002403,0.007369,-0.999815
261.19,0.017658,0.002366,0.007368,-0.999814
261.2,0.017667,0.002341,0.007354,-0.999814
261.21,0.017767,0.002386,0.007368,-0.999812
261.22,0.017741,0.002403,0.007366,-0.999813
261.23,0.01752,0.002584,0.007341,-0.999816
261.24,0.017652,0.00234,0.007373,-0.999814
261.25,0.017575,0.002515,0.007325,-0.999816
261.26,0.017637,0.002382,0.007347,-0.999815
261.27,0.017677,0.002379,0.007377,-0.999814
261.28,0.01765,0.002583,0.007291,-0.999814
261.29,0.017745,0.002408,0.007345,-0.999813
261.3,0.017624,0.002364,0.007397,-0.999815
261.31,0.017683,0.002404,0.007339,-0.999814
261.32,0.017629,0.002394,0.007394,-0.999814
261.33,0.017597,0.002398,0.007383,-0.999815
261.34,0.017559,0.002365,0.007386,-0.999816
261.35,0.017581,0.002373,0.007341,-0.999816
261.36,0.017733,0.002387,0.007396,-0.999813
261.37,0.018296,0.002365,0.007971,-0.999798
261.38,0.019656,0.002365,0.00965,-0.999757
261.39,0.020983,0.002187,0.011476,-0.999712
261.4,0.021184,0.00224,0.011728,-0.999704
261.41,0.020684,0.002295,0.010975,-0.999723
261.42,0.020761,0.00229,0.010669,-0.999725
261.43,0.02084,0.002267,0.011047,-0.999719
261.44,0.020734,0.002357,0.011178,-0.99972
261.45,0.020897,0.002343,0.010879,-0.99972
261.46,0.020813,0.002318,0.010796,-0.999722
261.47,0.020036,0.002711,0.011464,-0.99973
261.48,0.020702,0.002319,0.01104,-0.999722
261.49,0.020561,0.002378,0.010842,-0.999727
261.5,0.020441,0.00241,0.010948,-0.999728
261.51,0.020601,0.002366,0.011009,-0.999724
261.52,0.020596,0.002418,0.010924,-0.999725
261.53,0.020529,0.002431,0.010909,-0.999727
261.54,0.02051,0.002408,0.011,-0.999726
261.55,0.0207,0.002421,0.010952,-0.999723
261.56,0.020632,0.00246,0.010933,-0.999724
261.57,0.020637,0.002388,0.010997,-0.999724
261.58,0.020768,0.002344,0.011046,-0.999721
261.59,0.020571,0.00241,0.010982,-0.999725
261.6,0.020667,0.002358,0.011002,-0.999723
261.61,0.020783,0.002354,0.011006,-0.999721
261.62,0.020868,0.002397,0.011002,-0.999719
261.63,0.020847,0.002382,0.010967,-0.99972
261.64,0.020744,0.002342,0.011001,-0.999722
261.65,0.020646,0.002371,0.011061,-0.999723
261.66,0.020635,0.002425,0.01095,-0.999724
261.67,0.020821,0.002404,0.010992,-0.99972
261.68,0.020631,0.002384,0.011024,-0.999724
261.69,0.020616,0.002385,0.011042,-0.999724
261.7,0.020723,0.002418,0.010987,-0.999722
261.71,0.020602,0.002439,0.01092,-0.999725
261.72,0.019973,0.002744,0.011409,-0.999732
261.73,0.020438,0.002397,0.010991,-0.999728
261.74,0.020765,0.002363,0.010966,-0.999722
261.75,0.02073,0.00242,0.010998,-0.999722
261.76,0.020613,0.002405,0.011043,-0.999724
261.77,0.020612,0.002359,0.011018,-0.999724
261.78,0.020624,0.00238,0.011009,-0.999724
261.79,0.022634,0.00265,0.010601,-0.999684
261.8,0.03267,0.002766,0.011712,-0.999394
261.81,0.044558,0.002049,0.0094,-0.998961
261.82,0.054832,0.001127,0.000588,-0.998495
261.83,0.055406,0.000631,-0.012456,-0.998386
261.84,0.049306,0.000813,-0.022924,-0.99852
261.85,0.045676,0.001218,-0.023478,-0.99868
261.86,0.043748,0.001941,-0.018066,-0.998877
261.87,0.04495,0.001852,-0.013071,-0.998902
261.88,0.046019,0.002048,-0.009538,-0.998893
261.89,0.046838,0.001807,-0.008263,-0.998867
