%time,field.curr_pos1,field.curr_pos2,field.toff,field.motor_fail,field.t
1684875393461958400,233,241,251520,0,75393.8203125
1684875393461977400,233,241,257880,0,75393.828125
1684875393461991300,233,241,254920,0,75393.8359375
1684875393461997700,233,241,260640,0,75393.84375
1684875393462156100,233,241,254640,0,75393.859375
1684875393515021000,233,241,255560,0,75393.8671875
1684875393515053300,233,241,258320,0,75393.875
1684875393515058300,233,241,255600,0,75393.890625
1684875393515087800,233,241,258240,0,75393.8984375
1684875393515310100,233,241,257840,0,75393.90625
1684875393562355900,233,241,257120,0,75393.9140625
1684875393562376100,233,241,256640,0,75393.9296875
1684875393562407400,233,241,251120,0,75393.9375
1684875393562417800,233,241,260400,0,75393.9453125
1684875393562466300,233,241,251440,0,75393.953125
1684875393608757900,233,241,257120,0,75393.96875
1684875393608810800,233,241,259560,0,75393.9765625
1684875393608834000,233,241,253200,0,75393.984375
1684875393608842200,233,241,254720,0,75394.0
1684875393608941200,233,241,257200,0,75394.0078125
1684875393656419100,233,241,260960,0,75394.015625
1684875393656486700,233,241,257440,0,75394.0234375
1684875393656518000,233,241,255680,0,75394.0390625
1684875393656573900,233,241,241760,0,75394.046875
1684875393705620600,233,241,255519,0,75394.0546875
1684875393705705000,233,241,257000,0,75394.0703125
1684875393705732600,233,241,259280,0,75394.078125
1684875393705765300,233,241,255120,0,75394.0859375
1684875393705792100,233,241,258880,0,75394.09375
1684875393753566500,233,241,260160,0,75394.109375
1684875393753621000,233,241,254240,0,75394.1171875
1684875393753638600,233,241,253800,0,75394.125
1684875393753654200,233,241,258400,0,75394.140625
1684875393753784600,233,241,255840,0,75394.1484375
1684875393800938800,233,241,257880,0,75394.15625
1684875393801022300,233,241,252880,0,75394.1640625
1684875393801144200,233,241,260800,0,75394.1796875
1684875393801193200,233,241,256640,0,75394.1875
1684875393801442900,233,241,254240,0,75394.1953125
1684875393847948300,233,241,256480,0,75394.203125
1684875393848011300,233,241,258040,0,75394.21875
1684875393848073900,233,241,250640,0,75394.2265625
1684875393848229700,233,241,260000,0,75394.234375
1684875393896475100,233,241,246480,0,75394.25
1684875393896550200,233,241,258400,0,75394.2578125
1684875393896586100,233,241,254720,0,75394.265625
1684875393896707000,233,241,256880,0,75394.2734375
1684875393896756700,233,241,257680,0,75394.2890625
1684875393944096000,233,241,256040,0,75394.296875
