%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time,Time ms
1.67607E+18,-0.870605469,-0.334716797,0.170166016,2.198473282,-1.473282443,5.488549618,0,0,5369.650176
1.67607E+18,-0.940185547,-0.319580078,0.170898438,-0.389312977,-1.770992366,5.442748092,0,0,5433.850112
1.67607E+18,-0.950683594,-0.097900391,0.156005859,-1.564885496,-1.809160305,5.312977099,0,0,5433.860096
1.67607E+18,-0.963378906,-0.092285156,0.195068359,-2.603053435,-1.65648855,4.946564885,0,0,5433.87008
1.67607E+18,-0.973632813,0.056884766,0.098388672,-2.610687023,-1.374045802,4.389312977,0,0,5433.939968
1.67607E+18,-0.952636719,0.013427734,0.078369141,-2.20610687,-1.366412214,3.580152672,0,0,5433.950208
1.67607E+18,-0.8046875,-0.182861328,0.072753906,-2.160305344,-1.648854962,2.824427481,0,0,5434.000128
1.67607E+18,-0.964599609,-0.217529297,0.033691406,-1.450381679,-1.603053435,2.259541985,0,0,5434.010112
1.67607E+18,-0.973144531,-0.209472656,0.017089844,-0.625954198,-1.374045802,2.282442748,0,0,5499.049984
1.67607E+18,-0.971191406,-0.127929688,-0.116210938,-0.045801527,-1.122137405,2.251908397,0,0,5499.070208
1.67607E+18,-0.956054688,-0.19921875,-0.210693359,0.541984733,-0.870229008,2.244274809,0,0,5499.090176
1.67607E+18,-0.917480469,-0.318115234,-0.234375,0.251908397,-0.900763359,2.427480916,0,0,5499.10016
1.67607E+18,-0.968505859,-0.277099609,-0.248291016,0.221374046,-0.854961832,2.809160305,0,0,5499.140096
1.67607E+18,-0.959960938,-0.291748047,-0.170410156,0.061068702,-0.977099237,3.251908397,0,0,5499.15008
1.67607E+18,-0.958496094,-0.280029297,-0.125732422,0.022900763,-1.083969466,3.618320611,0,0,5554.170112
1.67607E+18,-0.955566406,-0.262939453,-0.074707031,0.160305344,-1.114503817,3.870229008,0,0,5554.230016
1.67607E+18,-0.946777344,-0.239501953,-0.032958984,0.267175573,-1.076335878,4.007633588,0,0,5554.24
1.67607E+18,-0.951904297,-0.167724609,-0.008056641,0.625954198,-0.93129771,4.091603053,0,0,5554.310144
1.67607E+18,-1.055908203,-0.138916016,0.000976563,1.27480916,-0.488549618,4.297709924,0,0,5554.320128
1.67607E+18,-1.005615234,-0.223876953,-0.03125,1.374045802,-0.351145038,4.58778626,0,0,5554.330112
1.67607E+18,-0.822753906,-0.285888672,-0.017333984,0.450381679,-0.93129771,4.20610687,0,0,5600.840192
1.67607E+18,-0.977539063,-0.208496094,0.007568359,0.557251908,-0.969465649,4.305343511,0,0,5600.850176
1.67607E+18,-0.928466797,-0.328613281,0.149169922,-0.053435115,-1.038167939,4.633587786,0,0,5600.890112
1.67607E+18,-0.975097656,-0.055419922,0.079589844,0.061068702,-0.824427481,4.732824427,0,0,5600.930048
1.67607E+18,-0.935791016,-0.098388672,0.091064453,0.404580153,-0.65648855,4.618320611,0,0,5600.940032
1.67607E+18,-0.955322266,-0.141357422,0.052734375,0.389312977,-0.427480916,4.541984733,0,0,5651.280128
1.67607E+18,-0.949707031,-0.114257813,0.012451172,0.641221374,-0.167938931,4.526717557,0,0,5651.290112
1.67607E+18,-0.947265625,-0.096191406,0.003173828,0.702290076,-0.038167939,4.419847328,0,0,5651.290112
1.67607E+18,-0.966552734,-0.067382813,-0.039306641,0.916030534,0.122137405,4.374045802,0,0,5651.36
1.67607E+18,-0.951660156,-0.06640625,-0.018066406,0.916030534,0.198473282,4.351145038,0,0,5711.450112
1.67607E+18,-0.956298828,-0.071289063,-0.048339844,0.809160305,0.27480916,4.236641221,0,0,5711.450112
1.67607E+18,-0.956298828,-0.075927734,-0.057128906,0.648854962,0.282442748,4.167938931,0,0,5711.52
1.67607E+18,-0.962402344,-0.041015625,-0.017333984,0.473282443,0.312977099,4.053435115,0,0,5711.52
1.67607E+18,-0.96484375,-0.027587891,-0.025146484,0.358778626,0.374045802,3.938931298,0,0,5711.600128
1.67607E+18,-0.952880859,-0.0625,-0.040039063,0.106870229,0.358778626,3.870229008,0,0,5711.610112
1.67607E+18,-0.950683594,-0.063232422,-0.046142578,-0.06870229,0.328244275,3.79389313,0,0,5711.670016
1.67607E+18,-0.953125,-0.052001953,-0.025146484,-0.213740458,0.374045802,3.732824427,0,0,5760.22016
1.67607E+18,-0.966552734,-0.049560547,-0.016845703,-0.297709924,0.427480916,3.717557252,0,0,5760.250112
1.67607E+18,-0.976806641,-0.063476563,-0.007324219,-0.328244275,0.572519084,3.801526718,0,0,5760.260096
1.67607E+18,-0.964355469,-0.10546875,-0.000976563,-0.20610687,0.633587786,3.984732824,0,0,5760.260096
1.67607E+18,-0.974121094,-0.119628906,0.013427734,-0.076335878,0.679389313,4.221374046,0,0,5760.300032
1.67607E+18,-0.978027344,-0.185791016,0.002441406,0.030534351,0.717557252,4.671755725,0,0,5819.049984
1.67607E+18,-0.987548828,-0.224121094,-0.012451172,0.229007634,0.778625954,5.152671756,0,0,5819.070208
1.67607E+18,-0.978515625,-0.250732422,-0.034179688,0.58778626,0.79389313,3.946564885,0,0,5819.090176
1.67607E+18,-0.987060547,-0.305664063,-0.055908203,0.885496183,0.923664122,6.748091603,0,0,5819.120128
1.67607E+18,-1.011230469,-0.29296875,-0.081054688,1.167938931,1.030534351,7.458015267,0,0,5819.130112
1.67607E+18,-1.030517578,-0.310058594,-0.090576172,1.389312977,1.053435115,8.129770992,0,0,5885.220096
1.67607E+18,-1.081542969,-0.282226563,-0.092285156,1.65648855,0.938931298,8.778625954,0,0,5885.310208
1.67607E+18,-1.104003906,-0.321044922,-0.081054688,1.755725191,0.709923664,9.20610687,0,0,5885.310208
1.67607E+18,-1.144287109,-0.365234375,-0.095458984,1.900763359,0.442748092,9.305343511,0,0,5885.320192
1.67607E+18,-1.239990234,-0.071289063,-0.013671875,3.465648855,0.229007634,9.328244275,0,0,5885.370112
1.67607E+18,-1.523193359,-0.221435547,0.055908203,4.702290076,0.687022901,9.618320611,0,0,5885.380096
1.67607E+18,-1.225341797,-0.528076172,-0.030273438,4.610687023,0.702290076,10.09923664,0,0,5941.690112
1.67607E+18,-1.206787109,-0.26953125,-0.162109375,5.564885496,0.366412214,10.36641221,0,0,5941.71008
1.67607E+18,-1.159912109,-0.348144531,-0.126708984,5.885496183,-0.198473282,10.61068702,0,0,5941.71008
1.67607E+18,-1.156982422,-0.174804688,-0.1796875,6.687022901,-0.290076336,10.9389313,0,0,5941.740032
1.67607E+18,-1.076171875,-0.153808594,-0.242919922,7.167938931,-0.488549618,11.22900763,0,0,5941.76
1.67607E+18,-1.00390625,-0.100830078,-0.288085938,7.580152672,-0.702290076,11.51145038,0,0,5941.800192
1.67607E+18,-0.987548828,-0.098388672,-0.275146484,7.58778626,-0.992366412,11.75572519,0,0,5941.830144
1.67607E+18,-0.978027344,-0.015869141,-0.267333984,7.503816794,-1.320610687,12.06870229,0,0,6009.900032
1.67607E+18,-0.947265625,0.167480469,-0.242919922,7.79389313,-1.755725191,12.53435115,0,0,6009.92
1.67607E+18,-0.984619141,0.280029297,-0.181884766,7.992366412,-1.86259542,12.5648855,0,0,6009.929984
1.67607E+18,-0.976318359,0.246337891,0.003417969,8.595419847,-3.152671756,12.92366412,0,0,6009.98016
1.67607E+18,-0.987548828,0.374511719,-0.142089844,8.022900763,-2.251908397,12.57251908,0,0,6010.040064
1.67607E+18,-0.927734375,0.265380859,-0.138183594,7.58778626,-2.381679389,12.25954198,0,0,6088.920064
1.67607E+18,-0.922851563,0.364746094,-0.159423828,7.732824427,-2.488549618,11.97709924,0,0,6088.940032
1.67607E+18,-0.943847656,0.353759766,-0.12890625,7.877862595,-2.526717557,11.63358779,0,0,6088.950016
1.67607E+18,-0.934814453,0.418945313,-0.136474609,8.236641221,-2.404580153,11.2519084,0,0,6088.950016
1.67607E+18,-0.939941406,0.302978516,-0.1171875,8.564885496,-2.076335878,10.42748092,0,0,6088.96
1.67607E+18,-0.951660156,0.326171875,-0.112792969,8.801526718,-1.633587786,9.717557252,0,0,6088.96
1.67607E+18,-0.923583984,0.155273438,-0.076660156,8.458015267,-1.152671756,8.709923664,0,0,6089.050112
1.67607E+18,-0.955078125,0.073486328,-0.113769531,7.595419847,-0.687022901,7.488549618,0,0,6169.990144
1.67607E+18,-0.887695313,0.043212891,-0.136230469,7.106870229,-0.358778626,6.541984733,0,0,6170.010112
1.67607E+18,-0.881591797,0.091552734,-0.113525391,6.671755725,-0.083969466,5.664122137,0,0,6170.03008
1.67607E+18,-1.006835938,0.182128906,-0.074707031,6.229007634,-0.282442748,5.152671756,0,0,6170.040064
1.67607E+18,-0.671630859,0.232421875,0.022460938,5.633587786,-0.900763359,4.816793893,0,0,6170.050048
1.67607E+18,-0.851074219,0.411132813,-0.115966797,6.961832061,-0.580152672,3.877862595,0,0,6170.089984
1.67607E+18,-0.906738281,0.163085938,0.089599609,6.526717557,-0.13740458,2.099236641,0,0,6170.110208
1.67607E+18,-0.936523438,0.450927734,-0.068359375,6.030534351,0.419847328,0.900763359,0,0,6170.120192
1.67607E+18,-1.006103516,0.477783203,-0.162353516,6.702290076,1.229007634,-0.832061069,0,0,6170.150144
1.67607E+18,-0.842041016,0.043945313,-0.070068359,5.106870229,1.396946565,-2.541984733,0,0,6236.850176
1.67607E+18,-0.755126953,0.083251953,-0.252929688,5.122137405,1.679389313,-3.603053435,0,0,6236.880128
1.67607E+18,-0.689208984,0.072021484,-0.203369141,5,1.519083969,-4.572519084,0,0,6236.890112
1.67607E+18,-0.670898438,0.073730469,-0.193359375,4.488549618,0.984732824,-5.511450382,0,0,6236.890112
1.67607E+18,-0.699707031,0.238037109,-0.190917969,4.671755725,0.648854962,-6.702290076,0,0,6236.930048
1.67607E+18,-0.6953125,0.081298828,-0.133056641,5.824427481,0.267175573,-8.007633588,0,0,6236.990208
1.67607E+18,-0.721923828,0.057373047,-0.147460938,3.053435115,-0.114503817,-9.061068702,0,0,6237.000192
1.67607E+18,-0.717529297,-0.000976563,-0.138671875,2.122137405,-0.381679389,-10.08396947,0,0,6311.880192
1.67607E+18,-0.714599609,-0.025390625,-0.157470703,1.20610687,-0.740458015,-11.09160305,0,0,6311.920128
1.67607E+18,-0.701171875,0.055175781,-0.159179688,0.687022901,-1.114503817,-11.88549618,0,0,6311.940096
1.67607E+18,-0.736816406,0.116699219,-0.191894531,0.511450382,-1.27480916,-12.77862595,0,0,6312.009984
1.67607E+18,-0.755371094,0.082763672,-0.154296875,0.251908397,-1.442748092,-13.81679389,0,0,6312.019968
1.67607E+18,-0.767578125,0.084960938,-0.169433594,0.053435115,-1.526717557,-14.85496183,0,0,6312.080128
1.67607E+18,-0.776123047,0.104736328,-0.145019531,0.145038168,-1.58778626,-15.72519084,0,0,6312.090112
1.67607E+18,-0.775390625,0.098144531,-0.150634766,0.221374046,-1.65648855,-16.61068702,0,0,6367.84
1.67607E+18,-0.787841797,0.078613281,-0.134765625,0.229007634,-1.79389313,-17.3129771,0,0,6367.870208
1.67607E+18,-0.809570313,0.088623047,-0.131591797,0.27480916,-1.908396947,-18.00763359,0,0,6367.880192
1.67607E+18,-0.834472656,0.042236328,-0.114746094,0.213740458,-1.908396947,-18.74045802,0,0,6367.880192
1.67607E+18,-0.850830078,0.01953125,-0.105957031,0.061068702,-1.946564885,-19.32061069,0,0,6367.910144
1.67607E+18,-0.870849609,0.023681641,-0.120849609,0.045801527,-1.93129771,-19.83206107,0,0,6367.960064
1.67607E+18,-0.889892578,0.022949219,-0.118408203,0.022900763,-1.893129771,-20.33587786,0,0,6367.970048
1.67607E+18,-0.902587891,0.024902344,-0.136474609,0.076335878,-1.870229008,-20.78625954,0,0,6437.160192
1.67607E+18,-0.936035156,0.010253906,-0.128173828,0.122137405,-1.839694656,-21.20610687,0,0,6437.190144
1.67607E+18,-0.966796875,-0.011474609,-0.116699219,0.122137405,-1.816793893,-21.59541985,0,0,6437.200128
1.67607E+18,-0.982177734,-0.036621094,-0.129150391,0.045801527,-1.755725191,-21.85496183,0,0,6437.210112
1.67607E+18,-0.990234375,-0.0703125,-0.118896484,-0.06870229,-1.694656489,-22.03816794,0,0,6437.250048
1.67607E+18,-0.994628906,-0.109863281,-0.112548828,-0.229007634,-1.641221374,-22.0610687,0,0,6437.260032
1.67607E+18,-1,-0.139404297,-0.1328125,-0.41221374,-1.557251908,-21.96183206,0,0,6487.699968
1.67607E+18,-0.990234375,-0.161132813,-0.143310547,-0.58778626,-1.442748092,-21.75572519,0,0,6487.710208
1.67607E+18,-0.990234375,-0.176269531,-0.151123047,-0.748091603,-1.381679389,-21.41221374,0,0,6487.730176
1.67607E+18,-0.976806641,-0.176025391,-0.15625,-0.824427481,-1.374045802,-20.97709924,0,0,6487.760128
1.67607E+18,-0.983154297,-0.182373047,-0.155029297,-0.832061069,-1.374045802,-20.48854962,0,0,6487.770112
1.67607E+18,-0.968017578,-0.183349609,-0.165039063,-0.847328244,-1.435114504,-19.92366412,0,0,6487.820032
1.67607E+18,-0.948242188,-0.179199219,-0.178710938,-0.801526718,-1.526717557,-19.35877863,0,0,6537.270016
1.67607E+18,-0.937988281,-0.181152344,-0.186523438,-0.778625954,-1.709923664,-18.70229008,0,0,6537.310208
1.67607E+18,-0.934326172,-0.18359375,-0.189453125,-0.816793893,-1.954198473,-18.06870229,0,0,6537.320192
1.67607E+18,-0.925048828,-0.183349609,-0.197509766,-0.916030534,-2.297709924,-17.39694656,0,0,6537.330176
1.67607E+18,-0.920898438,-0.222900391,-0.179199219,-1.167938931,-2.633587786,-16.55725191,0,0,6537.380096
1.67607E+18,-0.914794922,-0.278320313,-0.177734375,-1.572519084,-2.961832061,-15.53435115,0,0,6595.190016
1.67607E+18,-0.942382813,-0.327636719,-0.161865234,-2.175572519,-3.129770992,-14.35114504,0,0,6595.2
1.67607E+18,-0.994140625,-0.354980469,-0.152587891,-2.877862595,-3.198473282,-13.05343511,0,0,6595.26016
1.67607E+18,-1.0546875,-0.373779297,-0.15625,-3.763358779,-3.259541985,-11.70229008,0,0,6595.270144
1.67607E+18,-1.085693359,-0.380371094,-0.125732422,-4.534351145,-3.213740458,-10.27480916,0,0,6595.330048
1.67607E+18,-1.136474609,-0.365478516,-0.121582031,-5.320610687,-3.06870229,-8.732824427,0,0,6595.340032
1.67607E+18,-1.111816406,-0.361816406,-0.125,-6.06870229,-2.86259542,-7.114503817,0,0,6749.28
1.67607E+18,-1.063232422,-0.359375,-0.110595703,-6.893129771,-2.717557252,-5.496183206,0,0,6749.300224
1.67607E+18,-1.037109375,-0.297851563,-0.129394531,-7.335877863,-2.671755725,-3.86259542,0,0,6749.310208
1.67607E+18,-1.008544922,-0.270751953,-0.151855469,-7.671755725,-2.671755725,-2.213740458,0,0,6749.320192
1.67607E+18,-1.002929688,-0.258056641,-0.130615234,-7.79389313,-2.72519084,-0.580152672,0,0,6749.370112
1.67607E+18,-1.005371094,-0.238525391,-0.120361328,-7.72519084,-2.748091603,1.030534351,0,0,6749.380096
1.67607E+18,-1.023925781,-0.226318359,-0.079101563,-7.603053435,-2.786259542,2.549618321,0,0,6749.400064
1.67607E+18,-1.056884766,-0.218505859,-0.050537109,-7.389312977,-2.801526718,4,0,0,6827.380224
1.67607E+18,-1.079589844,-0.197753906,-0.008056641,-7.053435115,-2.786259542,5.473282443,0,0,6827.410176
1.67607E+18,-1.075927734,-0.175292969,0.018798828,-6.610687023,-2.801526718,6.580152672,0,0,6827.42016
1.67607E+18,-1.054199219,-0.145751953,0.033935547,-6,-2.916030534,7.664122137,0,0,6827.430144
1.67607E+18,-0.972412109,-0.080566406,0.033691406,-5.221374046,-3.20610687,8.526717557,0,0,6827.500032
1.67607E+18,-0.875,-0.028564453,0.062011719,-4.190839695,-3.549618321,9.129770992,0,0,6827.510016
1.67607E+18,-0.803466797,0.037353516,0.056640625,-3.007633588,-4.007633588,9.358778626,0,0,6827.570176
1.67607E+18,-0.762695313,0.076171875,0.030273438,-1.748091603,-4.374045802,9.351145038,0,0,6827.58016
1.67607E+18,-1.156982422,-0.685546875,0.339111328,-4.022900763,-3.839694656,7.86259542,0,0,6827.610112
1.67607E+18,2,-1.021240234,-0.035888672,-6.099236641,-1.435114504,6.06870229,0,0,6827.620096
1.67607E+18,-1.525878906,-1.017822266,0.004638672,-10.32061069,0.854961832,6.503816794,0,0,6827.63008
1.67607E+18,-0.177490234,-0.116455078,-0.417236328,-11.20610687,0.832061069,5.969465649,0,0,6827.670016
1.67607E+18,0.259765625,-0.563476563,-0.815673828,-10.29007634,-0.282442748,9.709923664,0,0,6827.670016
1.67607E+18,2,0.274414063,-0.554443359,-7.534351145,-0.160305344,12.09923664,0,0,6896.300032
1.67607E+18,-0.923339844,0.598876953,-0.214599609,-6.236641221,0.038167939,12.39694656,0,0,6896.32
1.67607E+18,-1.151367188,-0.041259766,-0.394042969,-6.908396947,-0.93129771,12.3129771,0,0,6896.329984
1.67607E+18,-0.872802734,0.214599609,-0.529296875,-3.595419847,-2.183206107,11.30534351,0,0,6896.38016
1.67607E+18,-0.912109375,0.112792969,-0.034179688,-1.381679389,-3.305343511,10.51145038,0,0,6896.38016
1.67607E+18,-1.115478516,0.294433594,-0.007568359,1.358778626,-3.229007634,9.961832061,0,0,6896.48
1.67607E+18,-1.165283203,0.681884766,-0.071289063,6.526717557,-2.312977099,9.335877863,0,0,6896.489984
1.67607E+18,-0.981201172,0.098388672,-0.021972656,7.419847328,-1.86259542,8.305343511,0,0,6896.520192
1.67607E+18,-0.845214844,-0.186035156,-0.023925781,6.755725191,-1.839694656,8.099236641,0,0,6896.560128
1.67607E+18,-0.948486328,-0.181640625,-0.124511719,4.351145038,-1.847328244,8.076335878,0,0,6970.800128
1.67607E+18,-0.895996094,-0.206787109,0.01171875,0.770992366,-2.41221374,7.854961832,0,0,6970.820096
1.67607E+18,-1.003662109,0.070068359,0.025390625,-1.534351145,-2.541984733,7.458015267,0,0,6970.850048
1.67607E+18,-0.968505859,0.196777344,0.126464844,-2.534351145,-2.442748092,6.34351145,0,0,6970.860032
1.67607E+18,-0.927246094,0.162841797,0.180908203,-3.41221374,-2.259541985,4.786259542,0,0,6970.870016
1.67607E+18,-0.958984375,0.10546875,0.188232422,-2.664122137,-1.786259542,3.641221374,0,0,6970.930176
1.67607E+18,-0.942138672,-0.022216797,0.215820313,-2.244274809,-1.396946565,2.908396947,0,0,6970.94016
1.67607E+18,-0.968017578,-0.077636719,0.161132813,-1.435114504,-1.030534351,2.564885496,0,0,6971.000064
1.67607E+18,-0.933837891,-0.185791016,0.139892578,-0.687022901,-0.946564885,2.41221374,0,0,7029.000192
1.67607E+18,-0.928466797,-0.198974609,0.031982422,-0.427480916,-1.015267176,2.473282443,0,0,7029.050112
1.67607E+18,-0.875732422,-0.356689453,0.065917969,-0.763358779,-1.267175573,2.496183206,0,0,7029.060096
1.67607E+18,-0.947998047,-0.352539063,-0.051757813,-0.717557252,-1.160305344,2.824427481,0,0,7029.07008
1.67607E+18,-0.978515625,-0.311523438,-0.031494141,-0.832061069,-0.877862595,3.381679389,0,0,7029.110016
1.67607E+18,-0.955078125,-0.145751953,-0.183105469,-0.366412214,-0.519083969,3.770992366,0,0,7077.030144
1.67607E+18,-0.923583984,-0.174316406,-0.252685547,-0.167938931,-0.396946565,3.854961832,0,0,7077.050112
1.67607E+18,-0.948730469,-0.212158203,-0.289794922,-0.007633588,-0.328244275,4.030534351,0,0,7077.07008
1.67607E+18,-1.013183594,-0.194335938,-0.273681641,0.236641221,-0.167938931,4.480916031,0,0,7077.100032
1.67607E+18,-1.000976563,-0.194091797,-0.247802734,0.335877863,-0.030534351,5.099236641,0,0,7077.139968
1.67607E+18,-0.757568359,-0.338623047,-0.203857422,-0.442748092,-0.580152672,5.244274809,0,0,7077.150208
1.67607E+18,-0.880615234,-0.263427734,-0.156982422,-1.099236641,-1.053435115,5.152671756,0,0,7140.38016
1.67607E+18,-0.966064453,-0.2421875,0.046630859,-0.916030534,-1.13740458,5.465648855,0,0,7140.390144
1.67607E+18,-0.955810547,-0.143554688,0.114257813,-0.778625954,-1.015267176,5.717557252,0,0,7140.410112
1.67607E+18,-0.964355469,-0.032470703,0.105224609,0.099236641,-0.79389313,5.740458015,0,0,7140.420096
1.67607E+18,-0.922851563,-0.184082031,0.118896484,0.244274809,-0.641221374,5.72519084,0,0,7140.440064
1.67607E+18,-0.975585938,-0.143310547,0.083251953,0.442748092,-0.419847328,5.877862595,0,0,7140.450048
1.67607E+18,-0.963378906,-0.121337891,0.072998047,0.557251908,-0.282442748,5.992366412,0,0,7195.859968
1.67607E+18,-0.96484375,-0.086669922,0.035644531,0.618320611,-0.183206107,6.053435115,0,0,7195.890176
1.67607E+18,-0.953613281,-0.053955078,0.027587891,0.809160305,-1.946564885,6.045801527,0,0,7195.90016
1.67607E+18,-0.958007813,-0.053710938,-0.016113281,0.893129771,0.114503817,6.015267176,0,0,7195.910144
1.67607E+18,-0.946044922,-0.03515625,-0.01953125,1.007633588,0.190839695,5.954198473,0,0,7195.930112
1.67607E+18,-0.962158203,-0.021728516,-0.020263672,1.076335878,0.282442748,5.877862595,0,0,7256.120064
1.67607E+18,-0.963134766,0.000244141,-0.039550781,1.13740458,0.389312977,5.847328244,0,0,7256.140032
1.67607E+18,-0.955810547,-0.003173828,-0.067138672,1.183206107,0.450381679,5.79389313,0,0,7256.150016
1.67607E+18,-0.968017578,0.001708984,-0.085693359,1.13740458,0.511450382,5.648854962,0,0,7256.16
1.67607E+18,-0.9765625,0.032958984,-0.084716797,1.129770992,0.549618321,5.488549618,0,0,7256.180224
1.67607E+18,-0.984130859,0.055908203,-0.106201172,1.145038168,0.595419847,5.351145038,0,0,7256.230144
1.67607E+18,-0.981933594,0.044921875,-0.139892578,1.022900763,0.580152672,5.282442748,0,0,7315.390208
1.67607E+18,-0.969482422,0.025390625,-0.159912109,0.778625954,0.572519084,5.312977099,0,0,7315.42016
1.67607E+18,-0.977783203,-0.001708984,-0.179443359,0.465648855,0.526717557,5.404580153,0,0,7315.430144
1.67607E+18,-0.96875,-0.044189453,-0.161865234,0.20610687,0.526717557,5.503816794,0,0,7315.440128
1.67607E+18,-0.961425781,-0.074462891,-0.122802734,0.106870229,0.557251908,5.717557252,0,0,7315.450112
1.67607E+18,-0.98828125,-0.032470703,-0.087158203,0.122137405,0.549618321,5.877862595,0,0,7315.460096
1.67607E+18,-0.987060547,-0.042724609,-0.057373047,0.267175573,0.618320611,6.145038168,0,0,7315.47008
1.67607E+18,-0.987304688,-0.045654297,-0.000488281,0.473282443,0.732824427,6.328244275,0,0,7378.569984
1.67607E+18,-0.999267578,-0.027099609,0.002929688,0.687022901,0.839694656,6.496183206,0,0,7378.590208
1.67607E+18,-1.009521484,-0.031982422,0.030517578,1,1.007633588,6.702290076,0,0,7378.600192
1.67607E+18,-1.034912109,-0.061279297,0.022949219,1.290076336,1.122137405,7.015267176,0,0,7378.640128
1.67607E+18,-1.054931641,-0.074462891,0.039794922,1.603053435,1.267175573,7.297709924,0,0,7378.660096
1.67607E+18,-1.111572266,-0.009765625,0.104003906,2.435114504,1.229007634,7.488549618,0,0,7378.729984
1.67607E+18,-1.375976563,-0.209716797,0.110595703,2.854961832,1.72519084,7.809160305,0,0,7439.430144
1.67607E+18,-1.259521484,-0.508544922,0.031494141,2.267175573,2.022900763,8.496183206,0,0,7439.460096
1.67607E+18,-1.247070313,-0.378173828,-0.08203125,2.358778626,2.007633588,9.458015267,0,0,7439.480064
1.67607E+18,-1.244384766,-0.476806641,-0.102294922,2.290076336,1.877862595,10.64885496,0,0,7439.490048
1.67607E+18,-1.293457031,-0.502685547,-0.161621094,2.297709924,1.969465649,11.51908397,0,0,7439.52
1.67607E+18,-1.345214844,-0.472900391,-0.211425781,2.229007634,2.183206107,12.17557252,0,0,7439.529984
1.67607E+18,-1.269287109,-0.449707031,-0.255126953,2.20610687,2.213740458,12.99236641,0,0,7507.10016
1.67607E+18,-1.203857422,-0.415527344,-0.261230469,2.122137405,2.091603053,13.84732824,0,0,7507.120128
1.67607E+18,-1.149169922,-0.331298828,-0.272216797,1.977099237,1.816793893,14.60305344,0,0,7507.130112
1.67607E+18,-1.089599609,-0.174072266,-0.250976563,1.893129771,1.480916031,15.22900763,0,0,7507.15008
1.67607E+18,-1.033447266,-0.000976563,-0.19140625,2.030534351,1.175572519,15.72519084,0,0,7507.160064
1.67607E+18,-1.066162109,0.161376953,-0.142089844,2.526717557,0.992366412,16.10687023,0,0,7507.170048
1.67607E+18,-1.100341797,0.172119141,-0.132324219,3.015267176,0.72519084,16.16030534,0,0,7507.190016
1.67607E+18,-1.024414063,0.15234375,-0.217285156,2.885496183,0.534351145,16.32061069,0,0,7571.219968
1.67607E+18,-0.985595703,0.156982422,-0.196533203,3.625954198,0.145038168,16.48091603,0,0,7571.240192
1.67607E+18,-0.959228516,0.231445313,-0.211181641,3.900763359,-0.259541985,16.61832061,0,0,7571.240192
1.67607E+18,-0.934814453,0.341064453,-0.247802734,4.778625954,-0.694656489,16.61068702,0,0,7571.250176
1.67607E+18,-0.903808594,0.409912109,-0.252441406,5.832061069,-1.099236641,16.29007634,0,0,7571.270144
1.67607E+18,-0.928222656,0.496826172,-0.237548828,6.946564885,-1.419847328,15.92366412,0,0,7571.270144
1.67607E+18,-1.011474609,0.553222656,-0.175048828,8.015267176,-1.618320611,14.92366412,0,0,7571.290112
1.67607E+18,-1.154785156,0.5859375,-0.139892578,9.030534351,-1.015267176,13.74045802,0,0,7626.30016
1.67607E+18,-1.277099609,0.379882813,0.013183594,9.358778626,-0.221374046,10.99236641,0,0,7626.330112
1.67607E+18,-1.197509766,0.319824219,-0.034667969,8.870229008,0.610687023,8.167938931,0,0,7626.360064
1.67607E+18,-1.049072266,0.06640625,-0.048339844,8.870229008,1.259541985,6.335877863,0,0,7626.370048
1.67607E+18,-1.255859375,-0.762939453,0.295410156,7.465648855,-0.198473282,8.244274809,0,0,7626.409984
1.67607E+18,-0.948974609,1.624755859,-0.390380859,14.01526718,0.549618321,5.427480916,0,0,7692.880128
1.67607E+18,-1.025390625,-0.065429688,0.249511719,12.29770992,2.389312977,2.045801527,0,0,7692.91008
1.67607E+18,-0.824707031,0.305175781,0.001464844,10.13740458,3.244274809,0.381679389,0,0,7692.920064
1.67607E+18,-0.815429688,0.486572266,-0.132080078,11.12977099,3.526717557,-2.091603053,0,0,7692.920064
1.67607E+18,-0.680664063,-0.089355469,-0.265625,10.19847328,3.419847328,-4.335877863,0,0,7692.930048
1.67607E+18,-0.603027344,0.017822266,-0.350341797,10.52671756,3.557251908,-5.839694656,0,0,7692.990208
1.67607E+18,-0.397216797,0.114501953,-0.3125,10.91603053,2.702290076,-6.625954198,0,0,7747.270144
1.67607E+18,-0.288574219,0.082275391,-0.229492188,10.58015267,1.473282443,-8.167938931,0,0,7747.320064
1.67607E+18,-0.340576172,0.105712891,-0.301513672,9.786259542,0.572519084,-10.04580153,0,0,7747.340032
1.67607E+18,-0.366455078,0.043945313,-0.276367188,8.496183206,-0.335877863,-11.61832061,0,0,7747.350016
1.67607E+18,-0.413085938,-0.024658203,-0.236572266,6.946564885,-1.251908397,-12.92366412,0,0,7747.390208
1.67607E+18,-0.487792969,-0.041503906,-0.317382813,5.244274809,-2.030534351,-14.13740458,0,0,7747.47008
1.67607E+18,-0.506103516,-0.070800781,-0.29296875,3.526717557,-2.801526718,-15.33587786,0,0,7809.92
1.67607E+18,-0.556396484,-0.006835938,-0.383056641,2.091603053,-3.41221374,-16.66412214,0,0,7809.950208
1.67607E+18,-0.556884766,-0.039306641,-0.319824219,0.244274809,-4.328244275,-17.92366412,0,0,7809.960192
