%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque,field.PF_cmd,field.EV_cmd,field.PF_curr,field.EV_curr,field.CPU0,field.CPU1,field.CPU2,field.CPU3,field.t,field.valid
1683919318174043100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,20.0,20.0,10.0,19318.59765625,0.0
1683919318221284600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,20.0,20.0,10.0,19318.609375,0.0
1683919318221300000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,28.600000381469727,12.5,0.0,19318.619140625,0.0
1683919318221322900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,28.600000381469727,12.5,0.0,19318.62890625,0.0
1683919318221336400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,28.600000381469727,12.5,0.0,19318.638671875,0.0
1683919318221345100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,28.600000381469727,12.5,0.0,19318.6484375,0.0
1683919318270221400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,28.600000381469727,12.5,0.0,19318.658203125,0.0
1683919318270237400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,28.600000381469727,12.5,0.0,19318.66796875,0.0
1683919318270305600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,28.600000381469727,12.5,0.0,19318.6796875,0.0
1683919318270310300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,28.600000381469727,12.5,0.0,19318.689453125,0.0
1683919318270368500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,28.600000381469727,12.5,0.0,19318.69921875,0.0
1683919318321725600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,28.600000381469727,12.5,0.0,19318.708984375,0.0
1683919318321738700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,28.600000381469727,12.5,0.0,19318.71875,0.0
1683919318321742800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,0.0,11.100000381469727,0.0,19318.73046875,0.0
1683919318321753500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,0.0,11.100000381469727,0.0,19318.73828125,0.0
1683919318321779300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,0.0,11.100000381469727,0.0,19318.748046875,0.0
1683919318377695500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,0.0,11.100000381469727,0.0,19318.7578125,0.0
1683919318377719300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,0.0,11.100000381469727,0.0,19318.767578125,0.0
1683919318377731200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,0.0,11.100000381469727,0.0,19318.779296875,0.0
1683919318377738600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,0.0,11.100000381469727,0.0,19318.7890625,0.0
1683919318377768900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,0.0,11.100000381469727,0.0,19318.798828125,0.0
1683919318377794700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,0.0,11.100000381469727,0.0,19318.80859375,0.0
1683919318425228600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,0.0,11.100000381469727,0.0,19318.818359375,0.0
1683919318425241800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,16.700000762939453,19318.828125,0.0
1683919318425245500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,16.700000762939453,19318.837890625,0.0
1683919318425248800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,16.700000762939453,19318.84765625,0.0
1683919318425265500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,16.700000762939453,19318.859375,0.0
1683919318474580900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,16.700000762939453,19318.869140625,0.0
1683919318474599000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,16.700000762939453,19318.87890625,0.0
1683919318474612000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,16.700000762939453,19318.888671875,0.0
1683919318474631500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,16.700000762939453,19318.8984375,0.0
1683919318526805100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,16.700000762939453,19318.908203125,0.0
1683919318526818800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,16.700000762939453,19318.91796875,0.0
1683919318526885100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,20.0,0.0,19318.927734375,0.0
1683919318526898000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,20.0,0.0,19318.939453125,0.0
1683919318526957100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,20.0,0.0,19318.94921875,0.0
1683919318526962400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,20.0,0.0,19318.958984375,0.0
1683919318589594200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,20.0,0.0,19318.96875,0.0
1683919318589598100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,20.0,0.0,19318.978515625,0.0
1683919318589675900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,20.0,0.0,19318.98828125,0.0
1683919318589681900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,20.0,0.0,19318.998046875,0.0
1683919318589777200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,20.0,0.0,19319.0078125,0.0
1683919318589781900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,20.0,0.0,19319.01953125,0.0
1683919318641762500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.100000381469727,19319.029296875,0.0
1683919318641790600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.100000381469727,19319.0390625,0.0
1683919318641844200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.100000381469727,19319.048828125,0.0
1683919318641924700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.100000381469727,19319.05859375,0.0
1683919318641929600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.100000381469727,19319.068359375,0.0
1683919318689608600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.100000381469727,19319.078125,0.0
1683919318689627300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.100000381469727,19319.087890625,0.0
1683919318689654400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.100000381469727,19319.09765625,0.0
1683919318689735400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.100000381469727,19319.109375,0.0
1683919318689741400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.100000381469727,19319.119140625,0.0
1683919318741915200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000381469727,19319.12890625,0.0
1683919318741928200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000381469727,19319.138671875,0.0
1683919318741932100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000381469727,19319.1484375,0.0
1683919318741939000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000381469727,19319.158203125,0.0
1683919318741947000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000381469727,19319.16796875,0.0
1683919318789459200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000381469727,19319.177734375,0.0
1683919318789530100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000381469727,19319.189453125,0.0
1683919318789554700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000381469727,19319.19921875,0.0
1683919318789626900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000381469727,19319.208984375,0.0
1683919318789640900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000381469727,19319.220703125,0.0
1683919318838304100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,19319.228515625,0.0
1683919318838322200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,19319.23828125,0.0
1683919318838381900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,19319.248046875,0.0
1683919318838386900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,19319.2578125,0.0
1683919318838455000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,19319.267578125,0.0
1683919318890551500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,19319.279296875,0.0
1683919318890567400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,19319.2890625,0.0
1683919318890609700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,19319.298828125,0.0
1683919318890623400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,19319.30859375,0.0
1683919318890660800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,19319.318359375,0.0
1683919318941782800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,0.0,20.0,9.100000381469727,19319.328125,0.0
1683919318941799600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,0.0,20.0,9.100000381469727,19319.337890625,0.0
1683919318941875800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,0.0,20.0,9.100000381469727,19319.34765625,0.0
1683919318941882600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,0.0,20.0,9.100000381469727,19319.359375,0.0
1683919318941940500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,0.0,20.0,9.100000381469727,19319.369140625,0.0
1683919318989349200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,0.0,20.0,9.100000381469727,19319.37890625,0.0
1683919318989362700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,0.0,20.0,9.100000381469727,19319.388671875,0.0
1683919318989427900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,0.0,20.0,9.100000381469727,19319.3984375,0.0
1683919318989432200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,0.0,20.0,9.100000381469727,19319.408203125,0.0
1683919318989523500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,0.0,20.0,9.100000381469727,19319.41796875,0.0
1683919319041101000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,0.0,19319.427734375,0.0
1683919319041117100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,0.0,19319.4375,0.0
1683919319041167000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,0.0,19319.44921875,0.0
1683919319041173400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,0.0,19319.458984375,0.0
1683919319041243200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,0.0,19319.46875,0.0
1683919319091701300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,0.0,19319.478515625,0.0
1683919319091713900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,0.0,19319.48828125,0.0
1683919319091796900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,0.0,19319.5078125,0.0
1683919319091809000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,0.0,19319.5078125,0.0
1683919319091895700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,0.0,19319.51953125,0.0
1683919319145607800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,14.300000190734863,0.0,19319.529296875,0.0
1683919319145613200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,14.300000190734863,0.0,19319.5390625,0.0
1683919319145669500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,14.300000190734863,0.0,19319.55078125,0.0
1683919319145722900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,14.300000190734863,0.0,19319.55859375,0.0
1683919319145733800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,14.300000190734863,0.0,19319.568359375,0.0
1683919319145807100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,14.300000190734863,0.0,19319.578125,0.0
1683919319193650500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,14.300000190734863,0.0,19319.587890625,0.0
1683919319193663100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,14.300000190734863,0.0,19319.59765625,0.0
1683919319193721400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,14.300000190734863,0.0,19319.609375,0.0
1683919319193725700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,14.300000190734863,0.0,19319.619140625,0.0
1683919319241749700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,50.0,14.300000190734863,0.0,19319.62890625,0.0
1683919319241754300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,33.29999923706055,57.099998474121094,33.29999923706055,9.100000381469727,19319.638671875,0.0
1683919319241811500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,33.29999923706055,57.099998474121094,33.29999923706055,9.100000381469727,19319.6484375,0.0
1683919319241880100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,33.29999923706055,57.099998474121094,33.29999923706055,9.100000381469727,19319.658203125,0.0
1683919319241892900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,33.29999923706055,57.099998474121094,33.29999923706055,9.100000381469727,19319.66796875,0.0
1683919319293780100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,33.29999923706055,57.099998474121094,33.29999923706055,9.100000381469727,19319.677734375,0.0
1683919319293796600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,33.29999923706055,57.099998474121094,33.29999923706055,9.100000381469727,19319.689453125,0.0
1683919319293844700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,33.29999923706055,57.099998474121094,33.29999923706055,9.100000381469727,19319.69921875,0.0
1683919319293850100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,33.29999923706055,57.099998474121094,33.29999923706055,9.100000381469727,19319.708984375,0.0
1683919319293942600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,33.29999923706055,57.099998474121094,33.29999923706055,9.100000381469727,19319.71875,0.0
1683919319341393100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,33.29999923706055,57.099998474121094,33.29999923706055,9.100000381469727,19319.728515625,0.0
1683919319341408100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19319.73828125,0.0
1683919319341479700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19319.748046875,0.0
1683919319341485600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19319.7578125,0.0
1683919319341554100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19319.767578125,0.0
1683919319393812300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19319.779296875,0.0
1683919319393879300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19319.7890625,0.0
1683919319393891900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19319.798828125,0.0
1683919319393910400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19319.80859375,0.0
1683919319393965500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19319.818359375,0.0
1683919319446825100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19319.828125,0.0
1683919319446839200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,16.700000762939453,12.5,9.100000381469727,19319.837890625,0.0
1683919319446853300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,16.700000762939453,12.5,9.100000381469727,19319.84765625,0.0
1683919319446916500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,16.700000762939453,12.5,9.100000381469727,19319.859375,0.0
1683919319447006700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,16.700000762939453,12.5,9.100000381469727,19319.869140625,0.0
1683919319499727500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,16.700000762939453,12.5,9.100000381469727,19319.87890625,0.0
1683919319499742000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,16.700000762939453,12.5,9.100000381469727,19319.888671875,0.0
1683919319499746200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,16.700000762939453,12.5,9.100000381469727,19319.8984375,0.0
1683919319499834100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,16.700000762939453,12.5,9.100000381469727,19319.908203125,0.0
1683919319499844100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,16.700000762939453,12.5,9.100000381469727,19319.91796875,0.0
1683919319499875100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,16.700000762939453,12.5,9.100000381469727,19319.927734375,0.0
1683919319557924900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,19319.9375,0.0
1683919319557940800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,19319.94921875,0.0
1683919319557971300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,19319.958984375,0.0
