%time,Acceleration in X,Acceleration in Y,Acceleration in Y,Angular Velocity in X,Angular Velocity in Y,Angular Velocity in Z,field.state,field.swing_time,Time in ms
1.68E+18,-0.937011719,-0.320068359,-0.120361328,-0.358778626,0.175572519,1.358778626,0,0,7430.490112
1.68E+18,-0.925292969,-0.323730469,-0.108398438,-0.305343511,0.221374046,1.65648855,0,0,7430.490112
1.68E+18,-0.93359375,-0.339599609,-0.071289063,-0.404580153,0.175572519,2.022900763,0,0,7430.490112
1.68E+18,-0.933837891,-0.33203125,-0.043457031,-0.534351145,0.20610687,2.34351145,0,0,7489.890048
1.68E+18,-0.937011719,-0.282470703,-0.004394531,-0.549618321,0.229007634,2.488549618,0,0,7489.910016
1.68E+18,-0.939697266,-0.234130859,0.044921875,-0.358778626,0.320610687,2.557251908,0,0,7489.92
1.68E+18,-0.952392578,-0.185058594,0.058105469,-0.022900763,0.435114504,2.603053435,0,0,7489.929984
1.68E+18,-0.940673828,-0.190185547,0.059082031,0.221374046,0.557251908,2.572519084,0,0,7489.990144
1.68E+18,-0.935302734,-0.194824219,0.062255859,0.267175573,0.664122137,2.427480916,0,0,7490.040064
1.68E+18,-0.935546875,-0.153320313,0.052978516,0.267175573,0.755725191,2.221374046,0,0,7490.050048
1.68E+18,-0.947509766,-0.093994141,0.04296875,0.320610687,0.832061069,2.083969466,0,0,7540.48
1.68E+18,-0.948730469,-0.072265625,0.016601563,0.297709924,0.900763359,1.839694656,0,0,7540.499968
1.68E+18,-0.940917969,-0.101806641,-0.012451172,0.053435115,0.893129771,1.610687023,0,0,7540.509952
1.68E+18,-0.942382813,-0.105224609,-0.025634766,-0.198473282,0.870229008,1.404580153,0,0,7540.509952
1.68E+18,-0.959228516,-0.091064453,-0.054443359,-0.34351145,0.893129771,1.152671756,0,0,7599.739904
1.68E+18,-0.950439453,-0.079101563,-0.052001953,-0.480916031,0.86259542,0.923664122,0,0,7599.750144
1.68E+18,-0.952880859,-0.107666016,-0.055419922,-0.580152672,0.854961832,0.72519084,0,0,7599.780096
1.68E+18,-0.942138672,-0.132324219,-0.079101563,-0.633587786,0.870229008,0.557251908,0,0,7599.79008
1.68E+18,-0.940429688,-0.147949219,-0.09375,-0.633587786,0.885496183,0.442748092,0,0,7599.830016
1.68E+18,-0.941894531,-0.162841797,-0.091796875,-0.580152672,0.93129771,0.366412214,0,0,7599.859968
1.68E+18,-0.943603516,-0.171630859,-0.085449219,-0.480916031,0.984732824,0.335877863,0,0,7599.879936
1.68E+18,-0.948974609,-0.169433594,-0.075439453,-0.34351145,1.007633588,0.366412214,0,0,7657.910016
1.68E+18,-0.956787109,-0.204589844,-0.062744141,-0.213740458,0.938931298,0.480916031,0,0,7657.929984
1.68E+18,-0.951416016,-0.223388672,-0.091064453,-0.122137405,0.816793893,0.603053435,0,0,7657.929984
1.68E+18,-0.946289063,-0.236083984,-0.084472656,-0.106870229,0.664122137,0.709923664,0,0,7657.939968
1.68E+18,-0.961669922,-0.223632813,-0.090332031,-0.045801527,0.564885496,0.809160305,0,0,7708.740096
1.68E+18,-0.952148438,-0.197265625,-0.105224609,0.038167939,0.419847328,0.900763359,0,0,7708.760064
1.68E+18,-0.943115234,-0.178466797,-0.111816406,0.083969466,0.351145038,0.885496183,0,0,7708.770048
1.68E+18,-0.94140625,-0.181152344,-0.122070313,0.030534351,0.320610687,0.877862595,0,0,7708.8
1.68E+18,-0.944091797,-0.157226563,-0.117431641,-0.045801527,0.34351145,0.847328244,0,0,7708.8
1.68E+18,-0.952880859,-0.1484375,-0.101806641,-0.13740458,0.41221374,0.801526718,0,0,7708.829952
1.68E+18,-0.963378906,-0.15625,-0.0546875,-0.190839695,0.435114504,0.86259542,0,0,7756.310016
1.68E+18,-0.970214844,-0.153076172,-0.052246094,-0.167938931,0.450381679,0.877862595,0,0,7756.410112
1.68E+18,-0.957519531,-0.145996094,-0.045898438,-0.152671756,0.435114504,0.86259542,0,0,7756.43008
1.68E+18,-0.948242188,-0.123535156,-0.054931641,-0.129770992,0.335877863,0.79389313,0,0,7756.450048
1.68E+18,-0.943359375,-0.1171875,-0.056396484,-0.053435115,0.335877863,0.65648855,0,0,7756.460032
1.68E+18,-0.937988281,-0.134521484,-0.067626953,-0.122137405,0.351145038,0.503816794,0,0,7803.079936
1.68E+18,-0.940429688,-0.125732422,-0.080810547,-0.145038168,0.404580153,0.374045802,0,0,7803.08992
1.68E+18,-0.938476563,-0.134765625,-0.082275391,-0.175572519,0.358778626,0.259541985,0,0,7803.110144
1.68E+18,-0.923095703,-0.128173828,-0.089111328,-0.152671756,0.34351145,0.129770992,0,0,7803.120128
1.68E+18,-0.938964844,-0.131347656,-0.091308594,-0.27480916,0.320610687,0.061068702,0,0,7803.180032
1.68E+18,-0.947509766,-0.147460938,-0.089599609,-0.282442748,0.282442748,0.061068702,0,0,7850.56
1.68E+18,-0.944091797,-0.15625,-0.089355469,-0.328244275,0.282442748,0.061068702,0,0,7850.569984
1.68E+18,-0.948242188,-0.175048828,-0.092285156,-0.427480916,0.305343511,0.030534351,0,0,7850.619904
1.68E+18,-0.947753906,-0.155029297,-0.085449219,-0.404580153,0.305343511,0.061068702,0,0,7850.619904
1.68E+18,-0.949462891,-0.163818359,-0.094726563,-0.320610687,0.335877863,0.061068702,0,0,7850.680064
1.68E+18,-0.944335938,-0.168945313,-0.083007813,-0.27480916,0.335877863,0.076335878,0,0,7910.390016
1.68E+18,-0.942382813,-0.18359375,-0.076904297,-0.244274809,0.328244275,0.091603053,0,0,7910.409984
1.68E+18,-0.942871094,-0.173095703,-0.083984375,-0.190839695,0.297709924,0.122137405,0,0,7910.429952
1.68E+18,-0.951660156,-0.164550781,-0.076416016,-0.160305344,0.259541985,0.160305344,0,0,7910.439936
1.68E+18,-0.946533203,-0.158447266,-0.077148438,-0.129770992,0.267175573,0.183206107,0,0,7910.51008
1.68E+18,-0.946289063,-0.161132813,-0.080810547,-0.152671756,0.244274809,0.190839695,0,0,7956.140032
1.68E+18,-0.950683594,-0.182128906,-0.089355469,-0.236641221,0.229007634,0.122137405,0,0,7956.16
1.68E+18,-0.940185547,-0.136474609,-0.076171875,-0.167938931,0.198473282,0.06870229,0,0,7956.169984
1.68E+18,-0.944824219,-0.107666016,-0.090576172,-0.122137405,0.236641221,-0.022900763,0,0,7956.189952
1.68E+18,-0.943847656,-0.114746094,-0.101806641,-0.106870229,0.244274809,-0.13740458,0,0,7956.199936
1.68E+18,-0.938964844,-0.116210938,-0.106445313,-0.175572519,0.259541985,-0.198473282,0,0,8007.079936
1.68E+18,-0.944335938,-0.138916016,-0.109375,-0.251908397,0.297709924,-0.244274809,0,0,8007.099904
1.68E+18,-0.947753906,-0.153564453,-0.103759766,-0.259541985,0.27480916,-0.259541985,0,0,8007.120128
1.68E+18,-0.944091797,-0.145263672,-0.108642578,-0.244274809,0.190839695,-0.267175573,0,0,8007.140096
1.68E+18,-0.947998047,-0.157470703,-0.094482422,-0.229007634,0.190839695,-0.27480916,0,0,8007.160064
1.68E+18,-0.947265625,-0.169677734,-0.093261719,-0.229007634,0.198473282,-0.251908397,0,0,8056.780032
1.68E+18,-0.951904297,-0.183349609,-0.100830078,-0.190839695,0.175572519,-0.198473282,0,0,8056.790016
1.68E+18,-0.950927734,-0.183105469,-0.109375,-0.13740458,0.152671756,-0.122137405,0,0,8056.8
1.68E+18,-0.946289063,-0.189208984,-0.099121094,-0.099236641,0.175572519,-0.083969466,0,0,8056.8
1.68E+18,-0.955078125,-0.178710938,-0.096435547,-0.083969466,0.129770992,0.007633588,0,0,8056.809984
1.68E+18,-0.954589844,-0.168701172,-0.105957031,-0.045801527,0.076335878,0.007633588,0,0,8117.939968
1.68E+18,-0.951416016,-0.142089844,-0.093994141,-0.007633588,0.06870229,0.022900763,0,0,8117.96992
1.68E+18,-0.956298828,-0.160644531,-0.0859375,-0.061068702,0.053435115,0.038167939,0,0,8118.000128
1.68E+18,-0.950927734,-0.153076172,-0.097167969,-0.114503817,0.030534351,0.038167939,0,0,8118.010112
1.68E+18,-0.944824219,-0.142333984,-0.096191406,-0.145038168,0,0,0,0,8118.020096
1.68E+18,-0.950683594,-0.1328125,-0.107910156,-0.160305344,-0.038167939,-0.038167939,0,0,8118.040064
1.68E+18,-0.953125,-0.132080078,-0.105224609,-0.145038168,-0.053435115,-0.099236641,0,0,8187.160064
1.68E+18,-0.950683594,-0.133789063,-0.115722656,-0.145038168,-0.061068702,-0.160305344,0,0,8187.190016
1.68E+18,-0.946777344,-0.143798828,-0.117431641,-0.167938931,-0.099236641,-0.167938931,0,0,8187.219968
1.68E+18,-0.948730469,-0.150634766,-0.109130859,-0.213740458,-0.106870229,-0.198473282,0,0,8187.229952
1.68E+18,-0.948486328,-0.156005859,-0.115966797,-0.236641221,-0.122137405,-0.221374046,0,0,8187.259904
1.68E+18,-0.947265625,-0.149169922,-0.09765625,-0.27480916,-0.129770992,-0.251908397,0,0,8187.270144
1.68E+18,-0.948486328,-0.141601563,-0.100830078,-0.183206107,-0.175572519,-0.259541985,0,0,8187.300096
1.68E+18,-0.945800781,-0.149169922,-0.100341797,-0.20610687,-0.160305344,-0.290076336,0,0,8240.260096
1.68E+18,-0.9453125,-0.147705078,-0.104980469,-0.160305344,-0.167938931,-0.305343511,0,0,8240.280064
1.68E+18,-0.950195313,-0.158447266,-0.103759766,-0.167938931,-0.145038168,-0.312977099,0,0,8240.32
1.68E+18,-0.947265625,-0.152832031,-0.106201172,-0.145038168,-0.122137405,-0.351145038,0,0,8240.339968
1.68E+18,-0.956054688,-0.150634766,-0.094970703,-0.129770992,-0.160305344,-0.358778626,0,0,8240.36992
1.68E+18,-0.948242188,-0.1484375,-0.084228516,-0.167938931,-0.167938931,-0.374045802,0,0,8240.36992
1.68E+18,-0.95703125,-0.155517578,-0.088378906,-0.167938931,-0.152671756,-0.381679389,0,0,8286.370048
1.68E+18,-0.946044922,-0.153564453,-0.086669922,-0.183206107,-0.183206107,-0.396946565,0,0,8286.380032
1.68E+18,-0.947998047,-0.147216797,-0.094238281,-0.175572519,-0.183206107,-0.396946565,0,0,8286.409984
1.68E+18,-0.946289063,-0.148925781,-0.086914063,-0.129770992,-0.183206107,-0.450381679,0,0,8286.409984
1.68E+18,-0.967285156,-0.154296875,-0.104492188,-0.106870229,-0.160305344,-0.480916031,0,0,8332.659968
1.68E+18,-0.939453125,-0.157226563,-0.098388672,-0.083969466,-0.145038168,-0.511450382,0,0,8332.68992
1.68E+18,-0.948242188,-0.153320313,-0.096923828,-0.091603053,-0.167938931,-0.526717557,0,0,8332.730112
1.68E+18,-0.947753906,-0.148681641,-0.103759766,-0.083969466,-0.198473282,-0.58778626,0,0,8332.740096
1.68E+18,-0.9453125,-0.153564453,-0.112548828,-0.076335878,-0.244274809,-0.603053435,0,0,8332.760064
1.68E+18,-0.948486328,-0.142822266,-0.112304688,-0.106870229,-0.282442748,-0.633587786,0,0,8382.76992
1.68E+18,-0.947265625,-0.159179688,-0.116699219,-0.167938931,-0.328244275,-0.625954198,0,0,8382.779904
1.68E+18,-0.938964844,-0.166259766,-0.106445313,-0.198473282,-0.358778626,-0.633587786,0,0,8382.800128
1.68E+18,-0.947753906,-0.175048828,-0.109130859,-0.213740458,-0.381679389,-0.595419847,0,0,8382.820096
1.68E+18,-0.944091797,-0.175292969,-0.099609375,-0.259541985,-0.366412214,-0.549618321,0,0,8382.840064
