%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time,
1.67608E+18,-0.912841797,-0.018554688,-0.169189453,7.282442748,0.030534351,7.969465649,0,0,7309.50016
1.67608E+18,-0.918457031,-0.252685547,-0.020996094,2.564885496,-1.114503817,7.748091603,0,0,7309.530112
1.67608E+18,-0.887939453,-0.162109375,-0.021728516,-1.717557252,-2.145038168,8.007633588,0,0,7309.530112
1.67608E+18,-0.881103516,-0.080810547,0.144042969,-4.801526718,-3.183206107,7.679389313,0,0,7309.540096
1.67608E+18,-0.935546875,0.106445313,0.321533203,-6.404580153,-3.335877863,6.938931298,0,0,7309.540096
1.67608E+18,-1.006347656,0.095214844,0.298095703,-5.778625954,-2.473282443,6.007633588,0,0,7309.55008
1.67608E+18,-0.968017578,-0.053222656,0.292480469,-4.450381679,-1.603053435,4.740458015,0,0,7309.6
1.67608E+18,-0.900390625,-0.123291016,0.191894531,-2.335877863,-1.167938931,3.671755725,0,0,7360.280064
1.67608E+18,-0.957519531,-0.105712891,0.125488281,0.267175573,-0.717557252,3.511450382,0,0,7360.300032
1.67608E+18,-0.917724609,-0.324462891,0.120605469,1.610687023,-0.458015267,3.969465649,0,0,7360.33024
1.67608E+18,-0.927490234,-0.487304688,0.019287109,1.72519084,-0.190839695,4.854961832,0,0,7360.33024
1.67608E+18,-0.918457031,-0.502441406,-0.032714844,1.190839695,-0.076335878,5.908396947,0,0,7360.360192
1.67608E+18,-0.942138672,-0.474853516,-0.154541016,0.122137405,0.27480916,6.58778626,0,0,7410.57024
1.67608E+18,-1.007080078,-0.2890625,-0.186035156,-0.259541985,0.770992366,7.183206107,0,0,7410.590208
1.67608E+18,-1.008300781,-0.124023438,-0.161865234,0.305343511,1.190839695,7.854961832,0,0,7410.600192
1.67608E+18,-0.782714844,-0.198242188,-0.170166016,0.106870229,0.954198473,7.786259542,0,0,7410.610176
1.67608E+18,-0.834960938,-0.30078125,-0.144042969,-0.106870229,0.404580153,7.442748092,0,0,7410.640128
1.67608E+18,-0.919921875,-0.301757813,0.017089844,0.511450382,0.366412214,7.847328244,0,0,7467.660032
1.67608E+18,-0.959960938,-0.211181641,0.122070313,0.717557252,0.496183206,8.427480916,0,0,7467.689984
1.67608E+18,-0.9609375,-0.090332031,0.036865234,1.519083969,0.694656489,8.816793893,0,0,7467.700224
1.67608E+18,-0.906738281,-0.217773438,0.071044922,1.58778626,0.717557252,8.938931298,0,0,7467.720192
1.67608E+18,-0.950439453,-0.112792969,0.037597656,1.709923664,0.93129771,8.992366412,0,0,7467.760128
1.67608E+18,-0.916015625,-0.074462891,-0.017089844,1.847328244,1.007633588,9,0,0,7514.30016
1.67608E+18,-0.950683594,0.030517578,-0.021728516,2,1.099236641,8.908396947,0,0,7514.330112
1.67608E+18,-0.944824219,0.023681641,-0.048095703,1.984732824,1.106870229,8.832061069,0,0,7514.340096
1.67608E+18,-0.930419922,-0.027099609,-0.099609375,1.717557252,1.160305344,8.763358779,0,0,7514.35008
1.67608E+18,-0.934570313,-0.044677734,-0.129150391,1.427480916,1.13740458,8.671755725,0,0,7514.390016
1.67608E+18,-0.974365234,0.027099609,-0.129150391,1.27480916,1.122137405,8.610687023,0,0,7561.170176
1.67608E+18,-0.96875,0.001464844,-0.137207031,0.946564885,1.20610687,8.770992366,0,0,7561.190144
1.67608E+18,-0.947998047,-0.152587891,-0.117675781,0.41221374,1.297709924,9.038167939,0,0,7561.200128
1.67608E+18,-0.971435547,-0.1640625,-0.089355469,0.152671756,1.442748092,9.58778626,0,0,7561.220096
1.67608E+18,-0.976806641,-0.222900391,-0.059814453,-0.114503817,1.519083969,10.22900763,0,0,7561.260032
1.67608E+18,-0.980224609,-0.174316406,-0.003417969,0.20610687,1.526717557,10.90076336,0,0,7609.129984
1.67608E+18,-1.012939453,-0.2109375,0.032226563,0.58778626,1.603053435,11.54198473,0,0,7609.200128
1.67608E+18,-1.018066406,-0.263427734,0.022949219,1.053435115,1.740458015,12.28244275,0,0,7609.240064
1.67608E+18,-1.03125,-0.228759766,0.016845703,1.610687023,1.778625954,12.89312977,0,0,7609.240064
1.67608E+18,-1.022460938,-0.188964844,0.012939453,2.305343511,1.755725191,13.3740458,0,0,7655.350016
1.67608E+18,-1.101074219,0.082519531,0.0859375,4.061068702,1.717557252,13.91603053,0,0,7655.350016
1.67608E+18,-1.370361328,-0.273193359,0.126953125,4.58778626,2.389312977,14.46564885,0,0,7655.37024
1.67608E+18,-1.240722656,-0.538085938,0.012451172,3.465648855,2.732824427,15.3129771,0,0,7655.390208
1.67608E+18,-1.302734375,-0.395019531,-0.125244141,3.122137405,2.86259542,16.1221374,0,0,7655.450112
1.67608E+18,-1.319091797,-0.603027344,-0.065917969,2.427480916,3.045801527,17.51908397,0,0,7702.160128
1.67608E+18,-1.442138672,-0.733398438,-0.068847656,1.839694656,3.305343511,18.69465649,0,0,7702.180096
1.67608E+18,-1.441162109,-0.84375,-0.111083984,0.954198473,3.465648855,20.27480916,0,0,7702.19008
1.67608E+18,-1.424072266,-0.786376953,-0.122558594,0.267175573,3.580152672,21.83206107,0,0,7702.19008
1.67608E+18,-1.441162109,-0.752197266,-0.080566406,-0.091603053,3.801526718,23.15267176,0,0,7702.210048
1.67608E+18,-1.475097656,-0.764892578,-0.021728516,-0.251908397,4.152671756,24.17557252,0,0,7750.760192
1.67608E+18,-1.383056641,-0.578857422,-0.006103516,0,4.702290076,25.25954198,0,0,7750.770176
1.67608E+18,-1.483642578,-0.232177734,0.055175781,1.175572519,4.557251908,25.99236641,0,0,7750.78016
1.67608E+18,-1.434082031,-0.157470703,0.057128906,2.183206107,4.198473282,26.19083969,0,0,7750.83008
1.67608E+18,-1.443359375,0.080322266,-0.007568359,3.511450382,3.816793893,25.88549618,0,0,7750.840064
1.67608E+18,-1.364013672,0.024902344,-0.072265625,4.27480916,3.099236641,25.19847328,0,0,7807.610112
1.67608E+18,-1.212646484,0.123046875,-0.132080078,5.076335878,2.312977099,24.36641221,0,0,7807.63008
1.67608E+18,-1.045410156,0.181884766,-0.174316406,6.091603053,1.603053435,23.40458015,0,0,7807.63008
1.67608E+18,-0.975585938,0.444091797,-0.263183594,8.099236641,1.022900763,22.80152672,0,0,7807.640064
1.67608E+18,-1.029296875,0.825439453,-0.309570313,10.51908397,0.503816794,21.6259542,0,0,7807.660032
1.67608E+18,-1.189697266,1.575683594,-0.117675781,11.92366412,0.564885496,18,0,0,7853.530112
1.67608E+18,-1.134765625,0.112304688,0.0390625,8.282442748,0.389312977,10.25954198,0,0,7853.560064
1.67608E+18,-0.707763672,-1.104003906,-0.140136719,2.190839695,-1.030534351,13.04580153,0,0,7853.580032
1.67608E+18,-1.165283203,1.999938965,-0.598144531,14.48091603,-0.450381679,9.221374046,0,0,7853.6
1.67608E+18,-1.123779297,-0.377441406,0.284912109,2.900763359,0.290076336,0.045801527,0,0,7853.6
1.67608E+18,-0.690917969,-0.080322266,-0.407226563,-1.297709924,1.061068702,-2.458015267,0,0,7903.410176
1.67608E+18,-0.435791016,0.190917969,-0.399414063,-0.580152672,0.72519084,-3.030534351,0,0,7903.440128
1.67608E+18,-0.37109375,-0.376464844,-0.097412109,-4.908396947,0.175572519,-5.061068702,0,0,7903.47008
1.67608E+18,-0.312011719,-0.044921875,-0.495117188,-4.748091603,0.511450382,-5.770992366,0,0,7903.490048
1.67608E+18,-0.24609375,0.085205078,-0.311767578,-4.396946565,-0.938931298,-7.450381679,0,0,7962.150144
1.67608E+18,-0.324707031,0.287597656,-0.274902344,-4.816793893,-1.809160305,-9.290076336,0,0,7962.170112
1.67608E+18,-0.386474609,0.372558594,-0.332763672,-4.687022901,-2.381679389,-11.69465649,0,0,7962.180096
1.67608E+18,-0.461914063,0.464355469,-0.296142578,-4.129770992,-2.801526718,-13.96946565,0,0,7962.180096
1.67608E+18,-0.559814453,0.426025391,-0.206298828,-3.702290076,-2.786259542,-16.48091603,0,0,7962.19008
1.67608E+18,-0.62109375,0.448242188,-0.213623047,-3.099236641,-2.41221374,-19.11450382,0,0,7962.220032
1.67608E+18,-0.645751953,0.416503906,-0.193115234,-2.748091603,-2.129770992,-21.32824427,0,0,7962.230016
1.67608E+18,-0.629150391,0.37109375,-0.174316406,-2.648854962,-1.977099237,-23.4351145,0,0,8007.95008
1.67608E+18,-0.606689453,0.342041016,-0.191650391,-2.458015267,-3.908396947,-25.19083969,0,0,8007.960064
1.67608E+18,-0.584716797,0.3125,-0.172607422,-2.167938931,-1.984732824,-26.7480916,0,0,8008.020224
1.67608E+18,-0.560791016,0.283691406,-0.185058594,-3.900763359,-1.969465649,-28.30534351,0,0,8008.040192
1.67608E+18,-0.557861328,0.263671875,-0.208740234,-1.702290076,-2,-29.15267176,0,0,8052.680192
1.67608E+18,-0.524169922,0.392089844,-0.218261719,-1.06870229,-2.312977099,-30.72519084,0,0,8052.70016
1.67608E+18,-0.483642578,0.274902344,-0.223632813,-0.854961832,-2.870229008,-31.72519084,0,0,8052.730112
1.67608E+18,-0.520751953,0.284423828,-0.270019531,-0.221374046,-3.465648855,-32.79389313,0,0,8052.840192
1.67608E+18,-0.560791016,0.27734375,-0.256835938,0.160305344,-4.053435115,-33.74045802,0,0,8052.850176
1.67608E+18,-0.597900391,0.158935547,-0.243408203,0.534351145,-4.778625954,-34.55725191,0,0,8097.55008
1.67608E+18,-0.573974609,0.099121094,-0.258056641,0.58778626,-5.511450382,-35.33587786,0,0,8097.560064
1.67608E+18,-0.653564453,0.173828125,-0.261962891,1.038167939,-6.229007634,-35.94656489,0,0,8097.570048
1.67608E+18,-0.704589844,0.140869141,-0.23828125,1.053435115,-7,-36.45038168,0,0,8097.71008
1.67608E+18,-0.741699219,0.172851563,-0.232666016,1.427480916,-7.633587786,-36.74045802,0,0,8146.330112
1.67608E+18,-0.789550781,0.163818359,-0.208007813,1.839694656,-8.213740458,-36.92366412,0,0,8146.390016
1.67608E+18,-0.81640625,0.105957031,-0.161132813,2.244274809,-8.541984733,-36.73282443,0,0,8146.4
1.67608E+18,-0.865478516,0.053222656,-0.153320313,2.755725191,-8.694656489,-36.15267176,0,0,8146.4
1.67608E+18,-0.968017578,-0.026367188,-0.157226563,3.007633588,-8.893129771,-35.3740458,0,0,8146.420224
1.67608E+18,-1.162353516,-0.015869141,-0.139160156,3.534351145,-9.160305344,-34.49618321,0,0,8194.070016
1.67608E+18,-1.338378906,-0.053466797,-0.115966797,3.442748092,-9.091603053,-33.27480916,0,0,8194.089984
1.67608E+18,-1.481933594,-0.124511719,-0.048828125,3.022900763,-8.839694656,-31.99236641,0,0,8194.110208
1.67608E+18,-1.604980469,-0.239746094,0.002929688,1.893129771,-8.099236641,-30.32824427,0,0,8194.120192
1.67608E+18,2,-0.585693359,0.102783203,-0.893129771,-7.122137405,-27.78625954,0,0,8194.14016
1.67608E+18,-1.669189453,-0.138183594,-0.071533203,-2.06870229,-5.961832061,-23.84732824,0,0,8241.580032
1.67608E+18,-1.478271484,0.059082031,-0.133300781,-2.732824427,-4.572519084,-20.88549618,0,0,8241.6
1.67608E+18,-1.106689453,-0.218017578,-0.135009766,-4.885496183,-4.694656489,-19.2519084,0,0,8241.61024
1.67608E+18,-1.151611328,0.099121094,-0.283447266,-5.13740458,-5.129770992,-13.55725191,0,0,8241.620224
1.67608E+18,-1.124023438,0.114746094,-0.258300781,-5.557251908,-5.20610687,-9.526717557,0,0,8241.630208
1.67608E+18,-1.171875,0.424316406,-0.343017578,-5.503816794,-3.694656489,-9.404580153,0,0,8286.88
1.67608E+18,-0.866455078,-1.697265625,0.105712891,-15.29007634,-4.473282443,-5.664122137,0,0,8286.900224
1.67608E+18,-0.445556641,-0.229248047,-0.405517578,-11.95419847,-4.809160305,-0.564885496,0,0,8286.920192
1.67608E+18,-0.991943359,0.362548828,-0.020996094,-10.76335878,-4.740458015,2.648854962,0,0,8286.950144
1.67608E+18,-1.464111328,-0.203857422,0.179199219,-15.02290076,-4.900763359,3.045801527,0,0,8337.060096
1.67608E+18,2,-0.622314453,0.381835938,-17.14503817,-3.053435115,5.41221374,0,0,8337.080064
1.67608E+18,2,1.999938965,0.807128906,-9.801526718,-2.541984733,19.32061069,0,0,8337.090048
1.67608E+18,2,1.997802734,1.314208984,-6.213740458,8.732824427,16.8778626,0,0,8337.090048
1.67608E+18,2,0.800048828,-0.131103516,-2.435114504,7.290076336,17.90076336,0,0,8337.100032
1.67608E+18,-1.026611328,0.892822266,-0.075439453,7.076335878,2.595419847,14.41984733,0,0,8393.830144
1.67608E+18,-0.896728516,-0.248535156,0.164794922,11.67175573,0.778625954,12.64885496,0,0,8393.87008
1.67608E+18,-0.312255859,-1.354003906,0.080810547,11.45038168,0.366412214,12.72519084,0,0,8393.910016
1.67608E+18,-0.9140625,-0.397949219,-0.534423828,13.09160305,2.076335878,12.93129771,0,0,8393.92
1.67608E+18,-0.876464844,0.012207031,-0.786621094,15.36641221,3.877862595,12.89312977,0,0,8393.92
1.67608E+18,-0.964355469,0.286621094,-0.741943359,17.1221374,4.992366412,11.91603053,0,0,8393.950208
1.67608E+18,-0.996337891,0.367675781,-0.665527344,18.19847328,4.984732824,10.64122137,0,0,8439.720192
1.67608E+18,-1.090332031,0.258300781,-0.4609375,18.8778626,4.564885496,9.824427481,0,0,8439.750144
1.67608E+18,-1.015136719,0.120361328,-0.215332031,17.94656489,3.610687023,9.351145038,0,0,8439.750144
1.67608E+18,-0.995361328,0.031982422,-0.072509766,17.3129771,2.679389313,8.854961832,0,0,8439.780096
1.67608E+18,-0.93359375,-0.033935547,-0.011230469,13.40458015,1.870229008,8.190839695,0,0,8439.79008
1.67608E+18,-0.920166016,-0.151367188,0.065429688,6.618320611,1.145038168,7.72519084,0,0,8485.880064
1.67608E+18,-0.901367188,-0.239990234,0.106201172,1.34351145,0.41221374,7.473282443,0,0,8485.890048
1.67608E+18,-0.925292969,-0.151611328,0.143554688,-2.93129771,-0.030534351,7.267175573,0,0,8485.900032
1.67608E+18,-0.990234375,0.104980469,0.206542969,-4.694656489,0.106870229,6.816793893,0,0,8485.940224
1.67608E+18,-0.796875,0.07421875,0.364501953,-5.740458015,1.938931298,6.114503817,0,0,8532.950016
1.67608E+18,-0.915039063,0.013183594,0.291015625,-5.290076336,-0.145038168,4.908396947,0,0,8532.950016
1.67608E+18,-1.109130859,-0.056884766,0.301269531,-3.20610687,0.511450382,3.648854962,0,0,8532.980224
1.67608E+18,-1.005615234,-0.179931641,0.282714844,-1.984732824,1.167938931,2.900763359,0,0,8533.040128
1.67608E+18,-1.003417969,-0.031982422,0.086425781,-0.198473282,2.076335878,2.519083969,0,0,8533.050112
1.67608E+18,-0.941650391,-0.203857422,-0.033447266,0.748091603,2.564885496,2.465648855,0,0,8593.000192
1.67608E+18,-0.897460938,-0.407714844,-0.172363281,0.259541985,2.549618321,2.839694656,0,0,8593.030144
1.67608E+18,-0.89453125,-0.459472656,-0.233886719,-0.641221374,2.290076336,3.664122137,0,0,8593.060096
1.67608E+18,-0.899414063,-0.434570313,-0.241455078,-1.86259542,1.839694656,4.34351145,0,0,8593.07008
1.67608E+18,-0.946533203,-0.271972656,-0.250244141,-2.267175573,1.564885496,4.832061069,0,0,8593.12
1.67608E+18,-0.939697266,-0.239501953,-0.173339844,-2.038167939,1.366412214,4.946564885,0,0,8593.129984
1.67608E+18,-0.933105469,-0.206298828,-0.176757813,-1.282442748,1.419847328,5.106870229,0,0,8639.650048
1.67608E+18,-0.916992188,-0.285400391,-0.106689453,-0.259541985,1.519083969,5.366412214,0,0,8639.670016
1.67608E+18,-0.914794922,-0.354736328,-0.104492188,0.328244275,1.65648855,5.503816794,0,0,8639.68
1.67608E+18,-0.934814453,-0.292724609,-0.048583984,0.770992366,1.671755725,5.648854962,0,0,8639.69024
1.67608E+18,-0.960449219,-0.160888672,-0.034667969,1.145038168,1.748091603,5.946564885,0,0,8639.710208
1.67608E+18,-0.956542969,-0.152099609,-0.037353516,1.312977099,1.870229008,6.290076336,0,0,8686.950144
1.67608E+18,-1.040527344,-0.154541016,-0.06640625,1.198473282,2.213740458,6.824427481,0,0,8686.960128
1.67608E+18,-0.963867188,-0.178466797,-0.090576172,0.763358779,2.175572519,7.167938931,0,0,8686.960128
1.67608E+18,-0.737548828,-0.1875,-0.072998047,-0.717557252,1.435114504,6.541984733,0,0,8686.970112
1.67608E+18,-0.946533203,0.071533203,-0.042724609,-0.389312977,1.396946565,5.946564885,0,0,8737.880064
1.67608E+18,-0.939941406,0.041503906,0.137451172,0.167938931,1.427480916,5.755725191,0,0,8737.900032
1.67608E+18,-1.002685547,0.087646484,0.061035156,0.938931298,1.748091603,5.480916031,0,0,8737.92
1.67608E+18,-0.949951172,-0.041015625,0.043701172,1.351145038,1.877862595,5.145038168,0,0,8737.92
1.67608E+18,-0.953369141,-0.097167969,0.027587891,1.106870229,2.038167939,5.160305344,0,0,8737.98016
1.67608E+18,-0.970214844,-0.083740234,-0.01953125,0.977099237,2.183206107,5.282442748,0,0,8793.460224
1.67608E+18,-0.983398438,-0.138916016,-0.052246094,0.664122137,2.312977099,5.297709924,0,0,8793.480192
1.67608E+18,-0.956542969,-0.086425781,-0.086181641,0.541984733,2.335877863,5.27480916,0,0,8793.510144
1.67608E+18,-0.963623047,-0.034912109,-0.100585938,0.541984733,2.381679389,5.20610687,0,0,8793.510144
1.67608E+18,-0.982421875,-0.060302734,-0.105712891,0.541984733,3,5.244274809,0,0,8793.55008
1.67608E+18,-0.970214844,-0.085449219,-0.141601563,0.557251908,2.564885496,5.335877863,0,0,8793.560064
1.67608E+18,-0.982421875,-0.143554688,-0.154052734,0.374045802,2.534351145,5.496183206,0,0,8842.200064
1.67608E+18,-0.984375,-0.146728516,-0.157226563,0.244274809,2.435114504,5.618320611,0,0,8842.220032
1.67608E+18,-0.997558594,-0.127929688,-0.174072266,0.175572519,2.27480916,5.809160305,0,0,8842.260224
1.67608E+18,-1.020996094,-0.155761719,-0.176025391,0.198473282,2.152671756,5.86259542,0,0,8842.280192
1.67608E+18,-1.010986328,-0.156982422,-0.190185547,0.129770992,2.038167939,5.770992366,0,0,8842.30016
1.67608E+18,-1.021972656,-0.139404297,-0.201660156,0.328244275,1.916030534,5.732824427,0,0,8892.680192
1.67608E+18,-1.036132813,-0.093261719,-0.169921875,0.770992366,1.778625954,5.740458015,0,0,8892.710144
1.67608E+18,-1.095947266,-0.075439453,-0.141357422,1.335877863,1.65648855,5.72519084,0,0,8892.740096
1.67608E+18,-1.114746094,-0.038330078,-0.056152344,2.27480916,1.442748092,5.79389313,0,0,8892.75008
1.67608E+18,-1.271972656,-0.310302734,-0.038574219,1.969465649,1.824427481,6.145038168,0,0,8892.75008
1.67608E+18,-1.168212891,-0.427734375,-0.125488281,1.053435115,1.946564885,6.702290076,0,0,8952.730112
1.67608E+18,-1.162353516,-0.331542969,-0.234863281,0.648854962,1.893129771,7.083969466,0,0,8952.75008
1.67608E+18,-1.124023438,-0.374267578,-0.258544922,0.06870229,1.72519084,7.427480916,0,0,8952.770048
1.67608E+18,-1.12890625,-0.323242188,-0.265625,1.549618321,1.709923664,6.145038168,0,0,8952.790016
1.67608E+18,-1.082519531,-0.33203125,-0.285644531,-0.572519084,1.671755725,8.244274809,0,0,8952.86016
1.67608E+18,-1.078613281,-0.220214844,-0.303710938,-0.763358779,1.664122137,8.618320611,0,0,9018.370048
1.67608E+18,-1.025634766,-0.188964844,-0.272216797,-1.099236641,1.564885496,8.717557252,0,0,9018.390016
1.67608E+18,-0.997558594,-0.091064453,-0.252685547,-1.022900763,1.427480916,8.938931298,0,0,9018.409984
1.67608E+18,-0.960205078,0.015869141,-0.218994141,-0.801526718,1.297709924,9.114503817,0,0,9018.430208
1.67608E+18,-0.945556641,0.111328125,-0.185546875,-0.358778626,1.129770992,9.351145038,0,0,9018.470144
1.67608E+18,-0.988525391,0.261230469,-0.147460938,0.045801527,0.992366412,9.534351145,0,0,9018.480128
1.67608E+18,-0.996337891,0.253173828,-0.101806641,0.396946565,0.900763359,9.618320611,0,0,9018.520064
1.67608E+18,-0.950439453,0.264892578,-0.111328125,0.442748092,0.870229008,9.488549618,0,0,9073.270016
1.67608E+18,-0.957275391,0.259277344,-0.111572266,0.328244275,0.938931298,9.427480916,0,0,9073.270016
1.67608E+18,-0.940917969,0.327148438,-0.117919922,0.366412214,0.969465649,9.213740458,0,0,9073.28
1.67608E+18,-0.859130859,0.317138672,-0.130615234,0.351145038,0.954198473,8.648854962,0,0,9073.330176
1.67608E+18,-0.786865234,0.290039063,-0.152099609,0.290076336,0.870229008,9.732824427,0,0,9073.330176
1.67608E+18,-0.753417969,0.259765625,-0.190185547,0.122137405,0.809160305,6.816793893,0,0,9073.360128
1.67608E+18,-0.736816406,0.228515625,-0.187744141,-0.06870229,0.778625954,5.679389313,0,0,9119.68
1.67608E+18,-0.733886719,0.215087891,-0.188232422,-0.404580153,0.694656489,4.305343511,0,0,9119.69024
1.67608E+18,-0.727539063,0.154541016,-0.183837891,-0.916030534,0.610687023,2.65648855,0,0,9119.69024
1.67608E+18,-0.757568359,0.204101563,-0.219482422,-1.122137405,0.603053435,1.030534351,0,0,9119.74016
1.67608E+18,-0.728759766,0.231689453,-0.19921875,-1.381679389,0.610687023,-0.328244275,0,0,9119.750144
1.67608E+18,-0.729980469,0.329101563,-0.204345703,-1,0.801526718,-1.633587786,0,0,9166.170112
1.67608E+18,-0.716552734,0.402832031,-0.178466797,-0.41221374,0.86259542,-2.885496183,0,0,9166.180096
1.67608E+18,-0.549072266,0.23046875,-0.052490234,-0.534351145,0.351145038,-3.740458015,0,0,9166.200064
1.67608E+18,-0.666259766,0.395751953,-0.211914063,0.526717557,0.687022901,-5.526717557,0,0,9166.24
1.67608E+18,-0.648925781,0.283203125,-0.142822266,0.221374046,0.702290076,-6.809160305,0,0,9213.480192
1.67608E+18,-0.611328125,0.218505859,-0.179199219,-0.549618321,0.526717557,-8.351145038,0,0,9213.490176
1.67608E+18,-0.603271484,0.229736328,-0.234130859,-0.992366412,0.282442748,-7.86259542,0,0,9213.540096
1.67608E+18,-0.591064453,0.265380859,-0.258544922,-1.183206107,-0.106870229,-11.0610687,0,0,9213.55008
1.67608E+18,-0.599121094,0.307373047,-0.26171875,-1.229007634,-0.465648855,-12.29007634,0,0,9213.6
1.67608E+18,-0.6015625,0.250244141,-0.247802734,-1.496183206,-0.916030534,-13.57251908,0,0,9273.310208
1.67608E+18,-0.608642578,0.196044922,-0.242431641,-2.091603053,-1.366412214,-14.67175573,0,0,9273.320192
1.67608E+18,-0.637451172,0.178710938,-0.270507813,-2.450381679,-1.900763359,-15.55725191,0,0,9273.410048
1.67608E+18,-0.647460938,0.143554688,-0.271240234,-2.832061069,-2.404580153,-16.34351145,0,0,9273.420032
1.67608E+18,-0.674560547,0.132568359,-0.260009766,-3.297709924,-2.923664122,-16.95419847,0,0,9273.44
1.67608E+18,-0.714355469,0.084960938,-0.250244141,-3.786259542,-3.435114504,-17.44274809,0,0,9273.470208
1.67608E+18,-0.747314453,0.058837891,-0.245117188,-4.290076336,-3.86259542,-17.80152672,0,0,9318.249984
1.67608E+18,-0.910644531,0.158203125,-0.257568359,-4.27480916,-4.083969466,-17.81679389,0,0,9318.280192
1.67608E+18,-1.001708984,0.096191406,-0.193603516,-4.374045802,-4.312977099,-17.64885496,0,0,9318.310144
1.67608E+18,-1.158203125,0.076660156,-0.16796875,-4.801526718,-4.41221374,-17.11450382,0,0,9318.310144
1.67608E+18,-0.992431641,-0.064941406,-0.162109375,-5.335877863,-4.442748092,-16.41984733,0,0,9367.510016
1.67608E+18,-0.980712891,-0.265869141,-0.250976563,-5.79389313,-5.06870229,-15.54198473,0,0,9367.529984
1.67608E+18,-0.971191406,-0.708007813,-0.109375,-9.122137405,-4.320610687,-16.72519084,0,0,9367.560192
1.67608E+18,-1.34375,-0.315917969,-0.264892578,-10.45801527,-3.847328244,-14.3129771,0,0,9367.570176
1.67608E+18,-1.445800781,0.211914063,-0.237792969,-8.022900763,-3.122137405,-12.49618321,0,0,9367.610112
1.67608E+18,-1.05078125,-0.275146484,-0.116699219,-9.351145038,-2.86259542,-11.80916031,0,0,9414.750208
1.67608E+18,-1.060302734,-0.076416016,-0.290283203,-9.572519084,-2.770992366,-9.870229008,0,0,9414.790144
1.67608E+18,-1.986572266,-0.194091797,-0.135986328,-8.442748092,-1.488549618,-7.473282443,0,0,9414.810112
1.67608E+18,2,0.096191406,-0.075439453,-6.221374046,0.282442748,-2.106870229,0,0,9414.820096
1.67608E+18,-0.970458984,0.840576172,-0.111816406,-3.732824427,0.992366412,-0.229007634,0,0,9414.840064
1.67608E+18,-0.739746094,0.861328125,-0.184082031,-0.282442748,1.282442748,1.221374046,0,0,9473.220096
1.67608E+18,-1.591796875,0.715820313,-0.060058594,2.022900763,1,3.190839695,0,0,9473.240064
1.67608E+18,-0.884521484,-0.049316406,0.053710938,1.122137405,-0.664122137,2.770992366,0,0,9473.250048
1.67608E+18,-0.901611328,-0.814697266,0.046875,-1.717557252,-1.175572519,1.961832061,0,0,9473.260032
1.67608E+18,-0.965820313,-0.565429688,0.110351563,-3.648854962,-1.442748092,1.854961832,0,0,9473.300224
1.67608E+18,-0.932861328,0.047851563,0.105712891,-2.603053435,-1.312977099,1.717557252,0,0,9473.310208
1.67608E+18,-1.076904297,0.351318359,0.021240234,-1.809160305,-0.770992366,1.213740458,0,0,9518.200064
1.67608E+18,-1.004882813,0.103515625,-0.0546875,2.129770992,-0.145038168,0.442748092,0,0,9518.220032
1.67608E+18,-0.935791016,-0.165771484,-0.158935547,2.564885496,0.244274809,-0.122137405,0,0,9518.230016
1.67608E+18,-0.916748047,-0.176269531,-0.244873047,2.511450382,0.297709924,-0.34351145,0,0,9518.24
1.67608E+18,-0.913330078,-0.104736328,-0.258789063,2.091603053,0.015267176,-0.366412214,0,0,9567.930112
1.67608E+18,-0.948730469,-0.054443359,-0.263916016,1.312977099,-0.381679389,-0.404580153,0,0,9568
1.67608E+18,-0.955078125,-0.101074219,-0.266845703,0.320610687,-0.702290076,-0.389312977,0,0,9568.020224
1.67608E+18,-0.943847656,-0.179199219,-0.271972656,-0.923664122,-0.984732824,-0.396946565,0,0,9568.030208
1.67608E+18,-0.938476563,-0.136474609,-0.260009766,-1.763358779,-1.244274809,-0.435114504,0,0,9568.06016
